Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,QF,SF,PF,GF,Tot
"Adams, Taylor",-,-,-,,,,-,-,-,1,-,1,-,1,1,1,-,-,1,1,1,1,-,-,-,-,9.0
"Aish, James",-,-,-,-,1,-,,,,,,,,,,,,,,-,-,1,-,1,-,-,3.0
"Appleby, Flynn",,,,,,-,-,-,-,-,1,,-,-,-,,,,,,,,,,,,1.0
"Blair, Jarryd",,,,,,-,-,,,,,,,,,,,,,,,,,,,,
"Broomhead, Tim",,-,,,,,,,,,,,,,,,,,,,,,,,,,
"Brown, Callum",,-,-,-,-,-,,1,,,,,,,,,,-,-,,,,,,,,1.0
"Cox, Mason",-,,-,-,2,1,-,-,1,-,-,1,-,-,-,,-,1,3,1,1,-,-,-,1,-,12.0
"Crisp, Jack",-,1,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,3.0
"Crocker, Ben",3,1,-,1,1,,-,-,,,,,,1,-,1,,,,,,,,,,,8.0
"Daicos, Josh",,,,,,,,,,1,-,-,-,-,-,1,-,-,-,,,,,,,,2.0
"Dunn, Lynden",-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
"Fasolo, Alex",,,,,,,,,-,,,,,,,,,,,,,,,,,,
"Goldsack, Tyson",,,,,,,,,,,,,,,,,,,,,,,-,-,1,-,1.0
"Greenwood, Levi",,,,,,,,,,-,-,-,2,,-,1,-,-,-,2,-,-,-,-,-,-,5.0
"Grundy, Brodie",-,-,-,-,-,-,-,-,1,-,-,-,1,2,-,-,1,-,2,1,-,-,-,-,-,-,8.0
"Hoskin-Elliott, Will",-,1,1,1,2,-,-,1,2,1,-,-,1,1,-,-,1,-,-,-,1,-,2,-,-,1,16.0
"Howe, Jeremy",-,-,-,-,-,-,-,1,-,-,,1,-,-,-,-,-,-,,,,,-,-,-,-,2.0
"Langdon, Tom",-,-,-,-,-,,,,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0
"Madgen, Jack",,,,,,,,,,,,,,,,,,,-,-,-,-,,,,,
"Maynard, Brayden",1,-,-,1,-,-,,,,,1,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,4.0
"Mayne, Chris",,,,,,1,2,1,-,-,-,1,-,1,-,-,-,1,2,1,-,1,-,-,-,-,11.0
"Mihocek, Brody",,,,,,,,,,,-,1,1,1,-,3,1,-,-,1,2,2,3,1,1,1,18.0
"Moore, Darcy",-,-,,,,,-,-,,,,,,,,-,,-,-,,,,,,,,
"Murphy, Nathan",,,,,,,,,,,,,,,,,,,,,-,-,,,,,
"Murray, Sam",-,-,-,1,-,-,-,-,-,,,,,,,,-,-,-,-,,,,,,,1.0
"Oxley, Adam",,,,,,,,,,,,,,,,,,,,1,-,-,,,,,1.0
"Pendlebury, Scott",1,-,-,1,-,-,-,,-,-,-,-,-,-,-,-,1,1,-,-,-,-,1,-,-,-,5.0
"Phillips, Tom",-,1,-,-,1,-,-,-,-,1,-,-,-,1,-,-,-,-,1,1,-,-,-,2,-,-,8.0
"Reid, Ben",-,,-,3,2,1,,,,-,,,,,,,,,,,,,,,,,6.0
"Scharenberg, Matt",,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,
"Sidebottom, Steele",-,-,-,1,-,1,1,-,1,1,1,3,1,1,-,-,1,-,-,1,-,1,-,-,-,-,14.0
"Sier, Brayden",,,,,,,,,,,,,,-,-,-,-,,-,-,-,-,-,-,-,-,
"Smith, Josh",1,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
"Stephenson, Jaidyn",-,-,-,1,2,-,-,-,1,1,-,3,1,2,2,1,-,2,1,-,2,1,1,3,-,-,24.0
"Thomas, Josh",1,2,-,-,-,-,-,-,-,-,2,1,-,2,1,-,-,-,-,1,-,-,-,1,-,2,13.0
"Treloar, Adam",1,-,2,-,2,-,1,3,-,2,1,-,-,,,,,,,,,,-,2,1,-,15.0
"Varcoe, Travis",-,1,1,-,1,,-,-,2,-,,,,,,-,1,-,-,-,-,-,-,-,-,1,7.0
"Wells, Daniel",,,,,,,,3,-,,1,-,,,,,,,,,,,,,,,4.0
"de Goey, Jordan",,,,-,-,-,2,1,-,1,1,-,1,-,2,1,1,,,3,2,1,1,2,2,1,22.0
Totals,8,7,4,10,14,4,6,12,8,9,8,12,9,13,6,10,7,5,10,15,9,8,8,12,6,6,226.0
Opponent,HW,GW,CA,AD,ES,RI,BL,GE,SK,WB,FR,ME,CA,GC,ES,WC,NM,RI,SY,BL,PA,FR,WC,GW,RI,WC,
