Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,EF,Tot
"Armstrong, Steven",,,,,-,1,-,-,,-,-,,,,,,,,,,,,,1.0
"Bell, Daniel",,,,,,,,,,,,,,,-,,,,,-,-,,,
"Bizzell, Clint",-,-,-,-,-,,,-,-,,,,,,,,-,-,-,-,-,-,-,
"Broadbridge, Troy",,,,-,,,,,,-,-,-,-,-,-,-,-,-,-,-,,-,-,
"Brown, Nathan",-,-,-,-,1,-,1,,-,-,-,-,1,-,1,-,1,-,-,-,2,-,-,7.0
"Bruce, Cameron",,-,2,2,1,6,-,1,1,1,-,1,1,-,3,2,1,2,-,-,-,2,1,27.0
"Carroll, Nathan",,,,,,-,-,-,,,,,,-,,,,,,,,,,
"Davey, Aaron",1,-,-,1,-,-,1,1,1,-,-,1,-,1,-,-,,,,,-,-,-,7.0
"Godfrey, Simon",2,-,-,-,-,1,-,-,-,-,,,,,-,,,,,-,1,-,,4.0
"Green, Brad",2,1,1,1,2,-,1,-,1,,-,-,1,1,3,1,-,-,4,-,,3,2,24.0
"Heffernan, Chris",-,,,,,-,-,-,-,-,1,-,-,-,2,2,-,1,-,1,-,-,,7.0
"Holland, Ben",1,5,1,3,-,4,3,1,2,-,,1,3,1,6,3,2,-,-,3,1,,-,40.0
"Jamar, Mark",,,,,-,,,,,,,,,,,,,,,,,-,-,
"Johnstone, Travis",-,-,-,,-,-,-,1,1,-,,,,,2,-,1,-,-,,,-,-,5.0
"Jolly, Darren",-,-,-,,,,,,,,,,,,,,-,-,,-,-,,,
"McDonald, James",-,-,-,-,-,,,,1,1,-,-,-,1,-,,,-,-,-,-,-,-,3.0
"McLean, Brock",,,,,,,,,,,-,-,-,-,-,-,-,,,,-,,1,1.0
"Miller, Brad",2,-,2,1,2,-,-,3,1,1,-,-,1,-,,1,3,1,2,-,1,2,1,24.0
"Neitz, David",2,9,7,9,5,2,1,2,6,4,2,5,7,2,2,7,6,5,3,1,4,,,91.0
"Nicholson, Alistair",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Read, Phillip",,-,-,-,1,-,1,-,,1,1,-,-,-,1,1,-,-,-,-,1,-,2,9.0
"Rigoni, Guy",,,,-,-,,,,,,,,,,,-,-,-,-,,,,-,
"Rivers, Jared",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,
"Robertson, Russell",-,1,-,-,,1,6,-,1,2,1,-,-,-,1,2,4,3,-,2,-,5,2,31.0
"Sylvia, Colin",,,,,,,,,-,,,,,,,,,,,,1,-,,1.0
"Thompson, Scott",-,1,2,-,2,2,-,2,-,,-,-,-,,,,,,,,,,,9.0
"Vardy, Peter",,-,-,,,,,,1,2,1,1,1,2,3,2,-,,,,,,,13.0
"Walsh, Peter",,,,-,,,,,,-,-,-,-,-,1,-,-,1,-,,-,-,,2.0
"Ward, Daniel",-,,,,,-,-,1,,,,,,-,-,,,-,-,,,-,1,2.0
"Wheatley, Paul",1,-,1,-,1,-,1,-,-,-,-,-,-,,,-,-,,1,-,1,-,-,6.0
"Whelan, Matthew",-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,,,-,
"White, Jeff",1,-,-,-,-,-,-,1,1,-,1,1,-,-,-,-,1,1,-,-,-,-,2,9.0
"Williams, Luke",-,,,,,,,,,,,,,,,,,,,-,,,,
"Yze, Adem",1,-,2,-,-,-,-,1,1,-,-,2,2,1,-,2,1,2,2,-,-,1,4,22.0
Totals,13,17,18,17,15,17,15,14,18,12,7,12,17,9,25,23,20,16,12,7,12,13,16,345.0
Opponent,HW,RI,WB,PA,SY,CA,WC,GE,KA,BL,FR,CW,ES,AD,SK,WB,RI,HW,PA,SY,CA,WC,ES,
