Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,EF,Tot
"Armstrong, Steven",,,,,-,-,5,1,,-,-,,,,,,,,,,,,,6.0
"Bell, Daniel",,,,,,,,,,,,,,,-,,,,,-,-,,,
"Bizzell, Clint",1,-,-,-,-,,,-,-,,,,,,,,1,4,-,3,1,1,1,12.0
"Broadbridge, Troy",,,,-,,,,,,-,-,-,-,-,-,1,-,-,-,-,,-,-,1.0
"Brown, Nathan",1,5,-,3,1,3,1,,-,2,1,5,2,4,1,3,4,1,2,-,4,4,7,54.0
"Bruce, Cameron",,-,2,4,-,-,4,1,-,1,2,2,1,2,-,1,-,3,-,1,-,2,-,26.0
"Carroll, Nathan",,,,,,-,-,-,,,,,,-,,,,,,,,,,
"Davey, Aaron",-,3,2,1,1,4,5,-,-,1,3,-,5,-,1,-,,,,,-,-,2,28.0
"Godfrey, Simon",-,-,-,-,-,1,-,-,1,-,,,,,-,,,,,-,-,-,,2.0
"Green, Brad",-,3,3,2,-,1,1,-,-,,-,-,1,-,4,-,-,-,1,-,,-,-,16.0
"Heffernan, Chris",-,,,,,-,-,-,2,-,-,1,-,-,2,-,-,-,-,-,-,-,,5.0
"Holland, Ben",-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,,-,
"Jamar, Mark",,,,,-,,,,,,,,,,,,,,,,,-,-,
"Johnstone, Travis",2,-,6,,-,5,3,3,2,1,,,,,5,2,2,-,1,,,5,5,42.0
"Jolly, Darren",-,-,-,,,,,,,,,,,,,,-,-,,-,-,,,
"McDonald, James",-,1,2,1,1,,,,2,-,1,2,-,-,-,,,2,-,-,-,-,1,13.0
"McLean, Brock",,,,,,,,,,,-,1,1,-,-,-,-,,,,-,,-,2.0
"Miller, Brad",-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,
"Neitz, David",-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,1.0
"Nicholson, Alistair",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Read, Phillip",,-,-,1,1,-,-,-,,-,-,-,2,-,-,-,2,-,1,-,-,1,-,8.0
"Rigoni, Guy",,,,-,-,,,,,,,,,,,-,1,-,-,,,,-,1.0
"Rivers, Jared",-,-,-,-,-,1,1,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,1,3.0
"Robertson, Russell",1,-,-,-,,2,-,-,-,-,-,-,-,1,5,2,-,-,1,-,2,-,1,15.0
"Sylvia, Colin",,,,,,,,,-,,,,,,,,,,,,2,-,,2.0
"Thompson, Scott",-,-,-,1,-,-,1,2,1,,-,-,-,,,,,,,,,,,5.0
"Vardy, Peter",,1,-,,,,,,1,-,-,-,-,-,-,-,-,,,,,,,2.0
"Walsh, Peter",,,,-,,,,,,1,-,-,-,-,-,1,2,-,-,,-,-,,4.0
"Ward, Daniel",-,,,,,-,-,-,,,,,,-,-,,,-,-,,,2,-,2.0
"Wheatley, Paul",-,-,-,-,-,1,-,3,-,-,1,-,-,,,-,1,,-,-,2,-,-,8.0
"Whelan, Matthew",1,-,1,2,1,-,2,-,1,-,1,-,1,-,,-,-,-,-,-,,,-,10.0
"White, Jeff",-,-,3,1,-,1,-,-,-,-,-,-,2,-,-,1,1,2,1,1,-,-,1,14.0
"Williams, Luke",-,,,,,,,,,,,,,,,,,,,-,,,,
"Yze, Adem",3,-,-,-,-,-,3,-,-,-,-,-,-,3,3,-,-,2,-,3,2,-,-,19.0
Totals,9,13,19,16,6,19,26,10,10,6,9,11,15,10,21,11,14,14,7,8,13,15,19,301.0
Opponent,HW,RI,WB,PA,SY,CA,WC,GE,KA,BL,FR,CW,ES,AD,SK,WB,RI,HW,PA,SY,CA,WC,ES,
