Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R15,R16,R17,R18,R19,R20,R21,R22,R23,QF,SF,Tot
"Bedford, Toby",2,-,-,-,-,-,3,-,,3,2,-,,2,3,4,2,-,,,,,,,21.0
"Bowey, Jake",-,1,3,3,1,2,1,-,1,-,1,3,-,2,3,4,,,,,,4,,,29.0
"Brayshaw, Angus",3,-,1,-,3,1,3,-,1,2,1,3,3,2,1,-,-,3,6,6,4,3,4,4,54.0
"Brown, Ben",-,-,,,,-,2,-,-,1,1,1,1,1,-,-,2,,,-,3,2,-,3,17.0
"Brown, Mitch",,,,,,,,,,,,4,1,,2,,,,,,,,,,7.0
"Chandler, Kade",,,,,,,-,,-,,,,-,,,,,,-,,,,,,
"Dunstan, Luke",,,,,,5,2,,,3,1,,,,,,-,,,,,,,,11.0
"Fritsch, Bayley",1,-,3,-,1,1,1,1,1,3,-,-,2,2,2,1,2,1,-,2,8,-,4,1,37.0
"Gawn, Max",1,1,2,2,6,3,3,4,-,-,1,-,2,,,1,-,1,3,3,1,1,2,3,40.0
"Harmes, James",5,3,1,3,2,6,3,7,1,,,2,3,7,4,6,8,4,,-,-,2,3,5,75.0
"Hibberd, Michael",,,,,,,,,,,,,1,5,-,-,3,3,-,4,1,-,2,2,21.0
"Hunt, Jayden",1,2,-,1,2,1,1,-,1,3,3,-,,-,,-,,,2,4,2,2,-,2,27.0
"Jackson, Luke",4,4,-,6,1,2,,1,2,3,5,4,5,9,,3,5,1,3,3,2,5,7,6,81.0
"Jordon, James",2,1,1,1,2,1,6,-,2,-,2,2,3,1,6,1,3,1,3,2,3,-,,,43.0
"Langdon, Ed",-,3,1,1,2,3,3,3,2,-,,2,1,-,1,1,-,2,-,1,-,2,2,-,30.0
"Lever, Jake",,,,-,-,,5,-,-,2,2,4,2,2,-,3,2,,2,-,3,1,-,4,32.0
"May, Steven",-,1,-,1,5,1,1,-,-,1,-,,,1,1,4,1,1,-,2,2,3,2,1,28.0
"McDonald, Tom",-,2,1,2,-,,1,1,2,1,,,,,,,,,,,,,,,10.0
"Melksham, Jake",,,,,,,3,,,1,2,,,,,,7,-,-,2,1,1,3,1,21.0
"Neal-Bullen, Alex",7,9,3,3,5,4,,5,5,4,3,3,3,8,4,3,3,5,5,5,5,3,4,6,105.0
"Oliver, Clayton",5,4,1,4,6,3,5,4,4,6,3,7,3,2,13,3,,5,6,8,9,5,8,12,126.0
"Petracca, Christian",2,3,4,5,2,-,2,3,8,5,2,3,1,2,6,4,2,2,8,3,1,4,2,1,75.0
"Petty, Harry",,,,,3,-,,5,-,3,-,1,1,3,-,2,,2,2,3,4,4,5,3,41.0
"Pickett, Kysaiah",2,5,6,6,-,2,,4,-,6,3,2,2,2,2,3,-,3,4,-,3,1,1,5,62.0
"Rivers, Trent",,4,-,1,1,3,-,1,4,-,1,,,,,,-,1,2,-,4,2,3,2,29.0
"Salem, Christian",-,,,,,,,,,,,3,2,1,6,3,1,5,-,4,6,,4,2,37.0
"Smith, Joel",2,4,2,,,2,2,,,,,,,,,,,,,,,,-,-,12.0
"Spargo, Charlie",2,3,4,1,3,1,2,2,2,3,2,1,6,3,3,4,1,2,2,1,4,1,3,1,57.0
"Sparrow, Tom",2,6,1,1,3,4,,7,4,6,3,3,5,3,3,-,6,3,5,-,4,4,5,-,78.0
"Tomlinson, Adam",1,2,-,1,,,,,,,,1,,,-,,-,2,,,,,,,7.0
"Turner, Daniel",,,,,,,,,,,,,2,,,,,,,,,,,,2.0
"Viney, Jack",4,6,3,6,5,,6,5,12,,4,4,12,7,3,7,3,5,6,6,4,3,6,9,126.0
"Weideman, Sam",,,-,2,-,-,4,,,,1,,,3,2,,,-,2,,,,,,14.0
Totals,46,64,37,50,53,45,59,53,52,56,43,53,61,68,65,57,51,52,61,59,74,53,70,73,1355.0
Opponent,WB,GC,ES,PA,GW,RI,HW,SK,WC,NM,FR,SY,CW,BL,AD,GE,PA,WB,FR,CW,CA,BL,SY,BL,
