Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R15,R16,R17,R18,R19,R20,R21,R22,R23,QF,SF,Tot
"Bedford, Toby",-,-,-,-,-,-,-,-,,-,1,-,,2,-,-,-,-,,,,,,,3.0
"Bowey, Jake",-,-,1,-,1,-,-,-,-,-,-,-,-,-,-,-,,,,,,-,,,2.0
"Brayshaw, Angus",-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,-,3.0
"Brown, Ben",-,-,,,,-,-,-,-,2,-,1,-,-,-,1,-,,,-,-,-,-,1,5.0
"Brown, Mitch",,,,,,,,,,,,1,-,,-,,,,,,,,,,1.0
"Chandler, Kade",,,,,,,-,,-,,,,-,,,,,,-,,,,,,
"Dunstan, Luke",,,,,,-,3,,,-,-,,,,,,-,,,,,,,,3.0
"Fritsch, Bayley",1,-,1,-,2,2,1,-,2,-,-,-,-,-,-,-,3,2,1,1,-,-,-,-,16.0
"Gawn, Max",-,-,-,-,-,-,-,-,-,1,-,-,-,,,-,-,-,1,1,-,-,-,-,3.0
"Harmes, James",-,-,-,1,1,1,1,1,1,,,1,1,-,-,-,-,-,,-,-,1,-,-,9.0
"Hibberd, Michael",,,,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,
"Hunt, Jayden",-,-,-,-,-,-,-,-,-,-,-,-,,-,,-,,,-,-,-,-,-,-,
"Jackson, Luke",-,1,-,-,-,1,,1,1,-,-,1,1,1,,-,-,-,-,2,-,1,-,1,11.0
"Jordon, James",-,-,-,1,-,-,-,-,-,1,-,-,1,-,-,-,-,-,-,-,-,-,,,3.0
"Langdon, Ed",1,-,-,-,-,-,1,1,-,-,,-,-,-,2,-,-,1,-,-,-,2,1,-,9.0
"Lever, Jake",,,,-,-,,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,1,-,-,1.0
"May, Steven",-,-,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,
"McDonald, Tom",1,1,-,1,2,,1,1,-,-,,,,,,,,,,,,,,,7.0
"Melksham, Jake",,,,,,,1,,,-,-,,,,,,1,1,1,1,1,3,1,1,11.0
"Neal-Bullen, Alex",3,1,2,-,3,-,,1,2,-,-,-,-,-,-,1,-,1,-,-,-,1,1,1,17.0
"Oliver, Clayton",-,-,3,-,1,1,1,-,1,-,1,-,-,2,2,-,,2,1,1,1,-,2,-,19.0
"Petracca, Christian",1,2,1,1,-,-,3,1,1,4,2,1,-,1,1,1,3,-,1,1,1,2,-,-,28.0
"Petty, Harry",,,,,-,-,,-,-,-,-,-,-,-,1,-,,-,-,-,-,-,-,1,2.0
"Pickett, Kysaiah",1,-,1,1,-,1,,-,-,-,-,2,-,-,1,-,-,-,-,-,-,1,-,-,8.0
"Rivers, Trent",,-,-,-,-,-,-,-,-,-,1,,,,,,-,-,-,-,1,1,-,-,3.0
"Salem, Christian",-,,,,,,,,,,,-,-,-,-,-,-,-,-,-,1,,-,-,1.0
"Smith, Joel",-,-,-,,,-,-,,,,,,,,,,,,,,,,-,-,
"Spargo, Charlie",-,1,1,1,3,-,-,-,1,2,-,-,-,3,1,-,-,1,-,-,-,-,1,-,15.0
"Sparrow, Tom",-,-,-,-,1,-,,-,-,-,-,-,-,-,-,2,1,1,-,-,1,-,-,-,6.0
"Tomlinson, Adam",-,-,-,-,,,,,,,,-,,,-,,-,-,,,,,,,
"Turner, Daniel",,,,,,,,,,,,,-,,,,,,,,,,,,
"Viney, Jack",-,-,1,-,-,,-,-,1,,1,1,-,1,-,2,1,-,-,1,-,-,-,-,9.0
"Weideman, Sam",,,-,1,-,-,-,,,,-,,,1,1,,,1,-,,,,,,4.0
Totals,8,6,12,7,14,6,12,6,10,10,6,8,3,11,9,7,9,10,6,9,6,13,6,5,199.0
Opponent,WB,GC,ES,PA,GW,RI,HW,SK,WC,NM,FR,SY,CW,BL,AD,GE,PA,WB,FR,CW,CA,BL,SY,BL,
