Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R15,R16,R17,R18,R19,R20,R21,R22,R23,QF,SF,Tot
"Bedford, Toby",-,-,-,-,-,-,2,-,,1,2,-,,2,1,1,-,-,,,,,,,9.0
"Bowey, Jake",1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,,,,,,-,,,2.0
"Brayshaw, Angus",-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,2.0
"Brown, Ben",3,2,,,,1,4,3,2,-,-,-,2,1,2,1,2,,,2,1,3,1,-,30.0
"Brown, Mitch",,,,,,,,,,,,-,-,,2,,,,,,,,,,2.0
"Chandler, Kade",,,,,,,-,,-,,,,-,,,,,,-,,,,,,
"Dunstan, Luke",,,,,,-,-,,,-,-,,,,,,-,,,,,,,,
"Fritsch, Bayley",2,1,2,3,4,2,1,1,3,3,3,3,1,3,1,1,2,4,3,2,1,4,3,2,55.0
"Gawn, Max",1,1,-,1,2,-,2,-,-,1,-,3,-,,,-,-,-,-,-,1,-,1,-,13.0
"Harmes, James",1,1,2,2,-,-,-,2,-,,,-,-,2,1,-,-,1,,-,-,-,-,-,12.0
"Hibberd, Michael",,,,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,
"Hunt, Jayden",-,-,-,-,-,-,-,-,-,-,-,-,,-,,-,,,-,-,-,-,-,-,
"Jackson, Luke",1,2,-,1,1,-,,-,-,-,-,1,1,1,,-,1,1,-,-,-,1,-,-,11.0
"Jordon, James",-,-,-,-,1,-,-,-,-,-,1,1,1,2,-,-,-,-,1,-,-,-,,,7.0
"Langdon, Ed",1,-,1,1,-,1,-,-,-,1,,1,-,-,1,-,-,-,1,1,1,1,-,2,13.0
"Lever, Jake",,,,-,-,,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,1,-,-,1.0
"May, Steven",-,-,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,
"McDonald, Tom",-,1,1,1,1,,2,2,4,3,,,,,,,,,,,,,,,15.0
"Melksham, Jake",,,,,,,-,,,1,-,,,,,,1,2,1,1,4,1,-,1,12.0
"Neal-Bullen, Alex",-,-,-,-,1,-,,-,1,-,-,-,-,1,-,1,-,1,-,1,-,1,-,2,9.0
"Oliver, Clayton",-,1,-,-,-,-,-,-,-,-,-,-,1,-,-,1,,-,-,-,-,-,2,-,5.0
"Petracca, Christian",2,-,1,-,2,1,1,-,2,-,-,-,-,-,3,3,-,-,-,1,1,2,-,-,19.0
"Petty, Harry",,,,,-,-,,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,1,1.0
"Pickett, Kysaiah",1,2,-,-,3,-,,3,3,2,1,-,1,2,1,1,6,2,3,1,2,4,1,2,41.0
"Rivers, Trent",,-,-,-,-,-,-,1,-,1,-,,,,,,-,-,-,-,-,-,-,-,2.0
"Salem, Christian",-,,,,,,,,,,,-,-,-,-,-,-,-,-,1,-,,-,-,1.0
"Smith, Joel",-,-,-,,,-,-,,,,,,,,,,,,,,,,-,-,
"Spargo, Charlie",-,-,1,-,1,1,-,1,1,-,-,-,-,1,-,-,-,-,2,1,-,-,1,-,10.0
"Sparrow, Tom",-,-,1,-,-,-,,-,-,1,-,-,-,1,1,-,-,1,-,1,-,-,1,-,7.0
"Tomlinson, Adam",-,-,-,-,,,,,,,,-,,,-,,-,-,,,,,,,
"Turner, Daniel",,,,,,,,,,,,,-,,,,,,,,,,,,
"Viney, Jack",1,1,1,1,1,,-,-,-,,-,-,1,-,1,-,-,-,-,1,-,-,-,-,8.0
"Weideman, Sam",,,4,-,1,3,1,,,,-,,,-,-,,,3,1,,,,,,13.0
Totals,14,12,14,10,19,9,13,14,16,14,7,9,8,16,14,9,12,15,12,13,11,18,10,11,300.0
Opponent,WB,GC,ES,PA,GW,RI,HW,SK,WC,NM,FR,SY,CW,BL,AD,GE,PA,WB,FR,CW,CA,BL,SY,BL,
