Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R15,R16,R17,R18,R19,R20,R21,R22,R23,QF,SF,Tot
"Bedford, Toby",-,-,-,-,-,-,-,-,,-,-,-,,-,-,-,-,-,,,,,,,
"Bowey, Jake",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,-,,,
"Brayshaw, Angus",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Brown, Ben",-,-,,,,-,-,-,-,-,-,1,-,-,-,1,1,,,2,5,-,1,3,14.0
"Brown, Mitch",,,,,,,,,,,,-,-,,2,,,,,,,,,,2.0
"Chandler, Kade",,,,,,,-,,-,,,,-,,,,,,-,,,,,,
"Dunstan, Luke",,,,,,-,-,,,-,-,,,,,,-,,,,,,,,
"Fritsch, Bayley",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Gawn, Max",34,18,17,33,25,30,35,16,26,24,20,30,15,,,35,18,40,28,27,33,26,30,36,596.0
"Harmes, James",-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,,-,-,-,-,-,
"Hibberd, Michael",,,,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,
"Hunt, Jayden",-,-,-,-,-,-,-,-,-,-,-,-,,-,,-,,,-,-,-,-,-,-,
"Jackson, Luke",10,16,11,8,6,9,,7,16,7,7,8,9,18,,13,13,11,7,9,19,17,13,9,243.0
"Jordon, James",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,
"Langdon, Ed",-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Lever, Jake",,,,-,-,,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,
"May, Steven",-,-,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,
"McDonald, Tom",-,1,1,-,3,,1,2,5,2,,,,,,,,,,,,,,,15.0
"Melksham, Jake",,,,,,,-,,,-,-,,,,,,-,-,-,-,-,-,-,-,
"Neal-Bullen, Alex",-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Oliver, Clayton",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,
"Petracca, Christian",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Petty, Harry",,,,,-,-,,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,
"Pickett, Kysaiah",-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Rivers, Trent",,-,-,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,
"Salem, Christian",-,,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,,-,-,
"Smith, Joel",-,-,-,,,-,-,,,,,,,,,,,,,,,,-,-,
"Spargo, Charlie",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Sparrow, Tom",-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Tomlinson, Adam",-,-,-,-,,,,,,,,-,,,-,,-,-,,,,,,,
"Turner, Daniel",,,,,,,,,,,,,-,,,,,,,,,,,,
"Viney, Jack",-,-,-,-,-,,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Weideman, Sam",,,-,-,-,-,6,,,,-,,,10,11,,,1,1,,,,,,29.0
Totals,44,35,29,41,34,39,42,25,47,33,27,39,24,28,13,49,32,52,36,38,57,43,44,48,899.0
Opponent,WB,GC,ES,PA,GW,RI,HW,SK,WC,NM,FR,SY,CW,BL,AD,GE,PA,WB,FR,CW,CA,BL,SY,BL,
