Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R11,R12,R13,R14,R15,R16,R17,R18,Tot
"Acres, Blake",,,,,,-,-,-,,,,,,-,-,-,-,
"Aish, James",-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,
"Banfield, Bailey",-,-,,,,-,-,-,,,,,,,,,,
"Bewley, Brett",-,-,-,-,-,-,-,-,-,-,-,,-,,,,,
"Blakely, Connor",,,,,,,,,-,-,-,-,-,,,,,
"Brayshaw, Andrew",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Cerra, Adam",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Colyer, Travis",-,-,-,-,,-,-,,-,-,,,,,,,-,
"Conca, Reece",-,-,-,-,-,,,-,-,-,-,-,-,-,-,,-,
"Cox, Brennan",-,-,-,,,,-,,-,-,-,-,-,-,-,-,-,
"Crowden, Mitch",-,,,,,,,,-,-,-,-,-,-,-,-,-,
"Darcy, Sean",21,14,,,24,11,16,36,19,25,32,21,24,21,16,22,28,330.0
"Duman, Taylin",-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Frederick, Michael",,,,,,,-,-,-,-,-,-,,-,-,-,-,
"Fyfe, Nat",-,-,-,-,,-,,,-,-,-,-,-,-,-,-,-,
"Henry, Liam",,,,,,,,,,,,-,-,,,,-,
"Hill, Stephen",,,,-,-,-,-,,,-,-,-,-,-,-,-,-,
"Hogan, Jesse",,,-,-,-,,,,,,,,,-,-,-,-,
"Hughes, Ethan",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Lobb, Rory",9,7,17,14,7,16,6,7,9,6,11,6,10,5,7,4,15,156.0
"Logue, Griffin",-,-,-,-,-,,,,,,,,,,,,,
"Matera, Brandon",,-,-,-,,,,-,-,,,,,,,,,
"McCarthy, Cam",-,,,,,,,,,,,,,,,,,
"Mundy, David",,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Ryan, Luke",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Schultz, Lachie",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Serong, Caleb",,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Sturt, Sam",-,,-,,-,,,,,,,,,,,,,
"Taberner, Matthew",-,-,3,4,-,-,-,-,-,-,-,1,-,-,-,-,,8.0
"Tucker, Darcy",-,-,-,-,-,-,-,-,,,,,,,,,,
"Walters, Michael",-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,,
"Watson, Tobe",,,,,,,,-,-,,,,,,,-,,
"Wilson, Nathan",,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Young, Hayden",,-,-,-,-,-,,,,,,,,,,,,
Totals,30,21,20,18,31,27,22,43,28,31,43,28,34,26,23,26,43,494.0
Opponent,ES,BL,PA,GC,AD,SK,WC,GE,CW,HW,CA,SY,GW,RI,ME,NM,WB,
