Player,R1,R2,R3,R4,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R17,R18,R19,R20,R21,R22,R23,R24,Tot
"Bail, Rohan",1,3,2,1,4,5,2,,,,,,,,,,,,,,,2,20.0
"Bartram, Clint",4,2,1,2,4,-,2,2,,,3,1,,,,,,3,2,-,1,2,29.0
"Bate, Matthew",,,,,,1,,-,1,,,,,,,-,-,-,,,,2,4.0
"Bennell, Jamie",-,-,1,2,-,,-,,3,5,2,-,3,1,,-,,,,-,2,2,21.0
"Blease, Sam",,,,,,,,,,,,,,-,,,,,3,4,7,-,14.0
"Davey, Aaron",3,1,-,1,1,5,4,4,,,,,,,,,,1,-,1,,,21.0
"Dunn, Lynden",-,-,-,-,-,-,-,,,,,,,,,-,-,1,-,,,,1.0
"Evans, Michael",,,,,,,,-,1,1,1,,,,,,,,,,,,3.0
"Fitzpatrick, Jack",,,,,,,,,,,,,,,,,,,,,,-,
"Frawley, James",,5,8,4,6,6,4,8,6,9,8,6,4,4,3,3,3,2,10,4,1,6,110.0
"Garland, Colin",6,4,2,2,3,3,3,,,,,2,3,3,2,1,-,2,3,5,9,2,55.0
"Gawn, Max",,,,,,,,,,-,1,2,,,,,,-,,,,,3.0
"Green, Brad",1,1,-,-,-,2,-,-,1,-,1,1,-,1,-,1,1,1,,-,-,-,11.0
"Grimes, Jack",5,13,3,4,7,-,,,,,,,,,,,,,,,,,32.0
"Gysberts, Jordan",,,2,3,-,-,-,1,-,3,1,,2,3,2,4,-,3,,,,,24.0
"Howe, Jeremy",,,,,,,,,,1,-,-,-,-,2,1,-,1,-,-,-,-,5.0
"Jamar, Mark",2,-,-,-,4,-,,,,,,,1,-,-,-,-,,-,1,-,-,8.0
"Jetta, Neville",-,-,,,,,1,3,1,-,3,,,,,,,,,,-,-,8.0
"Jones, Nathan",3,1,4,3,2,1,5,3,1,2,1,4,1,1,1,5,-,1,2,4,1,1,47.0
"Jurrah, Liam",-,1,-,-,-,-,-,1,-,-,-,-,-,-,-,,2,,,-,-,,4.0
"Macdonald, Joel",2,,,,,,,-,3,1,3,4,-,,,,,1,4,3,,,21.0
"Maric, Addam",-,1,,,,-,-,-,-,,,,,,-,-,-,,,,,,1.0
"Martin, Stefan",2,2,3,1,1,,2,-,1,2,2,1,-,2,1,3,2,-,2,2,1,1,31.0
"McDonald, Tom",,,,,,,,,,,,,,,,,,,,,6,-,6.0
"McKenzie, Jordie",,,,,,,,2,1,2,-,-,3,3,-,1,2,-,1,-,-,1,16.0
"McNamara, Tom",,,,,,,,,,,,,,,,,,,,,1,,1.0
"Moloney, Brent",3,1,2,-,2,-,1,3,-,-,1,2,1,1,-,-,-,2,1,1,1,-,22.0
"Morton, Cale",,,1,-,1,,,,1,3,3,1,3,7,-,,,,1,2,-,2,25.0
"Newton, Michael",,,,,,,3,-,-,,,,,,,,,,,,,,3.0
"Nicholson, Daniel",,,,,,,,,-,5,,3,2,1,-,1,2,,1,,,,15.0
"Petterd, Ricky",1,-,,,,-,-,-,-,,,2,1,-,1,2,2,-,1,-,,,10.0
"Rivers, Jared",2,3,6,-,1,,,2,3,3,4,-,4,1,4,3,4,3,4,4,1,2,54.0
"Scully, Tom",,,,,,,,,,2,3,2,1,1,-,,,-,2,1,1,,13.0
"Strauss, James",,,,,,,,,,5,6,3,1,-,2,1,3,-,,,,,21.0
"Sylvia, Colin",1,-,2,1,1,1,1,4,2,-,1,-,1,1,1,-,2,,-,-,,,19.0
"Tapscott, Luke",3,7,1,4,2,3,3,1,,,,,,,7,3,2,4,1,,1,1,43.0
"Trengove, Jack",2,2,1,1,7,1,,,,3,4,1,2,4,1,1,1,2,1,1,1,1,37.0
"Warnock, Matthew",,,,,,2,1,5,2,,,,,,,,,,,,,,10.0
"Watts, Jack",1,-,-,-,1,-,2,2,6,2,2,-,-,-,2,4,-,2,1,1,-,-,26.0
"Wonaeamirri, Austin",,,1,-,-,-,-,,,,,,,,,,,,,,,,1.0
Totals,42,47,40,29,47,30,34,41,33,49,50,35,33,34,29,34,26,29,40,34,34,25,795.0
Opponent,SY,HW,BL,GC,WC,AD,NM,SK,CA,ES,CW,FR,RI,WB,PA,HW,GE,CA,WC,RI,GC,PA,
