Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R15,R16,R17,R18,R19,R20,R21,R22,R23,QF,PF,Tot
"Astbury, David",3,1,1,1,1,-,3,2,1,1,-,-,,-,2,2,1,-,-,-,,-,-,1,20.0
"Baker, Liam",,,,,,,,,,,,,,,,,,-,-,,-,,,,
"Bolton, Shai",-,1,,,,,,,,,,,,,,-,,,,,,,,,1.0
"Broad, Nathan",,,,,-,1,-,1,-,1,-,-,1,1,1,,1,1,,1,-,-,1,-,10.0
"Butler, Dan",-,1,-,-,-,-,-,-,-,1,1,-,-,-,-,,,,,,,,,,3.0
"Caddy, Josh",1,-,,1,,1,1,1,2,3,1,-,1,-,-,1,1,-,-,1,3,-,2,1,21.0
"Castagna, Jason",-,-,1,-,2,1,1,-,1,,,2,2,1,-,-,-,1,-,-,-,-,-,-,12.0
"Conca, Reece",-,-,-,-,-,-,-,-,-,-,-,1,1,-,,,,,,,-,-,-,-,2.0
"Cotchin, Trent",-,-,-,-,1,-,,-,-,-,1,-,1,-,1,-,-,-,-,-,,-,-,-,4.0
"Edwards, Shane",1,-,1,-,-,-,-,-,-,-,2,-,-,-,-,1,-,-,-,-,-,-,-,-,5.0
"Ellis, Brandon",-,-,-,-,-,,,,,-,1,-,1,1,-,-,1,1,-,1,-,-,,,6.0
"Ellis, Corey",-,-,,,,,,,,,,,,,-,-,,,,,,,,,
"Garthwaite, Ryan",,,,,,,,,,,,,-,,,,,,,,-,,,,
"Graham, Jack",-,-,-,-,,-,-,-,-,-,-,,-,-,-,,,,,-,-,-,-,-,
"Grigg, Shaun",-,-,-,-,-,-,,,-,1,-,1,-,-,1,-,-,-,-,-,1,-,-,-,4.0
"Grimes, Dylan",1,-,-,1,-,1,1,-,-,,-,1,2,1,-,2,-,1,1,-,3,1,2,-,18.0
"Higgins, Jack",,,-,,-,-,1,-,,-,-,-,1,-,1,-,-,-,1,2,-,-,1,1,8.0
"Houli, Bachar",,-,-,-,-,-,-,-,-,-,,,,,,-,,,,-,-,-,-,-,
"Lambert, Kane",-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,1,-,-,-,,,-,-,2.0
"Lloyd, Sam",,,-,,-,,-,1,-,,,,,,,,,,-,,-,,,,1.0
"Martin, Dustin",2,2,-,2,1,-,-,-,2,-,-,,-,-,2,-,1,4,1,-,1,1,3,-,22.0
"McIntosh, Kamdyn",-,-,-,-,-,-,-,-,-,1,-,-,-,,,,1,-,-,-,-,-,-,-,2.0
"Menadue, Connor",,,,,,,,,,-,-,-,,,,,-,,-,,,,,,
"Miles, Anthony",,,,,,,,,,,,-,,,,,,,,,,,,,
"Moore, Callum",,,,,,,,,,1,2,-,,,2,-,-,,,,,,,,5.0
"Nankervis, Toby",-,2,-,2,-,2,1,1,2,2,1,1,-,1,1,1,-,3,-,,1,1,1,1,24.0
"Prestia, Dion",,,,-,-,1,-,,,,,,,-,-,-,-,-,,-,,-,-,-,1.0
"Rance, Alex",1,3,1,1,2,3,1,1,-,2,1,3,-,-,-,1,-,-,-,2,-,-,-,1,23.0
"Riewoldt, Jack",1,2,2,3,3,3,-,2,4,-,-,1,1,7,2,1,1,3,2,3,1,3,-,3,48.0
"Rioli, Daniel",,,,,,,,,,,,,-,-,-,-,2,-,-,-,-,-,-,1,3.0
"Short, Jayden",-,-,-,-,1,-,-,-,-,-,1,-,-,-,-,-,-,-,-,1,-,-,-,-,3.0
"Soldo, Ivan",,,,,,,,,,,,,,,,,,,,-,,,,,
"Townsend, Jacob",2,-,-,1,-,,-,-,-,,,,,,,,,1,-,,,,,,4.0
"Vlastuin, Nick",1,,2,1,,-,-,1,1,1,-,-,1,3,,1,-,1,-,-,-,1,1,-,15.0
Totals,13,12,8,13,11,13,9,10,13,14,11,11,12,15,13,10,10,16,5,11,10,7,11,9,267.0
Opponent,CA,AD,HW,BL,ME,CW,FR,NM,WC,SK,ES,PA,GE,SY,AD,GW,SK,CW,GE,GC,ES,WB,HW,CW,
