Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,QF,PF,GF,Tot
"Abraham, Winston",2,3,-,3,3,6,-,1,3,4,2,1,3,5,2,4,2,1,6,1,,,-,3,1,56.0
"Allison, Brett",,,,-,-,2,,,,,,,,,,,,3,1,4,3,3,2,2,2,22.0
"Anderson, Brady",-,2,,,,,,1,-,,,,,,,-,-,1,-,1,-,,,,,5.0
"Archer, Glenn",,,8,4,5,8,6,-,2,4,3,4,3,4,8,5,1,6,-,6,3,6,7,3,3,99.0
"Bell, Peter",4,4,1,5,7,2,5,5,8,6,5,2,3,1,2,5,4,3,5,5,2,1,4,2,5,96.0
"Blakey, John",4,8,7,6,6,2,4,3,2,4,1,4,2,5,2,7,7,4,1,8,-,4,1,4,5,101.0
"Capuano, Mathew",4,,,,-,3,5,3,3,-,-,,1,,,2,6,9,5,4,4,4,3,3,4,63.0
"Carey, Wayne",8,,,10,,,,7,10,4,1,9,4,7,5,9,12,3,5,14,8,7,11,6,5,145.0
"Clayton, Shane",-,6,4,8,3,4,3,1,-,4,1,3,3,-,6,4,1,4,2,3,-,3,3,6,2,74.0
"Cochrane, Stuart",,,-,1,,,,,,,,,,,,,,,,,,,,,,1.0
"Dhurrkay, Gary",1,1,3,-,2,3,1,,,,5,-,-,1,1,2,-,,,,,,,,,20.0
"Grant, Shannon",2,4,7,4,9,3,7,5,5,1,9,6,3,7,3,5,2,1,,3,3,7,4,5,5,110.0
"Harvey, Brent",6,3,1,3,2,3,3,7,4,6,1,2,-,-,1,4,4,,,3,4,2,-,1,6,66.0
"Hewitt, Evan",,2,,-,1,-,,,,,,,,,,,,,,,,,,,,3.0
"King, David",-,,,,,5,2,7,6,3,2,4,7,2,1,3,1,2,1,1,4,2,4,5,2,64.0
"Kingsley, Kent",,,,,,,,,,7,-,-,3,2,2,1,,,-,,,,,,,15.0
"Lange, Adam",,2,1,,,2,,,,,,,,,,,-,-,,,,,,,,5.0
"Longmire, John",3,8,-,,,,,,,,,,,3,5,1,2,2,,,,,,-,-,24.0
"Martyn, Mick",-,4,2,1,2,1,5,3,-,3,3,1,,,1,,,6,5,4,3,4,3,1,2,54.0
"McCartney, Jason",7,4,4,5,3,4,4,8,3,2,5,7,2,8,2,4,3,7,5,1,4,4,1,3,,100.0
"McKernan, Corey",8,6,6,5,7,6,4,8,2,5,5,9,4,9,9,4,10,8,8,5,,2,3,12,6,151.0
"Mellington, Anthony",,,,,-,,,,,,,,,,,,,,,,,,,,,
"Mooney, Cameron",,,,,,,1,,,,,-,2,1,-,,,,4,3,-,3,-,,-,14.0
"Motlop, Shannon",,,,,,,,,,1,,,,,,,,,,1,1,1,1,1,2,8.0
"Pickett, Byron",2,4,5,2,2,1,4,3,5,3,1,3,5,1,3,-,4,5,1,3,-,6,-,2,4,69.0
"Pike, Martin",2,4,4,2,3,4,4,3,3,2,1,2,,,,,,,,1,1,5,1,1,3,46.0
"Rawlings, Brady",,3,-,,-,-,-,-,-,-,,,-,-,,,1,2,1,,,,,,,7.0
"Roberts, Mark",,,,,,,,,,,-,,,,,,,,,,,,,,,
"Scott, Robert",3,-,1,-,3,1,-,,,,,1,1,-,1,3,4,1,-,,-,,,,,19.0
"Sholl, Craig",2,7,3,1,,,8,5,2,5,4,1,2,5,-,1,1,1,1,,4,7,1,5,4,70.0
"Simpson, Adam",3,4,6,2,8,3,2,7,6,3,5,6,3,3,5,3,3,4,4,3,8,6,2,6,8,113.0
"Stevens, Anthony",4,5,3,3,3,6,6,4,7,6,3,4,5,4,2,5,1,4,3,8,4,1,4,2,1,98.0
"Stevens, Danny",,,,,,,,1,-,,,,,,,,,,,,,2,,,,3.0
"Welsh, Scott",7,1,5,2,2,,3,-,3,2,1,-,6,2,2,1,,,1,2,5,3,2,3,4,57.0
Totals,72,85,71,67,71,69,77,82,74,75,58,69,62,70,63,73,69,77,59,84,61,83,57,76,74,1778.0
Opponent,GE,ES,RI,SY,SK,CW,AD,HW,FR,PA,WC,ME,CA,BL,WB,GE,ES,RI,SY,SK,CW,AD,PA,BL,CA,
