Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,QF,PF,GF,Tot
"Abraham, Winston",-,2,-,1,1,2,-,-,1,-,2,1,3,1,-,2,1,-,1,-,,,-,-,1,19.0
"Allison, Brett",,,,-,-,2,,,,,,,,,,,,1,1,1,1,-,-,-,-,6.0
"Anderson, Brady",-,-,,,,,,-,-,,,,,,,-,-,-,-,-,-,,,,,
"Archer, Glenn",,,1,-,3,-,1,-,-,-,-,-,-,-,1,-,-,-,-,2,1,-,-,-,-,9.0
"Bell, Peter",1,1,-,1,2,-,1,1,2,1,-,-,-,1,1,-,-,-,1,2,1,-,-,-,2,18.0
"Blakey, John",-,-,-,-,-,-,-,-,1,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,3.0
"Capuano, Mathew",-,,,,-,1,1,-,-,-,-,,-,,,-,-,-,-,1,1,-,-,-,-,4.0
"Carey, Wayne",5,,,4,,,,4,4,3,-,6,2,4,3,6,9,2,3,7,5,3,6,3,3,82.0
"Clayton, Shane",-,1,1,-,-,1,1,-,-,1,-,-,1,-,1,2,-,1,-,1,-,-,-,1,-,12.0
"Cochrane, Stuart",,,-,-,,,,,,,,,,,,,,,,,,,,,,
"Dhurrkay, Gary",-,-,1,-,1,2,1,,,,1,-,-,1,1,-,-,,,,,,,,,8.0
"Grant, Shannon",-,-,-,-,1,-,1,-,2,-,1,1,-,1,-,2,-,-,,-,2,3,1,-,-,15.0
"Harvey, Brent",1,-,-,1,-,-,1,1,-,-,-,-,-,-,-,-,1,,,-,-,-,-,1,-,6.0
"Hewitt, Evan",,1,,-,1,-,,,,,,,,,,,,,,,,,,,,2.0
"King, David",-,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1.0
"Kingsley, Kent",,,,,,,,,,6,-,-,2,1,1,-,,,-,,,,,,,10.0
"Lange, Adam",,2,-,,,-,,,,,,,,,,,-,-,,,,,,,,2.0
"Longmire, John",-,1,-,,,,,,,,,,,-,1,-,-,-,,,,,,-,-,2.0
"Martyn, Mick",-,-,-,-,-,-,-,-,-,-,-,-,,,-,,,-,-,-,-,-,-,-,-,
"McCartney, Jason",-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,,2.0
"McKernan, Corey",3,4,4,-,1,2,3,1,1,1,1,1,1,4,3,-,1,4,2,-,,-,-,6,2,45.0
"Mellington, Anthony",,,,,-,,,,,,,,,,,,,,,,,,,,,
"Mooney, Cameron",,,,,,,-,,,,,-,-,1,-,,,,3,3,-,1,-,,-,8.0
"Motlop, Shannon",,,,,,,,,,-,,,,,,,,,,-,1,-,-,-,-,1.0
"Pickett, Byron",-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0
"Pike, Martin",-,-,-,-,-,-,-,1,-,-,-,-,,,,,,,,-,1,-,-,-,-,2.0
"Rawlings, Brady",,-,-,,-,-,-,-,-,-,,,-,-,,,-,1,-,,,,,,,1.0
"Roberts, Mark",,,,,,,,,,,-,,,,,,,,,,,,,,,
"Scott, Robert",-,-,-,-,-,-,-,,,,,1,-,-,-,2,-,1,-,,-,,,,,4.0
"Sholl, Craig",-,4,1,-,,,6,1,2,2,-,-,1,3,-,-,-,-,-,,1,1,1,1,2,26.0
"Simpson, Adam",-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,-,3.0
"Stevens, Anthony",-,-,-,-,-,-,-,1,-,-,-,-,-,1,-,1,-,-,-,1,-,-,1,-,-,5.0
"Stevens, Danny",,,,,,,,-,-,,,,,,,,,,,,,-,,,,
"Welsh, Scott",4,-,2,2,-,,1,-,1,1,-,-,-,-,-,-,,,-,-,4,1,1,-,2,19.0
Totals,14,16,10,9,11,11,18,10,14,15,6,11,10,18,12,15,12,10,11,18,19,10,11,13,12,316.0
Opponent,GE,ES,RI,SY,SK,CW,AD,HW,FR,PA,WC,ME,CA,BL,WB,GE,ES,RI,SY,SK,CW,AD,PA,BL,CA,
