Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,QF,PF,GF,Tot
"Abraham, Winston",-,1,-,3,-,-,-,1,1,-,2,2,2,1,-,2,2,1,1,2,,,-,1,1,23.0
"Allison, Brett",,,,1,1,1,,,,,,,,,,,,1,1,-,1,-,-,-,-,6.0
"Anderson, Brady",-,-,,,,,,-,-,,,,,,,-,-,-,-,-,-,,,,,
"Archer, Glenn",,,-,-,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,4,1,-,-,-,-,8.0
"Bell, Peter",-,1,1,-,1,-,3,1,4,-,-,-,-,-,1,-,1,-,-,-,2,2,-,2,1,20.0
"Blakey, John",-,-,1,-,-,-,-,-,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.0
"Capuano, Mathew",-,,,,-,1,-,-,1,1,-,,-,,,-,-,-,-,1,-,-,-,-,-,4.0
"Carey, Wayne",3,,,1,,,,1,2,2,-,4,3,1,2,3,5,-,3,1,5,1,2,-,-,39.0
"Clayton, Shane",-,-,2,-,-,-,2,-,1,1,-,2,-,-,-,1,-,1,-,1,1,-,-,-,-,12.0
"Cochrane, Stuart",,,-,-,,,,,,,,,,,,,,,,,,,,,,
"Dhurrkay, Gary",-,1,3,-,-,1,-,,,,1,1,1,-,-,-,-,,,,,,,,,8.0
"Grant, Shannon",1,1,1,-,1,1,-,-,-,-,1,1,1,1,-,1,-,1,,-,-,-,-,-,-,11.0
"Harvey, Brent",2,2,-,2,-,-,1,-,-,1,-,1,-,-,1,-,1,,,1,-,1,-,-,1,14.0
"Hewitt, Evan",,1,,-,1,-,,,,,,,,,,,,,,,,,,,,2.0
"King, David",-,,,,,-,-,-,-,-,-,1,-,-,1,1,-,1,1,-,1,-,1,1,-,8.0
"Kingsley, Kent",,,,,,,,,,2,-,-,1,2,-,-,,,-,,,,,,,5.0
"Lange, Adam",,1,-,,,-,,,,,,,,,,,-,-,,,,,,,,1.0
"Longmire, John",-,1,-,,,,,,,,,,,-,-,-,-,-,,,,,,-,-,1.0
"Martyn, Mick",-,-,-,-,-,-,-,-,-,-,-,-,,,-,,,-,-,-,-,-,-,-,-,
"McCartney, Jason",-,-,-,-,-,1,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,,2.0
"McKernan, Corey",-,1,2,-,-,1,1,1,1,2,2,-,-,-,2,-,1,3,-,-,,-,1,4,-,22.0
"Mellington, Anthony",,,,,-,,,,,,,,,,,,,,,,,,,,,
"Mooney, Cameron",,,,,,,-,,,,,-,-,-,-,,,,1,1,-,1,-,,-,3.0
"Motlop, Shannon",,,,,,,,,,-,,,,,,,,,,1,-,-,-,-,-,1.0
"Pickett, Byron",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,1,2.0
"Pike, Martin",-,-,-,-,-,-,-,1,-,-,-,-,,,,,,,,-,1,-,-,-,-,2.0
"Rawlings, Brady",,-,-,,-,1,-,-,-,-,,,-,1,,,-,-,-,,,,,,,2.0
"Roberts, Mark",,,,,,,,,,,-,,,,,,,,,,,,,,,
"Scott, Robert",-,-,-,-,-,1,-,,,,,1,-,-,1,1,-,-,-,,-,,,,,4.0
"Sholl, Craig",-,2,-,-,,,1,1,1,1,1,1,1,4,-,-,-,-,-,,1,-,1,-,-,15.0
"Simpson, Adam",1,-,-,-,1,-,-,-,-,-,2,1,-,1,-,-,-,1,-,-,-,1,-,1,-,9.0
"Stevens, Anthony",1,-,-,-,-,-,-,-,1,1,-,-,-,-,1,-,-,-,-,1,1,-,1,-,-,7.0
"Stevens, Danny",,,,,,,,-,-,,,,,,,,,,,,,-,,,,
"Welsh, Scott",-,-,-,2,-,,-,1,1,-,-,-,-,-,-,-,,,-,-,1,-,-,-,1,6.0
Totals,8,12,10,9,6,10,8,7,14,11,10,15,9,11,10,9,10,9,7,14,15,6,6,9,5,240.0
Opponent,GE,ES,RI,SY,SK,CW,AD,HW,FR,PA,WC,ME,CA,BL,WB,GE,ES,RI,SY,SK,CW,AD,PA,BL,CA,
