Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,Tot
"Adams, Taylor",-,-,3,-,-,2,-,-,1,-,-,-,-,-,-,1,-,2,2,-,1,2,14.0
"Aish, James",,-,,,,,,-,-,,,-,-,,,,,,,-,-,-,
"Blair, Jarryd",-,-,,-,,,,-,-,-,,,,,,-,-,-,-,-,-,,
"Broomhead, Tim",,-,-,-,-,-,-,,,-,-,-,-,-,-,,,,,,-,-,
"Brown, Callum",,,,,,,,,,,,-,-,,,,,,,-,-,-,
"Cox, Mason",-,,,,-,-,-,,,,,,,-,-,,,,,-,-,-,
"Crisp, Jack",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Crocker, Ben",,,,,,,,,,,-,-,-,,,,,,,,,,
"Daicos, Josh",,,,,,,,,,,,,,,,,,,,,-,-,
"Dunn, Lynden",,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Elliott, Jamie",,,,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,1,1.0
"Fasolo, Alex",-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,,,
"Goldsack, Tyson",-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,,-,
"Greenwood, Levi",,,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,,,,
"Grundy, Brodie",-,-,-,1,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,,,-,2.0
"Hoskin-Elliott, Will",-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,4.0
"Howe, Jeremy",-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,
"Kirby, Kayle",,,,,,,,,,,,,,,,,,,,,,-,
"Langdon, Tom",,,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,
"Maynard, Brayden",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Mayne, Chris",-,-,-,,,,,,,,,,,,,,,,,,,,
"Moore, Darcy",-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,
"Pendlebury, Scott",3,-,-,-,-,3,-,-,2,3,3,-,1,-,-,-,,,,,,,15.0
"Phillips, Tom",-,-,-,,-,-,-,-,-,-,-,-,-,-,,,,-,-,-,-,-,
"Ramsay, Jackson",-,-,-,-,-,,-,,,,-,,,-,,,,,,,,,
"Reid, Ben",-,-,-,-,-,,2,-,,,,,-,,-,-,-,-,-,1,-,,3.0
"Schade, Henry",-,-,-,-,-,-,,-,-,,,,,,,,,,,,,,
"Scharenberg, Matt",,,,,,,,,,-,-,-,,,-,-,,-,-,-,-,-,
"Sidebottom, Steele",1,-,2,-,-,-,-,1,-,2,2,3,-,-,-,3,-,-,-,-,-,-,14.0
"Smith, Josh",-,-,-,-,,-,-,-,-,-,-,-,,,-,,,,,,-,,
"Thomas, Josh",,,,,,,,,,,,,,-,-,-,-,-,-,-,-,-,
"Treloar, Adam",-,3,1,-,3,-,-,,-,-,-,-,-,-,-,-,1,-,3,-,-,-,11.0
"Varcoe, Travis",-,,-,-,-,-,,,,,,,,,-,-,-,,,,,,
"Wells, Daniel",,,,,-,-,,-,-,-,-,,,,,-,-,3,-,,,,3.0
"White, Jesse",-,-,-,-,,,,,,,,,,,,,,,,,,,
"Wills, Rupert",,,,,,,,,,,,,,,,,-,,,,,,
"de Goey, Jordan",,,,,,,-,-,-,-,-,-,-,2,-,-,3,-,-,-,,,5.0
Totals,4,4,6,1,3,5,2,1,3,5,5,4,1,2,0,4,4,5,5,1,1,6,72.0
Opponent,WB,RI,SY,SK,ES,GE,CA,GW,HW,BL,FR,ME,PA,HW,ES,GC,WC,AD,NM,PA,GE,ME,
