Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,QF,SF,PF,GF,Tot
"Baker, Phil",,,3,2,4,3,,3,,,,,,,,,,,,,,,,,,,15.0
"Blight, Malcolm",-,,3,4,6,3,1,1,3,,-,2,8,,,,,7,1,2,,,8,5,1,2,57.0
"Briedis, Arnold",3,1,-,,,,,,,,,,,,3,2,4,5,,,3,5,3,6,5,2,42.0
"Burns, John",2,4,2,3,4,7,2,1,2,,-,-,4,4,5,1,3,4,,2,6,7,3,3,3,1,73.0
"Byrne, John",,,,,,,,,,-,-,,,,1,,,-,-,1,,,,,,,2.0
"Cable, Barry",-,1,2,1,7,1,,,1,1,-,-,2,2,2,1,-,5,-,2,4,-,4,2,4,3,45.0
"Chisnall, Peter",,,,,2,6,1,4,1,2,-,2,3,3,3,-,3,2,4,1,3,,2,4,4,3,53.0
"Cowton, Gary",2,,1,1,-,4,1,1,3,1,-,1,2,,,,,,,,,,4,3,2,-,26.0
"Crosswell, Brent",,,,,,,3,3,3,2,-,1,,1,3,3,2,3,3,,1,5,2,4,3,1,43.0
"Davis, Barry",2,-,1,2,2,-,1,-,2,3,-,2,4,3,1,-,3,1,3,5,1,2,-,1,1,-,40.0
"Dawson, Mark",,-,,,,,,,,1,,,,1,,,,,5,6,1,2,,,,,16.0
"Dench, David",2,2,2,-,-,-,2,1,4,-,,,3,1,-,5,2,2,3,4,-,3,2,1,2,1,42.0
"Douglas, John",,,,,,,,,,,-,,-,2,,,,,,,,,,,,,2.0
"Farrant, Garry",1,-,3,-,,,,,,,,,,,,,,,,,,,,,1,1,6.0
"Feltham, Paul",-,-,-,2,1,2,3,1,3,3,-,2,,,,,,,,,,1,-,-,-,1,19.0
"Goodingham, Barry",,3,-,4,1,1,,-,,,-,-,-,,,,,,,,,,-,1,-,-,10.0
"Greig, Keith",1,-,2,-,1,1,1,1,5,1,-,1,-,,1,2,2,1,-,3,-,3,2,1,3,-,32.0
"Gumbleton, Frank",,1,-,-,2,,1,1,-,2,-,-,2,-,-,1,1,-,-,1,2,1,1,2,2,1,21.0
"Henshaw, Ross",,-,,,,1,3,-,1,5,-,1,-,1,3,3,2,2,-,2,3,1,-,1,1,1,31.0
"Icke, Stephen",,,,4,,,,,,,,,1,-,,1,-,,,4,2,,,,3,,15.0
"Kekovich, Sam",,,,2,8,2,-,3,,,-,1,1,2,6,2,4,1,2,,4,1,3,2,3,3,50.0
"Melrose, Graeme",2,-,2,1,-,1,-,1,1,3,-,2,3,4,2,4,3,4,2,1,4,3,6,3,,,52.0
"Michalczyk, Dick",3,2,-,,,,,,,,,-,-,2,2,3,1,1,2,2,6,4,2,,,,30.0
"Montgomery, Ken",1,-,2,-,1,-,-,2,4,1,,2,,,,,,,,2,,,,,,,15.0
"Moylan, John",-,,,,,,,,,,,,,,,-,2,,,,,,,,,,2.0
"Muir, Russell",,,,1,2,1,,1,-,2,-,4,2,2,-,,,,,,,,,,,,15.0
"Munari, Dennis",,,,,,,,,,,,,,-,,,,,-,2,-,,,,,,2.0
"Nolan, Mick",1,2,1,1,1,4,1,2,4,5,-,2,3,4,5,2,5,5,2,3,6,3,8,6,5,5,86.0
"Rantall, John",-,2,1,,1,2,1,1,3,2,-,3,2,1,-,,-,3,2,1,2,3,2,1,1,-,34.0
"Ryan, Phil",-,,,,,,,,-,1,,,,2,2,7,4,-,-,6,5,3,,,,,30.0
"Schimmelbusch, Wayne",2,1,2,-,2,1,3,3,1,1,-,2,-,6,3,3,-,2,2,3,1,2,4,-,3,1,48.0
"Smith, Brad",1,2,,,,1,2,,,,,,,,,,,,,,,,,,,,6.0
"Smith, Rob",,,,,,,,,,,,,,,-,-,,,,,,-,,,,,
"Wade, Doug",1,3,2,3,2,,2,,3,3,,,,,,3,1,-,1,,,1,,1,,-,26.0
"Zantuck, Shane",,,,,,,2,,,,,,,,,,,,,,,,,,,,2.0
Totals,24,24,29,31,47,41,30,30,44,39,0,28,40,41,42,43,42,48,32,53,54,50,56,47,47,26,988.0
Opponent,HW,ME,CA,FI,GE,FO,CW,RI,ES,SK,SM,HW,ME,FI,CA,GE,FO,CW,RI,ES,SK,SM,CA,HW,RI,HW,
