Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,QF,SF,PF,GF,Tot
"Baker, Phil",,,1,1,-,1,,1,,,,,,,,,,,,,,,,,,,4.0
"Blight, Malcolm",-,,3,1,-,-,-,-,-,,-,-,1,,,,,1,2,1,,,3,-,1,1,14.0
"Briedis, Arnold",1,4,-,,,,,,,,,,,,2,1,1,1,,,3,2,1,1,3,5,25.0
"Burns, John",-,1,1,1,2,4,-,2,2,,-,2,2,-,-,-,-,1,,-,2,1,-,-,-,4,25.0
"Byrne, John",,,,,,,,,,2,2,,,,1,,,-,-,-,,,,,,,5.0
"Cable, Barry",1,1,-,-,-,1,,,2,2,-,3,1,-,1,2,1,2,-,1,-,1,1,1,1,-,22.0
"Chisnall, Peter",,,,,-,-,-,1,-,-,-,-,-,-,-,-,2,-,-,-,-,,-,-,-,-,3.0
"Cowton, Gary",3,,2,-,1,3,2,-,1,2,2,-,-,,,,,,,,,,1,-,-,-,17.0
"Crosswell, Brent",,,,,,,3,1,-,-,-,3,,3,1,1,-,-,1,,-,-,-,-,-,1,14.0
"Davis, Barry",-,-,-,-,1,-,1,-,-,2,1,-,1,1,-,1,-,1,-,-,-,-,2,2,1,-,14.0
"Dawson, Mark",,-,,,,,,,,1,,,,-,,,,,-,2,-,2,,,,,5.0
"Dench, David",-,-,-,-,-,1,-,2,-,-,,,-,-,-,-,-,-,-,1,-,-,-,-,-,-,4.0
"Douglas, John",,,,,,,,,,,-,,1,1,,,,,,,,,,,,,2.0
"Farrant, Garry",-,-,-,-,,,,,,,,,,,,,,,,,,,,,-,-,
"Feltham, Paul",-,1,-,-,2,2,1,-,1,1,1,-,,,,,,,,,,1,-,-,2,1,13.0
"Goodingham, Barry",,-,-,1,-,-,,-,,,-,-,-,,,,,,,,,,-,-,-,-,1.0
"Greig, Keith",-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,1,1,-,-,-,-,-,-,-,-,2.0
"Gumbleton, Frank",,-,-,-,-,,1,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,2.0
"Henshaw, Ross",,-,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Icke, Stephen",,,,-,,,,,,,,,-,-,,2,1,,,3,-,,,,-,,6.0
"Kekovich, Sam",,,,-,3,2,-,1,,,3,2,-,1,2,-,2,3,3,,5,-,1,1,1,1,31.0
"Melrose, Graeme",-,-,1,-,2,4,1,2,3,-,3,3,-,5,1,3,-,-,1,2,2,2,4,1,,,40.0
"Michalczyk, Dick",1,1,-,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,1,,,,3.0
"Montgomery, Ken",-,-,-,-,-,-,-,-,-,-,,-,,,,,,,,-,,,,,,,
"Moylan, John",-,,,,,,,,,,,,,,,-,-,,,,,,,,,,
"Muir, Russell",,,,-,-,-,,-,-,-,-,-,-,-,-,,,,,,,,,,,,
"Munari, Dennis",,,,,,,,,,,,,,-,,,,,-,-,-,,,,,,
"Nolan, Mick",2,2,-,-,-,-,-,-,1,-,1,-,-,1,-,-,-,-,1,1,1,-,-,-,-,-,10.0
"Rantall, John",-,-,-,,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,
"Ryan, Phil",-,,,,,,,,-,-,,,,2,-,-,1,-,-,-,-,-,,,,,3.0
"Schimmelbusch, Wayne",-,1,-,-,-,-,-,1,1,2,3,-,5,1,-,2,1,1,2,2,3,2,-,2,1,2,32.0
"Smith, Brad",-,-,,,,-,-,,,,,,,,,,,,,,,,,,,,
"Smith, Rob",,,,,,,,,,,,,,,1,-,,,,,,-,,,,,1.0
"Wade, Doug",3,4,1,7,1,,1,,-,5,,,,,,2,6,4,3,,,4,,2,,4,47.0
"Zantuck, Shane",,,,,,,2,,,,,,,,,,,,,,,,,,,,2.0
Totals,11,15,9,11,12,18,12,11,11,17,16,13,11,15,9,14,17,15,13,13,16,15,14,10,10,19,347.0
Opponent,HW,ME,CA,FI,GE,FO,CW,RI,ES,SK,SM,HW,ME,FI,CA,GE,FO,CW,RI,ES,SK,SM,CA,HW,RI,HW,
