Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,QF,SF,Tot
"Apeness, Michael",,,,,,,,,,,,,,,-,-,,,,,,,,,
"Ballantyne, Hayden",-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,,-,-,,-,-,-,,
"Barlow, Michael",-,-,,,,,-,1,1,-,1,1,-,2,-,-,-,3,2,1,,1,-,-,13.0
"Clarke, Zac",,,,17,13,5,3,9,18,10,5,10,18,6,15,23,23,21,8,15,6,17,6,4,252.0
"Crowley, Ryan",-,-,-,-,1,1,-,-,-,1,-,-,-,-,1,-,4,-,-,-,-,-,-,-,8.0
"Crozier, Hayden",,,-,-,,-,-,-,,,,,,,,,,,-,-,-,-,-,-,
"Dawson, Zac",-,1,,-,-,-,-,,-,1,-,-,2,2,1,-,1,-,1,1,1,1,3,-,15.0
"Duffield, Paul",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Duffy, Max",,,,,,,,,,,,,,,,,,,-,-,,,,,
"Fyfe, Nat",-,2,,,1,-,-,-,2,1,-,1,1,4,3,1,3,3,1,1,,,2,1,27.0
"Griffin, Jonathon",,,,,,,,,,,,,,,,,7,,,,,,,,7.0
"Hannath, Jack",7,6,13,,,,,,,,,,,,,,,,,,,,,,26.0
"Hill, Stephen",-,-,-,1,-,-,,-,-,-,-,-,1,-,,,,-,-,-,-,-,-,-,2.0
"Ibbotson, Garrick",,,-,,,,,,,1,-,-,-,-,1,,,1,,,-,-,-,2,5.0
"Johnson, Michael",-,-,-,-,-,-,-,-,-,-,-,,,,,-,-,-,2,-,-,-,,,2.0
"Mayne, Chris",-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"McPharlin, Luke",-,-,-,-,-,-,1,,,-,-,,,,-,,-,-,-,,,,,,1.0
"Morabito, Anthony",,,,,,,,,,,,,,,-,-,-,,,,,,,,
"Mundy, David",-,2,1,-,2,-,-,-,1,2,-,1,-,2,2,-,-,-,2,1,2,-,1,2,21.0
"Mzungu, Tendai",-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,1,-,,-,-,1,2,-,6.0
"Neale, Lachie",-,,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0
"Pavlich, Matthew",-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,1,1,,-,-,-,2.0
"Pearce, Clancee",,,,-,-,-,-,-,,,,,-,-,-,-,,,,,,,,,
"Pearce, Danyle",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Sandilands, Aaron",39,58,33,45,48,42,38,41,26,39,38,45,41,35,24,30,,46,33,29,31,37,42,50,890.0
"Sheridan, Tom",-,-,-,,,-,,,-,-,-,-,,,,,,,,,,,,,
"Silvagni, Alex",,,,,,,,-,-,,,-,2,,,,,,,-,-,,-,,2.0
"Simpson, Josh",,,,-,,,,,,,,,,,,,,,,,,,,,
"Spurr, Lee",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,1.0
"Suban, Nick",,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,,-,-,,-,1.0
"Sutcliffe, Cam",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Sylvia, Colin",,,,,,,,,,,,-,-,-,-,-,-,,,,,,,,
"Taberner, Matthew",,,,-,-,,,,,,,,,1,,,-,,,-,-,-,-,-,1.0
"Walters, Michael",-,-,-,,,,,,,,,,,,,,,,,-,-,-,-,-,
"de Boer, Matt",-,-,-,-,-,-,-,-,-,,,,,,,,-,-,-,,1,,,-,1.0
Totals,46,69,47,63,65,48,43,51,48,55,44,58,66,53,47,55,39,75,50,49,41,57,56,59,1284.0
Opponent,CW,GC,HW,ES,SY,NM,WC,PA,GE,WB,AD,RI,BL,WC,ME,GW,SK,CA,GE,HW,BL,PA,SY,PA,
