Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,QF,SF,PF,GF,Tot
"Bickley, Mark",-,1,-,-,-,1,1,-,3,-,1,1,-,1,2,-,-,-,-,1,-,-,-,-,-,-,12.0
"Bond, Troy",2,,,-,-,-,,,,,,,1,1,1,-,1,1,2,-,-,2,2,3,-,4,20.0
"Caven, Peter",,,,-,-,1,-,-,-,-,1,-,-,1,-,-,-,1,1,,-,-,-,-,-,1,6.0
"Chalmers, Brett",,,,,,,,,,-,1,-,,,,,,-,-,-,-,1,,,,,2.0
"Collins, Matthew",,,,,,,,,,,,,,,-,-,-,-,-,-,,,,,,,
"Connell, Matthew",-,-,-,,,,,,,,,-,,1,-,1,1,1,-,-,1,-,1,-,-,-,6.0
"Cook, Tim",,1,,,,,,,,,,,,2,-,-,,,,,,,,,,,3.0
"Edwards, Tyson",-,-,-,-,-,1,1,-,-,2,-,-,1,,,,,,,,-,,-,,-,-,5.0
"Ellen, Shane",,,,,,,,,,,,-,-,-,,,,,,-,-,-,-,-,-,5,5.0
"Gilligan, Tom",,,1,-,,,,,,,,,-,,,,,,,,,,,,,,1.0
"Goodwin, Simon",-,,,,,,,,,,,,,-,-,-,1,1,,,,,-,-,1,1,4.0
"Hart, Ben",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,1,-,-,-,2.0
"James, Brett",-,-,1,-,-,1,-,-,-,-,-,,-,,,,1,-,-,-,,,,,,-,3.0
"Jameson, Rod",-,-,-,-,,,,-,-,-,-,-,,-,-,-,-,-,-,-,1,6,-,-,2,-,9.0
"Jarman, Darren",-,-,,,3,-,1,4,-,-,1,-,1,2,1,1,7,1,2,1,1,3,-,1,3,6,39.0
"Johnson, Kane",-,-,-,-,-,-,-,2,1,-,-,1,1,,1,-,,,-,-,-,-,1,-,-,-,7.0
"Keating, Aaron",-,,,,,,,,,,,,,,,,,,,,,,,,-,-,
"Koster, Kym",,,1,-,1,-,-,-,1,-,1,-,-,1,-,-,1,1,-,1,2,-,1,1,-,-,12.0
"Liptak, Matthew",,,,,,,2,2,1,1,2,1,-,,,,,,,,,,,,,,9.0
"McCartney, Jason",-,-,-,-,2,1,,,,,,,,,,,,,,,,,,,,,3.0
"McLeod, Andrew",3,-,2,-,-,-,1,-,-,-,-,-,-,-,-,-,1,-,1,-,-,-,-,1,1,-,10.0
"Modra, Tony",7,5,-,7,8,5,5,4,5,1,3,6,2,4,1,6,4,5,1,1,-,1,3,-,-,,84.0
"Ormond-Allen, Trent",,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,,,,,,-,-,,
"Pittman, David",1,-,,,-,-,1,-,-,-,-,-,-,-,1,1,-,-,-,-,-,-,-,-,,-,4.0
"Rehn, Shaun",,,,,-,-,-,1,-,1,-,-,-,1,1,1,1,1,-,1,1,-,-,1,1,-,11.0
"Ricciuto, Mark",-,-,-,-,-,-,-,2,-,1,-,-,-,-,1,-,2,-,-,-,,-,,,,,6.0
"Rintoul, Chad",-,1,1,2,,,,,,,,,,,,,-,,,,-,-,2,-,1,1,8.0
"Robran, Matthew",,,,,,,2,2,2,5,2,1,,1,-,1,4,1,-,-,-,-,1,2,-,-,24.0
"Sampson, Clay",,,,,,,,,,,,,,,,,1,1,-,1,-,-,-,1,1,-,5.0
"Smart, Nigel",-,3,3,-,-,-,1,-,-,-,1,,1,-,,-,,,-,-,-,-,1,-,2,1,13.0
"Standfield, Barry",5,1,3,1,5,-,1,4,1,,,,-,1,1,-,,,,,,,,,,,23.0
"Tregenza, Simon",,,-,-,-,-,-,-,-,1,-,-,,,,,,,,,,,,,,,1.0
"Vardy, Peter",1,1,-,1,-,-,2,1,-,4,1,2,-,-,-,2,3,4,2,1,-,1,1,1,,,28.0
"Viska, Mark",,-,-,,,,,,,,,,,,,,,,,,,,,,,,
"Williams, Brent",1,2,-,-,-,1,-,,,,,,,,,,,,,,,,,,,,4.0
Totals,20,15,12,11,19,11,18,22,14,16,14,12,7,16,10,13,29,18,9,7,6,14,14,11,12,19,369.0
Opponent,BL,RI,CA,PA,WB,CW,ES,SY,HW,FR,ME,NM,GE,WC,SK,BL,RI,CA,PA,WB,CW,ES,WC,GE,WB,SK,
