Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R15,R16,R17,R18,R19,R20,R21,R22,R23,EF,SF,PF,GF,Tot
"Bonar, Aiden",,,,,,,,,,,,,,,,,,,-,-,,,,,,,
"Buntine, Matt",,-,-,-,-,-,-,-,,,,,-,,,-,,,,,,,,,,,
"Caldwell, Jye",,,,,,,,,,,,,,,,,,,,-,-,,,,,,
"Cameron, Jeremy",-,-,3,-,-,-,3,-,-,-,2,-,-,-,-,-,2,-,,-,,3,-,-,-,-,13.0
"Coniglio, Stephen",2,-,-,3,1,2,-,-,,-,3,-,2,3,1,-,,,,,,,,,,,17.0
"Corr, Aidan",,,,,,-,-,,,,,,,,,,,,,,-,-,-,-,-,-,
"Cumming, Isaac",,,,,,,-,,,-,-,-,,,,,,,,,,-,,,,,
"Daniels, Brent",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Davis, Phil",-,-,-,-,-,,,-,-,-,-,-,-,-,-,-,,3,-,-,-,-,-,-,-,-,3.0
"Deledio, Brett",-,-,,,,,,,-,-,-,-,-,-,-,-,-,,-,-,,,-,,,,
"Finlayson, Jeremy",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,
"Greene, Toby",-,,,,,-,-,-,-,-,-,,-,-,-,2,-,1,2,1,-,,-,-,,-,6.0
"Hately, Jackson",,,,,-,,-,,,,,,,-,-,,,-,-,-,,,,,,,
"Haynes, Nick",,-,1,-,-,3,1,-,-,-,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,5.0
"Hill, Bobby",,,,,,,,,,,,,,,,-,-,-,-,-,-,-,,,-,,
"Himmelberg, Harry",-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,1.0
"Hopper, Jacob",-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,,,,-,-,-,-,1.0
"Idun, Connor",,,,,,,,,,,,,,,,,,,-,,,,,,,,
"Keeffe, Lachlan",-,-,,,,,,,,,-,,,,,,-,-,-,-,-,-,,,-,,
"Kelly, Josh",,,-,-,-,-,,-,2,3,1,2,-,1,-,,,,,,-,2,-,-,-,-,11.0
"Kennedy, Adam",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,-,-,-,-,-,-,-,
"Langdon, Zac",,,,,,,,-,,,,,,-,-,,,,,,,,,,,,
"Lloyd, Daniel",-,-,-,-,-,-,-,-,-,,,-,,,,-,-,-,,,,-,-,-,-,-,
"Mumford, Shane",,,-,-,-,-,-,,-,-,-,-,-,-,,,-,-,-,-,,-,-,-,-,-,
"Perryman, Harry",-,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Reid, Sam",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Shaw, Heath",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Sheridan, Tom",,,-,,,,,,,,,,,,,,,,,,,,,,,,
"Simpson, Dawson",1,-,,,,,,-,,,,,,,-,-,-,-,,-,-,,,,,,1.0
"Sproule, Zach",,,,,,,,,,,,,,,,,,,,,-,,,,,,
"Stein, Jake",,,,,,,,,,,,,-,,,,-,,-,-,-,,,,,,
"Taranto, Tim",-,-,-,-,-,1,-,-,1,-,-,3,3,-,-,-,1,-,-,-,-,-,-,-,-,-,9.0
"Taylor, Sam",-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,,,-,-,-,-,-,
"Tomlinson, Adam",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,
"Ward, Callan",,,,-,,,,,,,,,,,,,,,,,,,,,,,
"Whitfield, Lachie",3,2,2,1,-,-,,,3,-,-,,,,,-,-,-,-,-,-,1,-,-,,-,12.0
"Williams, Zac",-,-,-,-,-,-,2,-,-,,,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,5.0
"de Boer, Matt",-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,-,-,-,-,-,-,
Totals,6,2,6,4,1,6,6,0,6,4,6,5,6,4,1,2,3,4,5,1,0,6,0,0,0,0,84.0
Opponent,ES,WC,RI,GE,FR,SY,SK,HW,CA,ME,GC,AD,NM,ES,BL,RI,CW,PA,SY,HW,WB,GC,WB,BL,CW,RI,
