Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,QF,Tot
"Akermanis, Jason",,,-,-,-,,,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,
"Ashcroft, Marcus",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Bamford, Scott",,-,-,-,-,,-,,,,,,,,,,,-,-,-,-,-,-,
"Barker, John",,,,,,-,-,-,,,,,,,,,-,-,-,-,-,,,
"Bews, Andrew",,1,-,,,-,-,-,-,-,,-,-,-,-,-,-,,,,,,,1.0
"Boyd, Brad",,,,,,,,,-,,,,,,,,,,,,,,,
"Bradshaw, Daniel",,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1.0
"Carter, Nick",,,,,,,-,,,,-,,,,,,,,,,,,,
"Champion, Richard",-,-,-,-,-,-,-,-,-,-,,-,1,-,-,-,-,-,-,-,-,-,,1.0
"Chapman, Nathan",,,,-,-,-,,,,-,-,,,,,,,-,-,-,-,-,-,
"Clarke, Matthew",10,13,13,14,15,11,18,15,,14,10,12,16,13,22,6,17,15,17,,22,26,10,309.0
"Clayton, Shane",,,,,,,-,-,-,,,,,,,,,,,,,,,
"Dickfos, Danny",-,-,-,1,-,-,-,,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,3.0
"Fletcher, Adrian",-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,-,1,-,-,-,1.0
"Gowers, Andrew",-,-,1,,,,,,,,,,,,,,,,-,-,1,-,-,2.0
"Green, Brent",,,,,,,1,,,,,,,,,,,,,-,,,,1.0
"Hart, Shaun",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,-,-,
"Johnson, Chris",-,-,-,-,-,-,-,-,-,,-,-,-,-,,,,-,-,-,-,-,-,
"Keating, Clark",-,4,6,9,7,12,1,7,27,13,7,6,-,6,4,5,2,5,3,16,,,,140.0
"Kennedy, Matthew",-,-,-,-,-,-,-,-,,-,-,,,,-,-,,,,,,,,
"Lambert, Craig",,1,1,-,-,-,-,-,-,-,-,-,-,-,,-,-,,,,,,-,2.0
"Lappin, Nigel",-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,1,-,-,-,1.0
"Lawrence, Steven",,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,-,
"Leppitsch, Justin",7,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7.0
"Lynch, Alastair",-,,-,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,1.0
"Lynch, Tristan",-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"McIvor, Scott",-,-,1,-,-,,,-,,,,,,,,,,,-,,,,,1.0
"McLean, Michael",-,,,,,,,,,,,,,,,,,,,,,,,
"McRae, Craig",,,-,-,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,
"Molloy, Jarrod",-,-,-,,,,,,,,,-,-,-,-,-,-,-,,,,,,
"Robbins, Ben",1,-,-,-,-,-,,,,,,,,,,,,-,-,-,-,-,-,1.0
"Scott, Chris",,,,,,-,,,-,-,,,,-,-,,,,,,,,,
"Scott, Dion",3,1,,,,,,,3,-,,,,,,,,,,,2,2,3,14.0
"Trask, Nick",,,,,,,,,,-,-,-,-,,,,,,,,,,-,
"Voss, Brett",,,,,-,,-,,,,-,,,,,,,,,,,,,
"Voss, Michael",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,
"White, Darryl",1,-,-,,,,,-,-,-,-,-,-,-,1,-,-,-,-,-,-,1,-,3.0
Totals,22,20,22,24,22,23,20,22,30,27,17,18,17,19,27,11,19,20,22,19,25,30,13,489.0
Opponent,AD,SK,HW,NM,PA,ES,WC,FR,GE,SY,CA,ME,CW,RI,WB,AD,SK,HW,NM,PA,ES,WC,SK,
