Player,R1,R2,R3,R4,R5,R6,R7,R8,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,EF,SF,Tot
"Bennett, Darren",2,-,-,1,1,1,2,1,1,1,2,2,6,1,4,5,1,2,2,-,,,4,2,41.0
"Beveridge, Luke",,-,-,-,-,-,-,-,-,-,-,-,,-,,-,-,-,-,-,-,-,-,-,
"Bryce, Paul",,,-,1,-,,,,,1,,,,-,-,-,-,-,-,-,-,,,1,3.0
"Campbell, Tony",-,-,-,-,-,-,,-,,,,-,,,,,,,,,,,,,
"Clark, Steven",-,-,-,-,-,-,-,-,-,-,-,-,-,,,,-,-,1,-,-,,,,1.0
"Cuthbertson, Darren",,-,-,-,-,-,-,-,-,-,-,,-,-,-,,,-,,,,,-,-,
"Dyson, Kevin",,,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,2.0
"Egan, Phil",-,,,,,,,,,,,,,,,,,,,,,,,,
"Eishold, Simon",,-,-,-,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,
"Febey, Steven",-,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,-,1,1.0
"Flintoff, David",-,,,,,,,,,,,,-,-,-,,,,,,,,,,
"Ford, Andrew",,,,,,-,-,-,-,,,,,,,,,,,,,,,,
"Francis, Fabian",,,,,,,,,,,,,,,,-,,,,,,,,,
"Grinter, Rod",-,,,,-,-,-,-,-,-,-,-,1,,,,-,,-,-,-,,-,-,1.0
"Healy, Greg",-,-,-,,,,,,,,,,,,,,,,,,,,,,
"Heaver, Brent",,,,,,,,,,,,,,,-,-,,,,,,-,,,
"Howat, John",,,,,,,,,,-,3,,,,1,-,,,,,,,,,4.0
"Jackson, Ricky",-,,,-,-,,-,-,-,-,-,-,-,,,,,,,,,,,,
"Jakovich, Allen",-,,,,,,,,-,,,,-,-,-,-,-,-,-,-,-,-,-,-,
"Keogh, Rod",,,,,-,-,-,-,-,,,,,,,,,,,,,,,,
"Lovell, Andy",,,,,-,,,,,-,-,,,,,,,,,,,,-,-,
"Lovett, Brett",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Lovett, Glenn",1,-,-,-,-,-,,-,,-,-,-,-,-,,,,,,,,,,,1.0
"Lyon, Garry",-,-,,-,,-,1,-,1,,1,,-,-,,,2,-,-,-,1,-,1,-,7.0
"ODwyer, Steven",25,8,14,-,,,3,8,1,10,,14,,,,,,,,,11,1,,,95.0
"Obst, Andrew",,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,2.0
"Owen, Rod",-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,
"Rohde, Peter",,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Schwarz, David",1,-,,,,,,,,2,1,-,,,,,,,,,,-,,,4.0
"Spalding, Earl",1,1,1,1,5,-,1,,-,,-,1,1,-,-,1,-,1,-,-,1,2,2,1,20.0
"Spencer, Trevor",,,,,,-,,,,,,,,,,,,,,,,,,,
"Stretch, Steven",,-,-,-,-,-,-,,,,-,1,,-,-,-,-,-,1,-,-,2,-,-,4.0
"Stynes, Jim",4,11,11,4,14,15,10,8,7,4,14,7,6,19,20,10,17,9,11,10,12,13,5,15,256.0
"Tingay, Stephen",,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Viney, Jay",,,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,,,
"Viney, Todd",-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0
"Wight, Sean",1,-,-,1,,,-,-,-,-,,,,,,,,,,,,-,-,,2.0
"Yeats, Graeme",,-,-,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,
Totals,35,20,27,8,21,16,17,17,10,18,21,25,14,20,25,16,20,12,15,11,26,19,12,20,445.0
Opponent,WC,FI,SK,CA,NM,CW,BB,FO,AD,ES,RI,GE,HW,SY,WC,FI,SK,CA,NM,CW,BB,FO,ES,WC,
