Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,QF,PF,GF,Tot
"Amartey, Joel",,,-,,,,,,,,,-,,,,3,-,1,2,,,,,,,6.0
"Bell, James",,,,-,1,-,-,,1,-,,,,,,,,,,,,,,,,2.0
"Blakey, Nick",-,-,1,-,-,-,-,-,-,2,,-,-,-,-,1,-,2,1,1,-,-,-,-,-,8.0
"Campbell, Braeden",-,-,-,-,-,-,-,-,,-,-,,-,-,-,,,,,,-,,-,-,-,
"Clarke, Ryan",,,,,,,,-,-,,,,,1,-,-,-,-,-,-,-,-,1,-,-,2.0
"Cunningham, Harry",-,-,-,-,1,-,-,,,,,,-,,,-,-,,,,,,,,,1.0
"Florent, Oliver",-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,-,3.0
"Fox, Robbie",,,,,,,,,,,-,-,,-,1,-,1,-,-,-,-,-,-,-,1,3.0
"Franklin, Lance",-,-,1,2,,2,2,1,2,-,1,,1,2,2,5,2,1,-,-,-,2,-,3,-,29.0
"Gulden, Errol",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,-,-,-,1,-,3.0
"Hayward, Will",1,-,-,-,-,-,2,2,-,-,2,2,1,-,1,1,2,1,-,2,2,1,-,-,-,20.0
"Heeney, Isaac",-,-,1,1,4,1,-,-,1,-,-,1,3,-,-,-,1,1,1,1,-,2,-,2,1,21.0
"Hickey, Tom",-,-,1,,,,,,-,2,,,,1,1,,1,1,-,1,1,1,1,2,1,14.0
"Kennedy, Josh",-,-,-,2,-,-,-,1,-,-,,,,,,,,,-,,,,,,,3.0
"Ladhams, Peter",,,,-,-,1,-,-,1,-,-,1,-,,,-,,,,,,,,,,3.0
"Lloyd, Jake",,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,1,-,-,-,-,-,2.0
"McCartin, Paddy",1,2,2,-,1,-,,2,-,1,3,-,1,1,-,4,1,2,4,-,1,-,-,-,1,27.0
"McCartin, Tom",2,-,3,1,1,2,-,3,1,1,-,1,1,1,3,-,-,1,2,1,1,-,-,1,-,26.0
"McDonald, Logan",-,-,,,1,-,,-,2,3,1,1,1,-,-,,,,,-,-,-,1,2,,12.0
"McInerney, Justin",-,,,-,-,-,-,2,-,-,-,1,1,,-,-,1,-,-,-,-,1,-,-,-,6.0
"McLean, Hayden",2,-,-,1,1,5,2,1,,,,,,,,,,,,,,,,,1,13.0
"Mills, Callum",1,-,-,-,-,2,-,-,-,-,-,1,1,-,-,-,-,1,1,-,1,1,-,-,-,9.0
"ORiordan, Colin",-,,,,,,,,,1,-,-,-,,,,,,,,,,,,,1.0
"Papley, Tom",,,,,,,-,-,-,1,-,1,-,-,1,1,-,-,-,-,1,-,-,2,-,7.0
"Parker, Luke",3,1,1,-,-,-,1,-,-,-,1,-,-,-,-,-,1,-,1,-,-,-,-,-,-,9.0
"Rampe, Dane",-,-,-,-,-,2,-,-,-,-,-,-,-,1,-,2,-,-,-,-,-,-,-,-,-,5.0
"Reid, Sam",,,,1,1,,3,,,,1,4,2,-,2,-,-,-,2,1,3,3,2,2,-,27.0
"Roberts, Matt",,,,,,,,,,,-,,,,,,,,,,,,,,,
"Ronke, Ben",,,-,-,-,-,1,-,,,,-,,,,,,,,-,,,,,,1.0
"Rowbottom, James",1,-,-,-,-,-,-,1,-,,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.0
"Sheldrick, Angus",-,-,,,,,,,,,,,,,,,,,,,,,,,,
"Stephens, Dylan",-,-,-,,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,
"Taylor, Lewis",,,,,,,,,,,,,,-,,,,,,,,,,,,
"Warner, Chad",,-,-,1,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,1,-,-,1,-,4.0
"Wicks, Sam",-,-,1,,,,,,-,1,-,1,-,,,,,-,,,,-,,,,3.0
Totals,11,3,11,9,11,15,12,13,8,12,10,15,12,8,11,17,11,11,15,8,12,11,6,16,5,273.0
Opponent,GW,GE,WB,NM,WC,HW,BL,GC,ES,CA,RI,ME,PA,SK,ES,WB,FR,AD,GW,NM,CW,SK,ME,CW,GE,
