Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,QF,PF,GF,Tot
"Amartey, Joel",,,-,,,,,,,,,-,,,,1,-,-,1,,,,,,,2.0
"Bell, James",,,,-,-,1,-,,-,1,,,,,,,,,,,,,,,,2.0
"Blakey, Nick",-,-,1,-,-,1,-,-,-,1,,-,-,2,-,-,-,-,1,1,-,1,-,-,-,8.0
"Campbell, Braeden",-,-,-,1,-,-,-,-,,-,-,,-,-,-,,,,,,-,,-,1,-,2.0
"Clarke, Ryan",,,,,,,,-,-,,,,,-,-,-,-,-,1,-,-,1,-,-,1,3.0
"Cunningham, Harry",-,1,-,1,-,-,-,,,,,,1,,,-,-,,,,,,,,,3.0
"Florent, Oliver",-,1,-,2,-,1,-,1,1,-,-,-,-,-,-,-,-,-,-,2,1,-,2,-,-,11.0
"Fox, Robbie",,,,,,,,,,,-,-,,-,1,-,-,-,-,-,-,-,-,-,-,1.0
"Franklin, Lance",1,-,1,-,,1,-,-,1,-,-,,2,1,-,1,-,2,-,-,2,1,-,-,-,13.0
"Gulden, Errol",-,1,-,1,1,1,1,1,-,-,2,1,-,1,1,-,1,1,1,1,-,-,-,-,-,15.0
"Hayward, Will",-,-,-,-,2,1,-,1,-,1,-,-,-,1,-,1,1,1,2,-,1,1,-,-,-,13.0
"Heeney, Isaac",-,-,1,-,2,-,-,1,-,-,-,-,-,-,1,-,3,1,-,-,1,-,-,1,-,11.0
"Hickey, Tom",-,-,-,,,,,,-,-,,,,-,-,,-,-,1,1,-,1,-,1,-,4.0
"Kennedy, Josh",-,1,-,-,-,1,-,-,-,-,,,,,,,,,-,,,,,,,2.0
"Ladhams, Peter",,,,-,-,-,-,-,-,-,1,-,-,,,-,,,,,,,,,,1.0
"Lloyd, Jake",,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,2.0
"McCartin, Paddy",-,-,-,-,-,-,,-,-,1,1,-,-,-,-,-,-,-,-,1,-,-,-,-,-,3.0
"McCartin, Tom",-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0
"McDonald, Logan",-,-,,,3,-,,1,2,1,-,-,1,-,-,,,,,1,-,1,-,-,,10.0
"McInerney, Justin",1,,,-,-,-,-,-,1,1,1,1,-,,-,1,-,-,-,-,1,-,-,-,-,7.0
"McLean, Hayden",1,-,-,-,2,2,1,-,,,,,,,,,,,,,,,,,1,7.0
"Mills, Callum",2,1,-,2,-,1,2,-,-,1,1,-,-,1,-,-,1,1,-,1,-,1,1,-,-,16.0
"ORiordan, Colin",-,,,,,,,,,-,-,-,-,,,,,,,,,,,,,
"Papley, Tom",,,,,,,-,1,2,1,2,1,1,1,1,5,1,3,-,1,-,-,-,-,-,20.0
"Parker, Luke",1,1,-,-,1,-,1,-,-,1,1,-,-,-,1,-,-,-,1,-,-,-,-,-,-,8.0
"Rampe, Dane",-,-,-,-,-,-,-,1,-,-,-,-,1,-,-,-,-,-,1,-,-,1,-,-,-,4.0
"Reid, Sam",,,,-,-,,-,,,,-,-,1,1,-,1,-,-,1,-,-,-,-,-,-,4.0
"Roberts, Matt",,,,,,,,,,,-,,,,,,,,,,,,,,,
"Ronke, Ben",,,-,-,2,1,1,-,,,,-,,,,,,,,-,,,,,,4.0
"Rowbottom, James",-,1,-,1,1,1,1,-,1,,-,1,-,-,-,-,1,1,1,2,-,-,1,1,1,15.0
"Sheldrick, Angus",1,-,,,,,,,,,,,,,,,,,,,,,,,,1.0
"Stephens, Dylan",2,1,-,,,,,,,,,,,-,-,-,-,-,-,-,-,1,1,-,1,6.0
"Taylor, Lewis",,,,,,,,,,,,,,-,,,,,,,,,,,,
"Warner, Chad",,3,-,-,-,1,3,-,1,-,2,2,-,1,2,1,2,1,-,-,1,-,1,2,1,24.0
"Wicks, Sam",-,-,1,,,,,,1,1,-,1,-,,,,,-,,,,-,,,,4.0
Totals,9,11,4,9,14,13,10,7,11,10,11,7,7,9,7,11,10,11,11,11,7,10,6,6,5,227.0
Opponent,GW,GE,WB,NM,WC,HW,BL,GC,ES,CA,RI,ME,PA,SK,ES,WB,FR,AD,GW,NM,CW,SK,ME,CW,GE,
