Player,R1,R2,R3,R4,R6,R7,R8,R9,R10,R11,R12,R13,R14,R16,R17,R18,R19,R20,R21,R22,R23,R24,QF,SF,PF,Tot
"Brown, Mitch",2,1,-,4,,,,,,,,,,,,,,1,2,,,,,,,10.0
"Butler, Sam",,,1,3,1,4,1,2,,,4,2,3,,,,,,,,,4,6,4,5,40.0
"Cox, Dean",1,4,1,-,1,1,-,1,3,1,-,-,3,-,1,2,3,-,2,-,-,-,2,3,2,31.0
"Dalziell, Bradd",,,,-,,,,,,,,,,,,,,,,,,,,,,
"Darling, Jack",-,1,-,-,1,-,-,-,-,-,-,-,1,-,1,-,-,-,-,,,-,-,-,1,5.0
"Ebert, Brad",1,-,-,-,1,1,2,-,-,,1,-,-,3,2,-,2,1,1,-,1,-,-,,,16.0
"Embley, Andrew",3,1,1,3,-,-,,2,1,3,3,1,3,5,1,1,3,-,3,1,-,4,3,4,2,48.0
"Gaff, Andrew",-,-,2,1,-,,-,,,,,,,,2,-,6,1,4,1,4,-,3,-,4,28.0
"Glass, Darren",1,2,1,3,3,2,-,1,2,3,2,2,2,4,2,1,1,2,,1,3,2,2,4,-,46.0
"Hams, Ashton",-,,,,,,,,,,,,,,,,,,-,-,1,,,,,1.0
"Hurn, Shannon",5,4,3,4,6,4,1,5,3,7,7,6,2,9,3,6,5,1,6,6,7,2,6,4,4,116.0
"Kennedy, Josh",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,
"Kerr, Daniel",,3,-,1,1,2,,-,2,,3,-,2,3,,,,-,1,1,,,,2,1,22.0
"LeCras, Mark",-,,,,-,1,-,-,-,-,-,1,-,-,2,1,-,-,-,-,-,-,-,1,1,7.0
"Lycett, Scott",,,,,,,,,,,,,,,,,-,,,,,,,,,
"Lynch, Quinten",2,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,1,-,-,3.0
"Mackenzie, Eric",,,3,3,2,,,,,,,,3,-,1,3,3,,1,3,-,-,3,1,1,27.0
"Masten, Chris",-,,,,,,1,-,-,1,-,,,,,,,1,,-,-,1,-,-,2,6.0
"McGinnity, Patrick",,1,1,,1,,-,-,3,2,3,1,,2,,-,-,3,4,,2,1,2,-,1,27.0
"Naitanui, Nic",,1,-,1,1,-,-,1,-,-,-,-,-,-,-,-,,-,-,1,1,-,-,-,2,8.0
"Nicoski, Mark",-,-,-,1,-,-,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.0
"Priddis, Matt",2,1,-,3,-,1,1,-,2,2,-,1,2,1,1,-,-,1,-,1,5,-,1,1,-,26.0
"Rosa, Matt",5,2,2,-,2,3,1,3,2,2,1,-,-,2,4,1,4,-,,,,,,,,34.0
"Schofield, Will",3,2,2,-,,-,-,-,3,3,1,2,3,2,2,2,2,3,1,3,2,,1,2,2,41.0
"Selwood, Adam",-,1,1,2,1,4,2,5,2,2,2,1,2,3,6,2,1,2,-,5,-,2,1,1,2,50.0
"Selwood, Scott",-,1,-,2,-,-,4,1,1,3,2,2,1,-,3,1,1,-,-,-,2,-,2,1,-,27.0
"Sheppard, Brad",3,3,,,,2,2,,1,1,,,,,,,,,,,,,,,,12.0
"Shuey, Luke",2,1,1,-,-,-,1,-,4,-,2,1,1,1,2,1,1,2,3,3,3,2,2,1,1,35.0
"Smith, Ashley",,,,,2,1,3,1,3,4,3,2,6,1,-,3,1,2,3,3,-,-,,,,38.0
"Stevens, Koby",,,,,,,,,,,,,,-,1,,,,,,,,,,,1.0
"Strijk, Andrew",,,,,,,,,,-,,,,,,,,,,,,,,,,
"Swift, Tom",,,,,,,,,,1,,-,2,-,,,1,,,,,,,,,4.0
"Waters, Beau",1,3,,,,,,,,,,,,,1,4,1,,,2,6,3,2,4,11,38.0
"Weedon, Gerrick",,,,,,-,,,,,,,,,,,,,,,,,,,,
Totals,31,32,19,31,23,26,20,22,33,35,34,22,36,36,35,28,35,20,31,31,37,21,37,33,42,750.0
Opponent,NM,PA,SY,HW,ME,ES,FR,WB,CW,GC,AD,PA,CA,GE,SK,FR,WB,RI,ME,ES,BL,AD,CW,CA,GE,
