Player,R1,R2,R3,R4,R6,R7,R8,R9,R10,R11,R12,R13,R14,R16,R17,R18,R19,R20,R21,R22,R23,R24,QF,SF,PF,Tot
"Brown, Mitch",-,-,-,-,,,,,,,,,,,,,,-,-,,,,,,,
"Butler, Sam",,,-,-,-,-,-,-,,,-,-,-,,,,,,,,,-,-,-,-,
"Cox, Dean",29,34,38,36,20,34,19,33,32,28,35,39,22,29,36,42,37,13,21,29,16,35,12,35,12,716.0
"Dalziell, Bradd",,,,-,,,,,,,,,,,,,,,,,,,,,,
"Darling, Jack",-,-,2,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,-,-,-,-,3.0
"Ebert, Brad",-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,,,
"Embley, Andrew",1,-,-,-,-,-,,-,-,-,-,-,1,1,-,-,1,-,-,-,-,1,-,-,1,6.0
"Gaff, Andrew",-,-,-,-,-,,-,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,
"Glass, Darren",1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,,-,-,-,-,-,-,3.0
"Hams, Ashton",-,,,,,,,,,,,,,,,,,,-,-,-,,,,,
"Hurn, Shannon",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Kennedy, Josh",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,
"Kerr, Daniel",,-,-,-,-,-,,-,-,,-,-,-,-,,,,-,-,-,,,,-,-,
"LeCras, Mark",-,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Lycett, Scott",,,,,,,,,,,,,,,,,3,,,,,,,,,3.0
"Lynch, Quinten",18,-,-,-,1,-,-,-,-,-,-,-,-,,-,-,3,10,1,-,4,3,4,-,-,44.0
"Mackenzie, Eric",,,-,-,1,,,,,,,,-,-,2,1,-,,-,-,-,-,1,-,-,5.0
"Masten, Chris",-,,,,,,-,-,-,-,-,,,,,,,-,,-,-,-,-,-,-,
"McGinnity, Patrick",,-,-,,-,,-,-,-,-,-,-,,-,,-,-,-,-,,-,-,-,-,-,
"Naitanui, Nic",,19,28,12,13,27,20,17,23,24,22,11,17,24,17,10,,16,10,26,23,19,31,26,22,457.0
"Nicoski, Mark",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Priddis, Matt",-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,1,3.0
"Rosa, Matt",1,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,,,,,,,,2.0
"Schofield, Will",-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,,2,-,-,3.0
"Selwood, Adam",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Selwood, Scott",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Sheppard, Brad",-,-,,,,-,-,,-,-,,,,,,,,,,,,,,,,
"Shuey, Luke",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Smith, Ashley",,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,
"Stevens, Koby",,,,,,,,,,,,,,-,-,,,,,,,,,,,
"Strijk, Andrew",,,,,,,,,,-,,,,,,,,,,,,,,,,
"Swift, Tom",,,,,,,,,,-,,-,-,-,,,-,,,,,,,,,
"Waters, Beau",-,-,,,,,,,,,,,,,-,-,-,,,-,-,-,-,-,-,
"Weedon, Gerrick",,,,,,-,,,,,,,,,,,,,,,,,,,,
Totals,50,53,68,49,35,61,39,50,55,53,58,51,40,54,55,53,45,40,32,55,44,58,50,61,36,1245.0
Opponent,NM,PA,SY,HW,ME,ES,FR,WB,CW,GC,AD,PA,CA,GE,SK,FR,WB,RI,ME,ES,BL,AD,CW,CA,GE,
