Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,Tot
"Allison, Jacob",,,,,,,,,,,,,,,,,,1,-,2,-,-,3.0
"Andrews, Harris",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Barrett, Jake",1,-,1,,,,-,-,2,1,2,1,-,1,,,-,1,-,-,-,1,11.0
"Bastinac, Ryan",-,-,,,-,,,,,-,-,-,2,1,-,-,1,-,1,-,-,-,5.0
"Beams, Claye",,,,-,-,-,-,-,-,,,,,,,,,,,1,-,1,2.0
"Beams, Dayne",1,1,1,1,-,-,,,1,1,1,-,-,,-,-,1,-,-,1,1,1,11.0
"Bell, Tom",-,1,1,-,,,,-,1,,,,,,,,,,,,,,3.0
"Berry, Jarrod",,,-,-,-,-,-,-,1,-,-,-,1,-,-,-,1,,-,,,,3.0
"Bewick, Rohan",1,-,-,-,,,,-,,,,,1,1,2,,,,,,,,5.0
"Close, Michael",-,-,,,,1,-,-,1,,,,,,,,,-,,-,-,1,3.0
"Cox, Cedric",,,,-,-,,,,,,,,,,,-,-,-,-,-,,-,
"Cutler, Tom",-,-,-,-,,-,,,,-,-,-,1,1,3,1,,,,,,,6.0
"Dawson, Liam",,,,,-,,,,,,,,,,,,,,,,,,
"Frost, Jack",,-,-,,,,,,,,,,,,,,,,,,,,
"Gardiner, Darcy",-,-,-,-,,1,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,1.0
"Hammelmann, Matthew",,,,,,,,,1,-,,,,,-,,,,,,,,1.0
"Harwood, Ryan",-,-,,,-,-,-,-,-,,-,-,,,,,,,,,,,
"Hipwood, Eric",-,2,-,-,2,-,-,2,-,-,2,2,2,-,-,2,1,,-,1,-,,16.0
"Jansen, Jarrad",,,,,,,,,,,,,,,,,,-,,,,,
"Keays, Ben",1,,,,-,-,-,-,1,-,,,,,,-,1,-,,,,,3.0
"Lester, Ryan",-,-,-,1,-,1,1,1,-,-,1,1,1,1,-,-,-,-,-,-,-,-,8.0
"Martin, Stefan",-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,1,-,-,-,-,-,3.0
"Mathieson, Rhys",,,,,,,,,,-,1,-,-,-,-,-,-,-,-,-,-,-,1.0
"Mayes, Sam",-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,1.0
"McCluggage, Hugh",,,1,-,1,1,-,,1,1,-,-,2,2,2,1,-,,2,-,-,1,15.0
"McStay, Daniel",-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,,1,-,-,-,1.0
"Paparone, Marco",,,,,,,-,1,-,-,-,-,,,,,,,,,,,1.0
"Rich, Daniel",1,-,2,-,-,-,-,-,-,-,-,-,-,1,1,-,1,-,1,-,1,3,11.0
"Robertson, Nick",-,-,-,-,-,-,-,-,1,-,1,-,-,-,-,-,,-,-,-,-,-,2.0
"Robinson, Mitch",-,1,-,1,-,-,-,,,,,,,,,,,,,,,,2.0
"Rockliff, Tom",-,-,-,-,-,-,1,-,,,-,-,1,-,-,-,-,-,-,1,-,2,5.0
"Schache, Josh",,,-,2,-,-,2,-,,,,,,,,-,-,1,1,,,,6.0
"Skinner, Sam",,,,,,,,,,,,,,,,,,1,,,,,1.0
"Smith, Archie",,,,,,,,,,-,-,-,-,-,1,,,,,,,,1.0
"Taylor, Lewis",1,3,-,-,-,1,1,1,3,-,1,-,1,1,-,-,1,-,-,-,1,-,15.0
"Walker, Josh",,,,,,,,-,1,,,,,-,-,-,1,-,1,-,1,-,4.0
"Witherden, Alex",,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,
"Zorko, Dayne",-,2,2,2,2,1,1,1,3,1,1,2,-,1,-,1,1,,4,1,-,1,27.0
Totals,6,10,8,7,5,6,7,6,17,4,10,6,12,11,10,5,10,4,11,7,4,11,177.0
Opponent,GC,ES,SK,RI,WB,PA,SY,HW,AD,CW,FR,PA,GW,ES,GE,RI,CA,WC,WB,GC,ME,NM,
