Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,SF,GF,Tot
"Abbott, Paul",-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,
"Anderson, Dean",-,-,-,-,2,-,-,-,-,,,,,,,-,-,-,-,-,-,-,-,-,2.0
"Ayres, Gary",-,-,-,-,3,1,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,6.0
"Bingham, Lawrence",-,,,,,,,,,,,,,,,,,,,-,,,,,
"Bourke, Matthew",,,,,,,,,,-,,,,,,,,,,,,,,,
"Brereton, Dermott",,,-,-,-,-,-,-,-,,,,-,-,-,-,,-,-,-,-,-,-,-,
"Buckenara, Gary",-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,,,,-,-,-,-,-,-,3.0
"Collins, Andrew",-,1,-,3,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,9.0
"Condon, Anthony",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,
"Curran, Peter",,-,,,,,,,,-,-,-,3,-,-,1,-,-,-,-,,-,-,-,4.0
"Dear, Greg",,,-,-,-,-,-,1,-,2,1,-,-,-,2,3,2,-,-,,-,-,-,-,11.0
"Dear, Paul",,-,-,,,,,,,-,,,,,,,,,,,-,-,,,
"DiPierdomenico, Robert",-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,2.0
"Dickson, Robert",,,,,,,,,,,,,,,-,-,-,-,,,-,-,,,
"Dunstall, Jason",-,-,-,2,1,2,-,-,-,-,-,-,-,1,3,2,-,-,-,-,3,2,-,-,16.0
"Gowers, Andrew",-,,,,,,,,,,,,,-,-,,,,,,,,,,
"Hall, Tony",,-,-,-,-,-,1,-,-,-,-,3,-,,,,,,,,,,,,4.0
"Jencke, Ray",,,,,,,-,-,,-,-,,,,,-,-,-,-,-,-,,,,
"Kennedy, John",-,-,,-,-,-,-,-,-,,,-,-,-,-,,-,-,-,,,,-,-,
"Langford, Chris",,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.0
"Lawrence, Stephen",,,,,,,,,,,,,,,,,-,-,,,,,,,
"Loveridge, Richard",-,,,,,,-,,,,,,,,,,,,,,,,,,
"Madigan, Greg",,,,,,,,,,,-,-,-,-,,,,,,-,,,,-,
"Maginness, Scott",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,1.0
"Mew, Chris",-,,,-,-,-,,,,-,-,-,,,,-,-,,-,1,-,-,-,-,1.0
"Morrissey, James",-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,-,-,-,-,2.0
"Platten, John",-,3,3,-,-,-,,,2,-,-,-,2,-,-,-,3,3,3,-,-,1,-,-,20.0
"Pritchard, Darrin",-,-,-,-,-,-,,2,-,-,-,-,-,2,-,-,-,-,-,-,-,3,-,-,7.0
"Schwab, Peter",1,-,-,-,-,,-,-,-,,-,-,1,-,-,-,-,-,-,-,-,-,-,,2.0
"Tuck, Michael",-,-,-,-,-,-,-,-,3,,-,-,-,3,-,-,-,-,-,-,-,-,-,-,6.0
"Wittman, Chris",-,-,-,,,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,,,-,-,3.0
Totals,1,6,4,5,6,3,6,6,5,5,1,3,6,6,5,6,6,4,5,1,5,6,0,0,101.0
Opponent,CW,NM,ES,RI,CA,GE,FI,SY,FO,WC,ME,SK,BB,WC,RI,CW,NM,CA,ME,BB,FO,SK,ES,GE,
