Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,EF,Tot
"Ambrose, Patrick",-,-,-,-,-,,,,,,,,,,,,,,-,-,-,-,-,
"Baguley, Mark",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,
"Begley, Josh",,,,,,,,,,,,,,,,,,,,,-,-,-,
"Bellchambers, Tom",,,,,,-,,,,-,-,-,-,-,-,-,-,-,-,,2,-,-,2.0
"Bird, Craig",,,,,,,,,,,,,,,,-,,,,,-,,,
"Brown, Mitch",,,-,-,-,-,,,,,,,,,,,,,,,,,,
"Colyer, Travis",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,
"Daniher, Joe",-,-,-,-,1,-,-,3,2,-,-,-,-,-,1,-,-,2,-,-,-,-,-,9.0
"Dea, Matt",,,,,,-,-,-,-,-,,,,,,,,,,-,,,,
"Fantasia, Orazio",2,2,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,,,,-,7.0
"Francis, Aaron",,,,,-,,-,,,,,,,,,,,,,,,,,
"Gleeson, Martin",-,-,-,,,-,-,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Goddard, Brendon",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Green, Josh",-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,,,-,-,-,,,
"Hartley, Michael",-,-,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,
"Heppell, Dyson",3,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,3,-,3,-,1,2,-,14.0
"Hocking, Heath",,,-,,,,,,,,,,,,,,,,,,,-,,
"Hooker, Cale",-,-,-,-,-,-,-,-,-,-,-,3,,-,-,-,1,-,-,-,-,,,4.0
"Howlett, Ben",,-,,,,-,,,,,-,-,-,,,,,,-,-,,,,
"Hurley, Michael",-,-,-,-,-,-,-,-,-,-,-,-,3,1,-,-,-,-,-,-,,,-,4.0
"Kelly, James",-,-,-,-,-,,-,-,-,-,,-,-,-,2,2,-,-,,-,-,-,-,4.0
"Langford, Kyle",-,-,-,-,,,,,,,,,-,-,,,,,,,,,,
"Laverde, Jayden",,,,,,,,,,,,,,,,,-,-,,-,-,-,,
"Leuenberger, Matthew",,,-,-,-,,-,-,-,,,,,,,,,,,-,,,,
"McDonald-Tipungwuti, Anthony",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"McGrath, Andrew",-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,
"McKenna, Conor",,,,-,,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,1.0
"McKernan, Shaun",-,-,,,,,,,,,,,-,,,,,,,,,,,
"McNiece, Ben",,,,,-,-,,,,,,,,,,,,,,,,,,
"Merrett, Zach",1,3,-,-,2,-,-,2,3,-,-,-,-,-,-,1,-,-,-,,-,3,-,15.0
"Myers, David",,,,,,,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,-,
"Parish, Darcy",-,-,-,-,-,-,-,-,-,-,,,,-,-,-,-,-,-,-,-,-,-,
"Stanton, Brent",-,-,-,-,-,,-,,,,-,,,,,,,,,,,,,
"Stewart, James",,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Watson, Jobe",-,-,-,-,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,,-,-,
"Zaharakis, David",-,-,-,-,-,-,-,1,1,2,-,-,-,-,-,3,-,-,1,-,3,-,-,11.0
Totals,6,5,0,0,3,0,0,6,6,2,0,6,3,1,6,6,4,2,4,0,6,5,0,71.0
Opponent,HW,BL,CA,AD,CW,ME,FR,GE,WC,RI,GW,PA,SY,BL,CW,SK,NM,WB,CA,AD,GC,FR,SY,
