Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,QF,PF,GF,Tot
"Atkins, Rory",3,1,-,2,1,-,1,1,-,-,-,-,-,-,1,-,-,-,-,1,-,-,-,-,-,11.0
"Beech, Jonathon",,,,,,,,,,,,1,-,-,,,,,,,,,,,,1.0
"Betts, Eddie",4,3,3,6,3,1,3,2,3,3,1,2,1,2,2,2,-,,4,-,2,2,3,2,1,55.0
"Brown, Luke",-,1,-,-,1,-,-,-,-,-,-,,-,-,-,-,1,-,-,-,-,-,-,-,-,3.0
"Cameron, Charlie",2,1,-,1,2,2,2,-,4,3,1,-,1,,1,-,1,1,-,-,-,1,-,5,1,29.0
"Crouch, Brad",,,,,-,-,-,-,1,-,-,-,1,-,1,1,-,,1,1,-,-,1,-,1,8.0
"Crouch, Matt",-,-,-,-,1,1,-,-,-,-,-,-,-,1,1,-,-,-,-,-,1,1,-,1,-,7.0
"Douglas, Richard",2,-,-,1,-,1,2,-,-,-,-,-,-,-,1,-,4,-,-,2,-,-,2,-,-,15.0
"Gallucci, Jordan",,,,,,,,,1,,,,,,,,,,,,,,,,,1.0
"Greenwood, Hugh",,,,,,,,,3,-,-,-,2,-,,-,1,-,1,1,-,,-,-,1,9.0
"Hampton, Curtly",-,-,-,-,2,-,-,-,-,,,,,,,,,,,,,,,,,2.0
"Hartigan, Kyle",-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,-,-,-,-,
"Jacobs, Sam",-,1,-,-,-,1,1,-,-,1,-,-,-,1,-,1,-,-,2,-,-,-,-,1,-,9.0
"Jenkins, Josh",3,-,,,,1,2,2,,3,2,3,3,3,4,1,1,3,4,3,1,1,1,4,-,45.0
"Keath, Alex",,,,,,,,,,,,,,,,,-,-,-,-,-,-,,,,
"Kelly, Jake",-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Knight, Riley",2,-,2,-,2,,-,,,,,-,,2,1,1,-,1,-,1,-,-,-,1,-,13.0
"Laird, Rory",-,-,-,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,3.0
"Lever, Jake",,,-,-,-,-,1,,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,1.0
"Lynch, Tom",-,1,2,2,3,3,-,-,3,-,2,3,1,,,3,1,1,1,1,1,-,1,2,-,31.0
"Mackay, David",1,3,1,-,-,-,-,-,,-,-,,,-,-,2,-,1,-,1,-,-,-,-,-,9.0
"McGovern, Mitch",2,1,-,,,,,,,,,,,1,-,2,-,4,-,3,4,2,1,,,20.0
"Menzel, Troy",1,,,1,2,,,-,,,,,,,,,,,,,,,,,,4.0
"Milera, Wayne",1,-,-,-,-,1,,-,1,3,-,1,-,-,-,,,-,,,,1,,,,8.0
"Otten, Andy",-,1,2,2,2,1,-,-,2,4,1,1,1,,-,-,-,2,,,,,,1,-,20.0
"Seedsman, Paul",,,,,,,,,,,,,,,,,,1,,,,1,1,2,-,5.0
"Sloane, Rory",-,1,1,2,1,3,-,-,-,2,-,1,-,1,1,-,3,-,1,-,1,-,,-,2,20.0
"Smith, Brodie",1,-,-,1,1,1,-,1,-,-,-,1,-,1,-,-,-,1,-,2,-,1,1,,,12.0
"Talia, Daniel",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,
"Thompson, Scott",,,,,,,,,,,,,,,-,,,,,,,,,,,
"Walker, Taylor",,2,4,5,2,5,1,2,3,1,3,3,2,1,3,4,1,1,3,2,1,,1,2,2,54.0
Totals,22,16,15,24,23,21,13,9,21,20,10,16,12,13,16,17,13,16,18,18,11,10,12,21,8,395.0
Opponent,GW,HW,PA,ES,GC,RI,NM,ME,BL,FR,GE,SK,HW,CA,WB,ME,GE,CW,PA,ES,SY,WC,GW,GE,RI,
