Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,QF,PF,GF,Tot
"Atkins, Rory",-,-,-,-,-,1,1,-,1,1,-,-,-,1,-,-,1,-,1,-,-,-,1,-,-,8.0
"Beech, Jonathon",,,,,,,,,,,,-,-,-,,,,,,,,,,,,
"Betts, Eddie",2,-,1,2,1,1,-,-,2,2,1,1,3,2,-,2,-,,4,1,3,2,2,-,2,34.0
"Brown, Luke",-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Cameron, Charlie",3,2,1,1,1,1,-,-,2,-,1,2,1,,-,-,-,3,2,1,2,-,1,1,-,25.0
"Crouch, Brad",,,,,2,-,-,-,-,1,-,1,-,1,-,-,-,,-,-,2,-,1,2,-,10.0
"Crouch, Matt",-,1,-,-,-,-,-,1,-,-,-,1,-,-,1,-,1,-,1,-,-,1,-,-,-,7.0
"Douglas, Richard",-,-,2,1,-,-,-,2,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,1,-,9.0
"Gallucci, Jordan",,,,,,,,,-,,,,,,,,,,,,,,,,,
"Greenwood, Hugh",,,,,,,,,-,1,-,-,-,-,,-,2,-,-,1,-,,-,-,-,4.0
"Hampton, Curtly",1,-,-,-,-,1,-,-,-,,,,,,,,,,,,,,,,,2.0
"Hartigan, Kyle",-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,-,-,-,-,
"Jacobs, Sam",-,1,-,-,-,1,-,1,-,1,-,-,-,-,-,-,-,-,1,-,-,-,1,-,1,7.0
"Jenkins, Josh",3,-,,,,-,2,1,,1,-,3,1,1,1,1,-,-,2,2,2,-,1,-,1,22.0
"Keath, Alex",,,,,,,,,,,,,,,,,-,-,-,-,-,-,,,,
"Kelly, Jake",-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Knight, Riley",-,1,-,-,-,,-,,,,,-,,1,-,1,-,-,-,1,1,1,-,-,1,7.0
"Laird, Rory",-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0
"Lever, Jake",,,-,-,-,-,1,,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,1.0
"Lynch, Tom",-,2,-,1,3,2,-,-,2,1,2,1,1,,,2,1,-,2,1,-,1,-,-,1,23.0
"Mackay, David",-,-,-,-,-,-,-,-,,2,-,,,-,1,-,1,1,-,1,-,1,-,-,1,8.0
"McGovern, Mitch",2,3,1,,,,,,,,,,,-,-,2,2,2,3,1,1,-,-,,,17.0
"Menzel, Troy",-,,,2,-,,,1,,,,,,,,,,,,,,,,,,3.0
"Milera, Wayne",-,-,-,-,-,-,,-,1,1,-,-,-,-,1,,,-,,,,-,,,,3.0
"Otten, Andy",-,-,-,1,1,1,-,2,1,-,1,1,-,,-,-,-,-,,,,,,-,-,8.0
"Seedsman, Paul",,,,,,,,,,,,,,,,,,-,,,,2,1,1,-,4.0
"Sloane, Rory",-,1,1,-,-,-,-,1,-,1,-,-,-,-,-,-,2,-,-,-,-,-,,1,-,7.0
"Smith, Brodie",2,-,2,-,-,-,-,-,-,1,-,-,1,1,1,1,-,-,-,-,-,-,-,,,9.0
"Talia, Daniel",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,
"Thompson, Scott",,,,,,,,,,,,,,,-,,,,,,,,,,,
"Walker, Taylor",,2,1,-,1,2,1,2,3,2,3,2,-,2,1,4,2,-,2,2,-,,3,-,-,35.0
Totals,13,13,9,8,10,10,5,11,12,15,8,12,7,9,6,13,12,6,19,11,12,9,11,6,7,254.0
Opponent,GW,HW,PA,ES,GC,RI,NM,ME,BL,FR,GE,SK,HW,CA,WB,ME,GE,CW,PA,ES,SY,WC,GW,GE,RI,
