Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,QF,PF,GF,Tot
"Atkins, Rory",1,-,-,1,1,-,-,-,-,1,-,-,-,1,-,-,1,-,-,-,-,-,-,1,-,7.0
"Beech, Jonathon",,,,,,,,,,,,-,-,-,,,,,,,,,,,,
"Betts, Eddie",3,2,4,5,1,3,1,-,4,1,-,2,2,3,2,2,1,,6,-,2,3,-,1,1,49.0
"Brown, Luke",-,1,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0
"Cameron, Charlie",3,-,1,1,1,3,-,-,5,1,-,1,1,,1,-,1,1,1,-,3,-,1,3,1,29.0
"Crouch, Brad",,,,,-,-,-,-,-,1,-,-,-,1,1,-,-,,-,-,-,-,-,-,-,3.0
"Crouch, Matt",-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,2.0
"Douglas, Richard",-,-,-,1,-,-,2,1,1,-,1,-,-,-,-,-,1,1,-,1,1,-,1,-,-,11.0
"Gallucci, Jordan",,,,,,,,,-,,,,,,,,,,,,,,,,,
"Greenwood, Hugh",,,,,,,,,1,-,-,-,-,-,,-,-,-,1,4,1,,-,-,-,7.0
"Hampton, Curtly",-,-,1,1,1,1,-,-,-,,,,,,,,,,,,,,,,,4.0
"Hartigan, Kyle",-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,-,-,-,-,
"Jacobs, Sam",-,2,-,-,-,2,1,1,-,1,-,-,-,-,-,-,-,-,1,-,1,-,1,1,-,11.0
"Jenkins, Josh",3,-,,,,1,3,3,,1,-,4,1,2,6,3,-,2,2,5,1,1,-,3,1,42.0
"Keath, Alex",,,,,,,,,,,,,,,,,-,-,-,-,-,-,,,,
"Kelly, Jake",-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Knight, Riley",1,-,1,-,1,,-,,,,,-,,1,1,-,1,1,-,1,1,-,-,-,3,12.0
"Laird, Rory",-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,2.0
"Lever, Jake",,,-,-,-,-,-,,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,
"Lynch, Tom",-,3,2,3,5,3,1,-,2,-,2,2,1,,,5,2,3,1,2,-,-,1,1,1,40.0
"Mackay, David",1,1,-,-,-,-,-,-,,-,-,,,-,1,-,-,1,-,-,-,-,1,-,1,6.0
"McGovern, Mitch",3,2,2,,,,,,,,,,,2,-,3,1,5,-,5,4,2,1,,,30.0
"Menzel, Troy",1,,,2,-,,,-,,,,,,,,,,,,,,,,,,3.0
"Milera, Wayne",-,-,-,-,-,-,,1,1,1,1,1,-,-,-,,,1,,,,1,,,,7.0
"Otten, Andy",-,2,1,1,3,3,-,2,-,4,-,2,1,,-,-,-,1,,,,,,1,-,21.0
"Seedsman, Paul",,,,,,,,,,,,,,,,,,1,,,,-,1,1,-,3.0
"Sloane, Rory",-,2,1,-,1,1,-,-,-,1,-,-,-,1,1,-,1,-,-,-,-,-,,-,1,10.0
"Smith, Brodie",2,-,-,-,-,-,-,1,-,-,-,-,-,1,-,-,-,-,-,1,-,-,-,,,5.0
"Talia, Daniel",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,
"Thompson, Scott",,,,,,,,,,,,,,,-,,,,,,,,,,,
"Walker, Taylor",,2,4,4,2,4,1,2,4,1,6,1,2,-,3,5,3,1,4,3,-,,4,1,4,61.0
Totals,18,17,17,19,17,21,9,12,18,13,10,13,8,12,16,18,13,18,17,22,14,7,11,13,13,366.0
Opponent,GW,HW,PA,ES,GC,RI,NM,ME,BL,FR,GE,SK,HW,CA,WB,ME,GE,CW,PA,ES,SY,WC,GW,GE,RI,
