Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,Tot
"Alves, Stan",1,2,1,1,4,,3,-,-,2,1,1,2,1,2,1,2,2,2,,28.0
"Anderson, Tony",,2,2,-,2,2,2,3,1,,-,-,-,-,1,,,,,,15.0
"Aubrey, Graeme",,,,,,,,,,,,,,,,,,,,2,2.0
"Biffin, Ray",,,,,,,,,,,,-,,3,-,-,-,,,,3.0
"Bourke, Barry",,,,,,,,,1,-,-,-,1,-,-,1,1,1,3,2,10.0
"Campbell, Euan",,,,,,,,,,,,,,,,1,,,,,1.0
"Catlin, Sid",,,,,,,,,,,,-,,,,,,,,,
"Clark, Denis",,,,,-,1,1,,,,,,-,1,,,,,,,3.0
"Clarke, Kelvin",1,,,,,,,,,,,-,,,,,,,,,1.0
"Davis, Frank",-,,3,-,1,6,1,1,2,-,3,-,4,-,,,,1,2,1,25.0
"Dillon, Ross",2,1,1,2,-,1,,,,,,,,,2,,,,,,9.0
"Dixon, Brian",-,3,3,1,3,,3,5,3,1,3,1,1,2,5,1,2,4,1,4,46.0
"Dowsing, Rob",,2,-,-,,-,,-,-,,,,,,,,,,,-,2.0
"Feldmann, Derek",4,3,2,1,2,1,1,2,-,,,2,3,-,-,2,1,-,1,2,27.0
"Forster, John",2,3,,,,,,,,,-,,,-,-,,,,,,5.0
"Fowler, Chris",2,5,-,1,1,1,,1,3,,,2,1,-,-,1,4,2,,,24.0
"Groom, Ray",4,1,4,1,-,-,-,1,1,1,5,,-,1,3,-,2,-,-,1,25.0
"Hardeman, Gary",2,,-,,,2,-,2,3,1,-,1,-,-,3,1,1,2,-,1,19.0
"Johnson, Tassie",1,1,-,,-,-,1,-,1,-,-,-,-,-,-,1,-,2,1,-,8.0
"Jones, Brent",-,,,-,,,1,,1,-,-,1,-,1,2,2,-,-,1,-,9.0
"Kenneally, Bryan",-,1,3,1,1,5,1,6,3,1,3,2,-,1,,-,-,-,-,2,30.0
"Lakes, George",,,,,,,,,,,,4,2,3,5,2,3,4,4,6,33.0
"Lees, Ted",4,1,,,,,,,,-,-,,,,,,,,-,3,8.0
"Mann, Hassa",2,3,6,3,4,,3,1,-,3,2,,3,5,4,4,1,4,1,2,51.0
"Osborne, Graham",,,1,1,2,2,-,1,-,-,-,1,3,-,,-,1,2,-,-,14.0
"Osborne, Ken",,,,,,,-,1,1,-,-,,,,,,,,,,2.0
"Parke, Greg",,4,1,1,1,2,3,1,,3,-,2,-,,-,1,2,3,1,-,25.0
"Rhoden, Phil",,,,,,,1,,,,,,,,,,,,,,1.0
"Roet, Brian",-,-,,-,-,-,2,-,-,-,-,2,1,-,-,,2,1,-,-,8.0
"Schwarz, Darryl",,,,,,,,,2,1,,,,,,,,,,,3.0
"Stone, Neville",,,,,,-,-,,,-,,,,,,,-,,-,,
"Sullivan, Tony",,,,2,5,4,,1,,1,,,,,,-,,,,,13.0
"Townsend, John",1,2,1,-,2,-,,1,2,1,-,,,,1,-,2,2,-,-,15.0
"Vagg, Barrie",-,3,4,2,3,2,1,1,2,2,1,1,-,,1,2,3,1,1,3,33.0
"Walker, Max",1,1,3,-,1,1,1,1,,,2,-,-,3,-,1,,1,,1,17.0
"Weekes, Peter",,,,,,,,,,,,,,,,,5,-,-,,5.0
"Whitton, Geoff",,-,2,2,1,4,,,,,,,,,,,,,,,9.0
"Williams, Don",2,-,1,,,,,,,,,,,,,,,,,,3.0
Totals,29,38,38,19,33,34,25,29,26,17,20,20,21,21,29,21,32,32,18,30,532.0
Opponent,FI,SK,SM,NM,GE,FO,HW,CW,RI,ES,CA,FI,SK,SM,NM,GE,FO,HW,CW,RI,
