Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,EF,SF,Tot
"Aliir, Aliir",,-,-,-,,,,,,,,,,,,,,,,,,,,,
"Cunningham, Harry",-,-,,-,-,1,-,-,-,,,,,,,,,,,,,-,-,-,1.0
"Dawson, Jordan",,,1,,,,,,,,,,,,,,,,,,,,,,1.0
"Florent, Oliver",-,-,-,-,,,-,,,-,,,-,1,-,,,,,,,,,,1.0
"Foote, Jordan",2,,-,-,-,,,,,,,,,,,,,-,,,,,,,2.0
"Fox, Robbie",,-,-,-,,,,,,,,,,,,,,,,,,,,,
"Franklin, Lance",2,3,3,-,3,1,4,3,2,1,5,1,6,3,4,4,4,1,1,2,1,2,1,3,60.0
"Grundy, Heath",-,-,-,-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.0
"Hannebery, Dan",-,-,1,1,-,1,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,,-,-,4.0
"Hayward, Will",,1,1,1,-,-,2,-,1,1,2,-,1,,,,,-,1,1,1,-,,,13.0
"Heeney, Isaac",,,,,-,-,-,2,-,-,1,2,-,1,-,1,1,-,1,-,-,2,2,-,13.0
"Hewett, George",-,-,-,-,-,2,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,1,6.0
"Jack, Brandon",,,,,,-,,,,,,,,,,,,,,,,,,,
"Jack, Kieren",1,1,-,-,1,,,,,,1,1,2,-,1,-,1,1,-,1,-,-,-,-,11.0
"Jones, Zak",-,-,-,-,-,-,1,-,-,1,1,-,,-,1,1,-,-,-,1,-,-,-,-,6.0
"Kennedy, Josh",1,-,2,-,-,1,-,-,-,-,-,-,-,1,,-,-,-,,,-,1,-,-,6.0
"Laidler, Jeremy",1,-,,,,-,,,,,,,,,,,,,,,,,,,1.0
"Lloyd, Jake",-,-,-,-,-,-,-,1,-,-,-,-,-,-,1,-,-,,-,-,1,1,-,-,4.0
"Marsh, Harrison",-,-,-,-,1,,-,1,,,-,-,,,,,,,,,,,,,2.0
"McVeigh, Jarrad",,,,,,,-,-,,,,,,-,1,-,-,-,1,-,1,2,-,1,6.0
"Melican, Lewis",,,,,-,-,-,-,-,-,-,,-,-,-,-,-,-,1,-,-,-,,,1.0
"Mills, Callum",-,1,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.0
"Naismith, Sam",1,-,-,,,,-,-,,,-,-,1,1,-,-,-,-,,,,,-,-,3.0
"Newman, Nic",,-,1,-,,-,,-,-,-,-,-,1,1,2,1,-,-,-,-,,-,-,1,7.0
"Papley, Tom",,,,1,1,2,1,1,2,2,1,2,-,1,-,-,-,3,2,-,-,,-,-,19.0
"Parker, Luke",-,1,-,-,2,-,1,1,-,1,-,-,1,2,2,-,2,1,1,-,-,-,1,1,17.0
"Rampe, Dane",-,,,,,,,,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,1.0
"Reid, Sam",-,1,1,-,-,-,1,-,-,-,2,1,3,1,1,1,,,1,3,1,-,-,-,17.0
"Robinson, Dan",-,,,,,,,,,,,,,,-,-,-,-,,,,,,,
"Rohan, Gary",,,,,-,-,,,-,1,,-,-,3,2,2,1,,1,-,-,-,-,-,10.0
"Rose, James",,,,,,1,,,,,,,,,,,,,,,,,,,1.0
"Sinclair, Callum",,,1,-,-,1,-,-,1,-,-,-,-,,,,3,1,1,-,-,-,1,-,9.0
"Smith, Nick",-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,1.0
"Tippett, Kurt",-,-,,,-,,,,2,1,,,,,,,,,-,1,-,-,,,4.0
"Towers, Dean",1,,,,,,-,1,-,-,-,-,1,1,-,-,2,-,-,1,-,2,1,-,10.0
Totals,9,8,11,3,8,11,11,11,8,9,13,7,18,16,15,10,15,7,11,10,5,12,6,7,241.0
Opponent,PA,WB,CW,WC,GW,CA,BL,NM,SK,HW,WB,RI,ES,ME,GC,GW,SK,HW,GE,FR,AD,CA,ES,GE,
