Player,R1,R2,R3,R4,R6,R7,R8,R9,R10,R11,R12,R13,R14,R16,R17,R18,R19,R20,R21,R22,R23,R24,QF,SF,PF,Tot
"Brown, Mitch",-,2,1,-,,,,,,,,,,,,,,-,-,,,,,,,3.0
"Butler, Sam",,,-,2,-,-,-,2,,,-,-,-,,,,,,,,,1,-,-,1,6.0
"Cox, Dean",2,2,2,-,3,2,2,4,-,5,3,2,1,1,2,1,6,-,1,-,-,2,1,-,-,42.0
"Dalziell, Bradd",,,,-,,,,,,,,,,,,,,,,,,,,,,
"Darling, Jack",2,1,2,1,5,3,1,-,1,1,-,-,3,2,-,2,1,1,1,,,-,1,1,-,29.0
"Ebert, Brad",2,2,-,-,4,1,-,1,1,,-,-,1,2,-,-,1,2,-,-,1,-,-,,,18.0
"Embley, Andrew",-,1,1,-,-,-,,-,-,-,1,-,-,-,-,1,1,2,1,1,-,-,2,-,-,11.0
"Gaff, Andrew",-,-,-,-,-,,-,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,
"Glass, Darren",-,-,1,2,1,1,-,-,-,1,1,-,2,-,2,1,-,-,,-,2,-,3,3,1,21.0
"Hams, Ashton",-,,,,,,,,,,,,,,,,,,-,-,1,,,,,1.0
"Hurn, Shannon",1,2,-,-,-,2,2,-,-,1,2,-,-,-,-,-,-,-,-,1,-,-,2,-,-,13.0
"Kennedy, Josh",3,2,-,5,3,3,3,5,2,-,3,1,2,1,-,5,,,1,2,2,-,5,1,2,51.0
"Kerr, Daniel",,-,-,-,-,1,,-,-,,-,-,-,-,,,,-,-,-,,,,-,-,1.0
"LeCras, Mark",-,,,,-,1,-,1,-,1,1,1,-,1,1,1,-,1,-,-,-,-,-,-,1,10.0
"Lycett, Scott",,,,,,,,,,,,,,,,,1,,,,,,,,,1.0
"Lynch, Quinten",-,-,3,5,1,1,3,3,3,2,2,-,5,,2,-,-,3,2,1,-,1,1,2,-,40.0
"Mackenzie, Eric",,,-,-,1,,,,,,,,5,-,1,-,1,,-,-,-,2,-,-,-,10.0
"Masten, Chris",-,,,,,,-,-,-,-,-,,,,,,,-,,-,-,-,1,-,-,1.0
"McGinnity, Patrick",,-,-,,-,,-,-,-,-,1,1,,-,,-,-,-,-,,1,-,1,-,-,4.0
"Naitanui, Nic",,2,-,1,-,2,1,2,2,1,1,1,1,1,5,2,,5,1,1,-,1,-,1,1,32.0
"Nicoski, Mark",-,-,-,-,2,-,-,2,1,1,-,-,1,-,-,-,2,-,-,2,-,-,-,-,-,11.0
"Priddis, Matt",-,-,-,-,1,1,-,-,-,-,-,2,-,-,1,-,-,-,-,-,-,-,1,-,-,6.0
"Rosa, Matt",-,1,-,-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,3.0
"Schofield, Will",1,1,-,-,,-,-,-,-,1,-,-,1,1,1,1,-,-,1,1,-,,-,1,1,11.0
"Selwood, Adam",-,1,-,1,1,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,1,-,-,2,-,9.0
"Selwood, Scott",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,1.0
"Sheppard, Brad",-,-,,,,2,-,,-,-,,,,,,,,,,,,,,,,2.0
"Shuey, Luke",-,-,-,1,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,-,-,-,-,1,-,4.0
"Smith, Ashley",,,,,-,-,-,-,1,1,-,-,1,1,-,-,-,-,2,-,-,-,,,,6.0
"Stevens, Koby",,,,,,,,,,,,,,1,1,,,,,,,,,,,2.0
"Strijk, Andrew",,,,,,,,,,-,,,,,,,,,,,,,,,,
"Swift, Tom",,,,,,,,,,-,,-,-,-,,,-,,,,,,,,,
"Waters, Beau",-,-,,,,,,,,,,,,,-,-,-,,,1,2,1,1,1,4,10.0
"Weedon, Gerrick",,,,,,-,,,,,,,,,,,,,,,,,,,,
Totals,11,17,10,18,22,22,14,20,11,15,16,8,23,11,17,16,13,14,10,10,10,8,19,13,11,359.0
Opponent,NM,PA,SY,HW,ME,ES,FR,WB,CW,GC,AD,PA,CA,GE,SK,FR,WB,RI,ME,ES,BL,AD,CW,CA,GE,
