Player,R1,R2,R3,R4,R6,R7,R8,R9,R10,R11,R12,R13,R14,R16,R17,R18,R19,R20,R21,R22,R23,R24,QF,SF,PF,Tot
"Brown, Mitch",-,-,-,-,,,,,,,,,,,,,,-,-,,,,,,,
"Butler, Sam",,,-,-,-,-,-,-,,,-,-,1,,,,,,,,,-,-,-,1,2.0
"Cox, Dean",-,-,-,-,2,1,1,1,-,-,-,1,-,-,-,1,-,1,2,1,1,-,-,-,-,12.0
"Dalziell, Bradd",,,,-,,,,,,,,,,,,,,,,,,,,,,
"Darling, Jack",-,-,1,1,-,-,-,2,-,1,-,-,-,1,-,-,-,1,-,,,1,-,-,-,8.0
"Ebert, Brad",-,-,-,-,2,-,-,-,-,,-,-,-,-,-,1,-,1,3,-,1,-,-,,,8.0
"Embley, Andrew",2,-,-,1,-,-,,1,1,-,1,-,-,-,-,-,-,1,1,-,-,1,-,-,-,9.0
"Gaff, Andrew",-,2,-,-,-,,-,,,,,,,,2,-,2,1,1,-,-,-,-,2,-,10.0
"Glass, Darren",-,-,-,-,-,-,-,1,-,1,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,2.0
"Hams, Ashton",-,,,,,,,,,,,,,,,,,,-,-,-,,,,,
"Hurn, Shannon",-,1,-,-,-,-,-,1,-,-,-,1,-,1,-,-,-,-,-,2,-,-,-,1,1,8.0
"Kennedy, Josh",1,1,2,-,1,1,1,1,-,1,1,-,-,1,2,-,,,-,2,-,-,-,-,-,15.0
"Kerr, Daniel",,1,1,-,-,-,,-,1,,-,-,1,-,,,,-,-,1,,,,-,-,5.0
"LeCras, Mark",-,,,,-,-,1,1,-,-,1,-,-,-,-,-,-,1,-,1,-,1,1,2,-,9.0
"Lycett, Scott",,,,,,,,,,,,,,,,,-,,,,,,,,,
"Lynch, Quinten",-,-,-,2,-,1,-,3,1,1,1,-,-,,1,-,-,1,1,1,-,-,1,-,1,15.0
"Mackenzie, Eric",,,-,-,-,,,,,,,,-,-,-,-,-,,-,-,-,-,-,-,-,
"Masten, Chris",-,,,,,,-,-,-,-,-,,,,,,,1,,-,-,2,2,-,-,5.0
"McGinnity, Patrick",,-,-,,-,,-,1,-,-,-,-,,-,,-,-,-,-,,-,-,-,1,-,2.0
"Naitanui, Nic",,1,-,-,1,-,-,2,-,-,1,-,-,1,1,-,,-,-,-,-,1,-,-,1,9.0
"Nicoski, Mark",-,-,1,1,3,1,1,-,1,-,-,1,1,1,1,1,2,-,-,1,-,3,1,-,-,20.0
"Priddis, Matt",-,-,-,2,2,-,1,2,1,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,10.0
"Rosa, Matt",-,-,-,-,1,-,2,1,-,1,-,2,1,-,-,-,1,2,,,,,,,,11.0
"Schofield, Will",-,-,-,-,,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,1.0
"Selwood, Adam",-,-,1,-,-,-,-,-,-,-,2,-,1,-,-,-,-,-,-,1,-,-,-,-,-,5.0
"Selwood, Scott",-,1,-,-,-,-,-,1,1,-,1,-,2,-,-,-,-,1,-,-,-,1,-,-,-,8.0
"Sheppard, Brad",-,-,,,,-,-,,-,-,,,,,,,,,,,,,,,,
"Shuey, Luke",1,-,-,-,1,-,1,2,-,-,1,2,4,-,-,-,1,1,1,1,1,-,1,1,2,21.0
"Smith, Ashley",,,,,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1,-,-,,,,2.0
"Stevens, Koby",,,,,,,,,,,,,,-,-,,,,,,,,,,,
"Strijk, Andrew",,,,,,,,,,-,,,,,,,,,,,,,,,,
"Swift, Tom",,,,,,,,,,-,,1,-,-,,,1,,,,,,,,,2.0
"Waters, Beau",1,1,,,,,,,,,,,,,-,-,1,,,1,-,-,-,-,-,4.0
"Weedon, Gerrick",,,,,,-,,,,,,,,,,,,,,,,,,,,
Totals,5,8,6,7,13,5,8,20,6,5,9,8,11,5,7,3,9,12,9,13,5,10,6,7,6,203.0
Opponent,NM,PA,SY,HW,ME,ES,FR,WB,CW,GC,AD,PA,CA,GE,SK,FR,WB,RI,ME,ES,BL,AD,CW,CA,GE,
