Player,R1,R2,R3,R4,R6,R7,R8,R9,R10,R11,R12,R13,R14,R16,R17,R18,R19,R20,R21,R22,R23,R24,QF,SF,PF,Tot
"Brown, Mitch",-,-,-,-,,,,,,,,,,,,,,-,-,,,,,,,
"Butler, Sam",,,-,-,-,-,-,-,,,-,-,-,,,,,,,,,-,-,-,-,
"Cox, Dean",2,-,2,-,-,-,1,2,-,2,1,-,-,1,-,-,1,1,2,2,-,2,-,1,-,20.0
"Dalziell, Bradd",,,,-,,,,,,,,,,,,,,,,,,,,,,
"Darling, Jack",2,1,-,1,3,1,2,1,-,-,-,-,1,-,-,1,2,4,-,,,-,1,3,1,24.0
"Ebert, Brad",1,1,1,-,-,1,-,-,-,,-,1,-,1,1,-,1,4,-,-,1,1,-,,,14.0
"Embley, Andrew",1,4,1,1,3,-,,2,-,-,-,-,-,1,-,-,-,-,1,2,-,1,-,-,-,17.0
"Gaff, Andrew",-,-,1,1,-,,-,,,,,,,,2,-,2,-,-,-,1,-,-,-,-,7.0
"Glass, Darren",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,
"Hams, Ashton",-,,,,,,,,,,,,,,,,,,-,-,1,,,,,1.0
"Hurn, Shannon",-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,1,-,-,-,-,-,1,-,5.0
"Kennedy, Josh",1,3,1,4,2,2,3,10,3,4,1,3,2,1,1,3,,,2,4,1,1,1,3,3,59.0
"Kerr, Daniel",,-,-,-,-,1,,-,1,,-,-,-,-,,,,1,1,2,,,,-,1,7.0
"LeCras, Mark",2,,,,1,2,2,3,1,2,5,4,3,2,-,2,3,1,3,4,1,2,2,1,1,47.0
"Lycett, Scott",,,,,,,,,,,,,,,,,2,,,,,,,,,2.0
"Lynch, Quinten",-,1,4,-,3,2,1,1,-,1,-,-,2,,1,-,1,1,-,2,1,3,3,1,-,28.0
"Mackenzie, Eric",,,-,-,-,,,,,,,,-,-,-,-,-,,-,-,-,-,-,-,-,
"Masten, Chris",-,,,,,,1,1,-,-,-,,,,,,,-,,-,3,2,-,-,-,7.0
"McGinnity, Patrick",,-,-,,-,,-,-,-,-,-,-,,-,,-,-,-,-,,-,-,-,1,-,1.0
"Naitanui, Nic",,-,1,-,-,-,1,-,-,2,1,1,1,1,1,-,,2,1,1,-,2,1,-,2,18.0
"Nicoski, Mark",2,2,-,-,2,2,2,-,2,-,3,-,2,3,2,-,1,6,3,1,2,3,-,3,-,41.0
"Priddis, Matt",1,-,-,-,-,-,-,-,-,-,1,1,1,-,-,1,-,-,1,-,1,-,1,1,-,9.0
"Rosa, Matt",-,1,-,1,1,-,-,-,-,-,2,-,-,-,-,-,-,-,,,,,,,,5.0
"Schofield, Will",-,-,-,-,,1,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,,-,-,-,2.0
"Selwood, Adam",-,-,1,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,1,-,-,-,-,-,-,3.0
"Selwood, Scott",-,-,-,-,-,-,-,-,-,1,-,1,-,-,-,-,1,-,1,1,-,3,-,-,1,9.0
"Sheppard, Brad",-,-,,,,-,-,,-,1,,,,,,,,,,,,,,,,1.0
"Shuey, Luke",1,3,1,1,-,-,1,5,-,-,1,-,-,2,1,1,1,1,-,1,1,2,-,-,1,24.0
"Smith, Ashley",,,,,-,-,-,1,-,-,-,-,2,1,-,-,-,-,-,-,-,-,,,,4.0
"Stevens, Koby",,,,,,,,,,,,,,-,-,,,,,,,,,,,
"Strijk, Andrew",,,,,,,,,,-,,,,,,,,,,,,,,,,
"Swift, Tom",,,,,,,,,,-,,-,-,1,,,-,,,,,,,,,1.0
"Waters, Beau",-,-,,,,,,,,,,,,,-,-,-,,,-,-,-,-,-,-,
"Weedon, Gerrick",,,,,,-,,,,,,,,,,,,,,,,,,,,
Totals,13,16,13,9,15,12,14,26,7,13,15,15,15,14,9,8,15,22,16,20,13,22,9,15,10,356.0
Opponent,NM,PA,SY,HW,ME,ES,FR,WB,CW,GC,AD,PA,CA,GE,SK,FR,WB,RI,ME,ES,BL,AD,CW,CA,GE,
