Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R12,R13,R14,R15,R16,R17,R18,Tot
"Aliir, Aliir",-,-,-,-,-,,-,-,-,-,,,-,-,-,-,-,
"Amartey, Joel",,,,,,,,,,,,,,,,-,,
"Bell, James",,,,,,,,-,-,-,-,-,-,,,-,-,
"Blakey, Nick",-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,
"Brand, Kaiden",-,-,,,,,,,,,,,,,,,,
"Clarke, Ryan",,,,,-,-,-,-,-,,,,-,1,-,-,-,1.0
"Cunningham, Harry",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Dawson, Jordan",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,
"Florent, Oliver",-,-,1,-,-,-,-,-,-,-,-,-,-,-,1,-,-,2.0
"Foot, Zac",,,,,,,,,,,-,-,,,,,,
"Fox, Robbie",,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,
"Gray, Sam",-,-,-,,-,-,,-,-,,,,,,,,,
"Hayward, Will",-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,
"Heeney, Isaac",3,-,2,-,-,-,,,,,,,,,,,,5.0
"Hewett, George",,-,-,-,-,-,-,,,,,,,,,,,
"Kennedy, Josh",1,-,-,-,-,-,,,,,,-,-,-,-,1,2,4.0
"Ling, Matt",,,,,,,,-,-,-,,,,,,,,
"Lloyd, Jake",-,-,-,-,-,-,-,1,-,-,2,-,-,-,-,-,-,3.0
"McCartin, Tom",-,-,-,,,,-,-,-,-,-,-,-,-,-,-,-,
"McInerney, Justin",-,-,,-,-,,,,,,,,-,-,-,-,-,
"McLean, Hayden",,,-,-,-,-,,,,,,,,-,-,,,
"Melican, Lewis",,,,,-,,,,,-,-,-,-,-,-,-,-,
"Mills, Callum",-,-,-,-,-,2,-,-,-,-,-,-,-,,,-,-,2.0
"Naismith, Sam",-,,,-,,,,,,,,,,,,,,
"ORiordan, Colin",-,-,-,,-,-,-,,,,-,-,,,,,,
"Papley, Tom",-,1,-,2,-,-,-,3,-,-,-,-,-,-,-,-,-,6.0
"Parker, Luke",2,2,-,-,-,-,2,-,-,-,3,-,1,3,-,2,-,15.0
"Rampe, Dane",-,-,-,-,-,-,-,-,-,-,1,,,,,,,1.0
"Reid, Sam",,,,,,,,-,-,-,-,-,-,-,-,-,-,
"Ronke, Ben",-,,,-,-,,,,,,,,,,,,,
"Rowbottom, James",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,
"Sinclair, Callum",,-,-,-,,,-,-,-,-,-,-,-,-,-,,-,
"Stephens, Dylan",,,,,,-,-,-,,-,-,-,,,,-,-,
"Stoddart, Ryley",,,,,,-,-,,,,,,,,,,,
"Taylor, Elijah",,,,,,,-,-,-,-,,,,,,,,
"Taylor, Lewis",-,-,-,-,,,,-,-,,,,,-,-,-,,
"Thurlow, Jackson",,,,,,,,,,-,-,-,-,-,-,-,-,
"Warner, Chad",,,,,,-,-,,,,,,,,,,,
"Wicks, Sam",,,,,,,,,,-,-,-,-,-,-,-,,
Totals,6,3,3,2,0,2,2,4,0,0,6,0,1,4,1,3,2,39.0
Opponent,AD,ES,NM,WB,WC,RI,GC,HW,SK,CW,GW,FR,PA,ME,CA,BL,GE,
