Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R12,R13,R14,R15,R16,R17,R18,Tot
"Aliir, Aliir",2,-,-,1,-,,2,-,2,3,,,1,1,2,-,-,14.0
"Amartey, Joel",,,,,,,,,,,,,,,,2,,2.0
"Bell, James",,,,,,,,1,1,-,-,3,1,,,2,-,8.0
"Blakey, Nick",-,1,-,-,1,1,1,-,-,,1,-,-,1,1,-,1,8.0
"Brand, Kaiden",-,-,,,,,,,,,,,,,,,,
"Clarke, Ryan",,,,,1,2,1,-,-,,,,-,-,-,1,-,5.0
"Cunningham, Harry",1,1,-,-,-,1,1,-,-,-,-,1,-,-,-,-,-,5.0
"Dawson, Jordan",2,2,-,1,-,1,-,-,1,1,1,-,-,-,-,,1,10.0
"Florent, Oliver",-,2,2,1,2,1,1,1,1,1,-,-,-,-,-,1,-,13.0
"Foot, Zac",,,,,,,,,,,2,-,,,,,,2.0
"Fox, Robbie",,,1,2,,-,-,1,1,1,-,-,-,-,1,-,2,9.0
"Gray, Sam",-,-,-,,-,-,,1,-,,,,,,,,,1.0
"Hayward, Will",-,-,2,1,2,1,-,,-,1,-,1,-,2,1,-,1,12.0
"Heeney, Isaac",-,-,1,-,-,-,,,,,,,,,,,,1.0
"Hewett, George",,-,1,-,-,1,1,,,,,,,,,,,3.0
"Kennedy, Josh",1,-,-,1,3,-,,,,,,-,-,-,2,1,-,8.0
"Ling, Matt",,,,,,,,1,1,1,,,,,,,,3.0
"Lloyd, Jake",2,-,-,-,-,1,-,-,-,1,-,-,-,1,-,-,-,5.0
"McCartin, Tom",-,-,2,,,,2,-,-,1,-,2,2,-,1,1,2,13.0
"McInerney, Justin",1,-,,-,2,,,,,,,,2,1,-,1,1,8.0
"McLean, Hayden",,,-,-,-,2,,,,,,,,1,2,,,5.0
"Melican, Lewis",,,,,-,,,,,2,2,-,-,1,-,1,-,6.0
"Mills, Callum",-,1,1,1,-,1,3,-,1,1,2,2,1,,,-,1,15.0
"Naismith, Sam",1,,,1,,,,,,,,,,,,,,2.0
"ORiordan, Colin",2,-,1,,-,-,-,,,,1,1,,,,,,5.0
"Papley, Tom",-,3,1,1,1,-,1,1,1,-,2,2,1,1,1,-,-,16.0
"Parker, Luke",1,1,4,1,-,2,2,-,2,2,-,1,2,1,-,2,-,21.0
"Rampe, Dane",1,-,2,2,2,2,1,-,2,2,1,,,,,,,15.0
"Reid, Sam",,,,,,,,-,-,-,-,-,-,-,-,1,1,2.0
"Ronke, Ben",3,,,-,-,,,,,,,,,,,,,3.0
"Rowbottom, James",1,2,1,3,1,-,-,3,-,1,1,-,1,2,1,,-,17.0
"Sinclair, Callum",,-,4,-,,,2,3,2,1,1,-,1,3,4,,3,24.0
"Stephens, Dylan",,,,,,-,-,-,,2,1,-,,,,1,2,6.0
"Stoddart, Ryley",,,,,,-,-,,,,,,,,,,,
"Taylor, Elijah",,,,,,,1,-,-,1,,,,,,,,2.0
"Taylor, Lewis",-,-,-,-,,,,1,-,,,,,-,-,-,,1.0
"Thurlow, Jackson",,,,,,,,,,-,-,-,-,-,-,-,2,2.0
"Warner, Chad",,,,,,2,-,,,,,,,,,,,2.0
"Wicks, Sam",,,,,,,,,,1,1,-,-,3,2,1,,8.0
Totals,18,13,23,16,15,18,19,13,15,23,16,13,12,18,18,15,17,282.0
Opponent,AD,ES,NM,WB,WC,RI,GC,HW,SK,CW,GW,FR,PA,ME,CA,BL,GE,
