Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,QF,PF,GF,Tot
"Allan, Matthew",10,8,8,4,2,1,-,6,7,,,,,,,,,,2,,,,,,,48.0
"Beaumont, Simon",,,,,,,,,,-,-,,,,,,,,,,,,,,,
"Bond, Troy",,,,,-,-,-,-,-,,-,,,,,-,-,-,-,-,-,-,-,-,,
"Bradley, Craig",-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1,-,-,-,-,-,-,-,2.0
"Brown, Fraser",-,,,,-,-,-,1,1,,,-,-,-,-,-,-,-,-,-,,,-,-,-,2.0
"Camporeale, Scott",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,
"Christou, Ang",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,1.0
"Clape, Matt",-,-,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,1,-,-,-,-,-,1.0
"Cook, James",,-,,,,,-,-,-,,,,,,,,-,-,-,,,,,,,
"De Iulio, Ron",,,,,,,,,,,,,-,,,,,,,,-,,,,,
"Dean, Peter",-,-,1,-,-,2,1,2,1,1,1,2,1,-,1,1,,-,,,1,-,-,-,-,15.0
"Gleeson, Adrian",-,-,-,-,-,-,-,-,,-,,,,,,,,,,,,,,,,
"Hanna, Mil",-,1,-,-,-,-,1,-,-,-,,-,-,-,,,-,-,-,-,-,,-,-,-,2.0
"Harrison, Ben",,,,,,,,,,,,,,,-,-,,,,,,,,,,
"Heaver, Brent",,,,,,,,,,,,,,,,,-,-,-,-,-,,,,,
"Hogg, Matthew",,,,,,,,,,,,,,,,,,,,,,-,-,-,-,
"Kernahan, Stephen",3,,1,-,3,-,,,,-,-,-,-,-,4,,,,,-,2,1,-,-,2,16.0
"Koutoufides, Anthony",1,-,2,2,1,1,-,1,-,-,-,2,-,-,-,-,2,-,-,-,-,4,-,1,-,17.0
"Lynn, Tony",,,,,,,,,,-,-,-,-,,-,,,,,,,-,,,,
"Madden, Justin",10,7,10,7,8,15,14,13,11,14,12,14,27,12,20,19,13,17,12,22,30,16,12,9,10,354.0
"Manton, Glenn",,,,,,,,,,,,-,1,-,,-,-,,-,-,-,-,-,1,-,2.0
"McKay, Andrew",-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0
"Mitchell, Barry",,-,-,-,-,,-,,-,-,-,-,-,-,-,-,,,,,,,,,,
"OSullivan, Luke",-,-,-,-,,,,,,-,-,,,,,,,,,,,,,,,
"Pearce, Brad",-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,
"Ratten, Brett",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,2.0
"Rice, Dean",,,,,,,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Sexton, Michael",-,-,-,1,-,-,-,-,-,-,-,-,1,-,2,-,-,-,-,-,-,-,-,-,-,4.0
"Silvagni, Stephen",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,
"Spalding, Earl",-,-,3,1,5,5,1,4,1,1,1,2,3,2,2,1,2,2,-,3,2,1,-,6,2,50.0
"Whitehead, Adrian",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Williams, Greg",-,-,-,-,,-,,,,,,-,,-,-,-,-,1,-,-,-,-,,-,-,1.0
Totals,24,16,25,15,19,24,17,27,22,16,14,20,33,14,30,21,19,21,15,26,35,22,12,17,14,518.0
Opponent,CW,FI,FO,BB,NM,WC,ES,SY,SK,HW,ME,GE,FR,RI,AD,CW,FI,FO,BB,NM,WC,ES,BB,NM,GE,
