Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,QF,SF,PF,Tot
"Bassett, Scott",,,,,,,,,,2,-,,,,,,-,-,1,,,,,,,3.0
"Bishop, Matthew",-,-,1,-,-,1,1,2,1,-,1,1,-,3,-,2,-,1,-,-,-,-,-,2,-,16.0
"Brogan, Dean",,,,,,,,,,,,,,,,,,,,,,-,,,,
"Burgoyne, Peter",-,3,-,1,1,1,1,1,-,1,2,-,1,1,1,1,2,1,2,4,,-,-,-,1,25.0
"Burgoyne, Shaun",,,-,-,,,,,,-,-,1,1,-,1,,-,1,2,-,-,1,-,-,1,8.0
"Carr, Josh",-,-,1,1,-,2,3,2,2,-,1,-,1,-,1,4,1,-,-,1,2,-,-,1,-,23.0
"Cassisi, Domenic",,,,,,,,,,,,,,1,-,,,-,-,-,1,,,,,2.0
"Cockatoo-Collins, Che",1,1,2,1,-,-,-,-,-,2,1,1,-,-,-,1,-,1,1,1,-,,,-,-,13.0
"Cornes, Chad",1,-,1,2,1,-,-,-,-,1,3,2,-,2,1,1,-,1,1,1,1,1,1,1,-,22.0
"Cornes, Kane",,,,,-,,-,1,1,-,-,,,,,,-,1,1,-,1,1,1,-,1,8.0
"Crabb, Jaxon",,,,,,,,,,,,,,,,,,-,1,-,-,,,,,1.0
"Dew, Stuart",-,-,1,,,-,-,1,1,-,-,-,-,-,1,-,1,-,-,-,-,-,-,-,-,5.0
"Francou, Josh",4,2,1,-,2,-,-,2,-,1,2,1,2,1,1,1,2,1,-,1,-,1,1,2,2,30.0
"French, Barnaby",1,,,,3,1,,-,1,1,2,1,-,-,,,2,-,1,-,1,2,-,-,-,16.0
"Guerra, Brent",-,2,1,-,-,-,,1,-,-,1,1,1,,,1,-,-,2,-,-,-,-,,,10.0
"Hardwick, Damien",,2,-,-,1,1,1,1,1,-,-,-,1,-,1,-,,,,,1,-,2,1,-,13.0
"James, Roger",-,-,2,1,-,-,1,-,1,3,-,1,3,1,-,-,-,,2,2,1,1,2,-,-,21.0
"Kingsley, Adam",-,1,-,1,-,-,-,-,-,-,-,1,1,-,-,-,-,,,,,,-,-,-,4.0
"Lade, Brendon",1,2,1,3,1,1,-,,,,,1,2,2,2,-,1,,,,,,,2,,19.0
"Mead, Darren",,-,2,1,3,-,2,-,-,,,,,,,,,,,-,1,-,-,,,9.0
"Montgomery, Brett",1,1,-,-,1,-,2,1,1,-,1,-,-,-,-,-,1,-,-,1,,-,1,-,1,12.0
"Morgan, Adam",,,,,,,,,,,,,,,1,1,,,,,,,,,,2.0
"Murray, Allan",,,,,,,,,,,,,,,,,,,-,,,,,,,
"Murray, Derek",-,-,,,,,,,,,,,,,,,,,,,,,,,,
"Paxman, Stephen",,,,,,,,,,,,,,,,,,1,-,-,1,-,-,1,1,4.0
"Poulton, Jared",-,,-,-,-,-,1,-,-,-,2,-,-,-,-,-,1,-,-,-,-,-,-,-,1,5.0
"Primus, Matthew",1,1,1,-,,-,4,1,1,1,5,1,1,1,-,4,2,3,1,-,3,1,1,1,2,36.0
"Schofield, Jarrad",-,-,-,2,-,2,-,1,-,-,2,-,-,1,1,-,,,,,,-,-,-,-,9.0
"Stevens, Michael",1,-,,-,-,,1,,,,,,,,,-,-,1,,,2,,,,,5.0
"Stevens, Nick",-,-,1,-,-,-,-,2,1,1,1,-,1,3,-,-,1,-,,,4,1,1,-,-,17.0
"Tredrea, Warren",-,-,1,1,-,-,2,1,-,-,-,-,-,-,2,-,1,1,2,1,1,2,1,-,-,16.0
"Wakelin, Darryl",-,-,1,2,1,1,1,-,1,-,-,-,-,-,-,1,-,1,-,-,,,,,1,10.0
"Wanganeen, Gavin",-,-,-,-,-,-,1,1,1,,,-,-,1,-,1,,,,-,-,-,-,-,-,5.0
Totals,11,15,17,16,14,10,21,18,13,13,24,12,15,17,13,18,15,14,17,12,20,11,11,11,11,369.0
Opponent,KA,ME,SK,CA,AD,WC,BL,GE,CW,HW,ES,RI,WB,FR,SY,KA,ME,SK,CA,AD,WC,BL,CW,ES,BL,
