Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R15,R16,R17,R18,Tot
"Atkins, Rory",-,-,-,,,,,,-,,,,,,,,,
"Brown, Luke",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Butts, Jordon",,,,,,,,,,,,,-,,,-,,
"Crocker, Ben",,-,-,-,-,,,,,-,-,,-,,,,,
"Crouch, Brad",-,-,-,-,-,-,-,-,,,,,,-,1,-,-,1.0
"Crouch, Matt",-,-,-,,-,-,-,-,-,-,-,-,-,1,2,-,-,3.0
"Davis, Ben",-,,,,,,,,,,,,,,,,,
"Doedee, Tom",,-,-,-,-,-,-,-,,-,-,,,,,,,
"Fogarty, Darcy",-,-,-,,,,,,,-,-,,-,-,-,-,-,
"Frampton, Billy",-,,,-,-,-,,,,,,,,,,-,,
"Gibbs, Bryce",-,,,,,,,,-,,,,,,,-,,
"Hamill, Will",,,-,-,-,-,-,-,-,-,,,,,,,,
"Hartigan, Kyle",,,,,-,-,-,-,-,,-,-,-,-,-,-,-,
"Himmelberg, Elliott",,,,-,,,,-,-,-,-,-,-,-,-,-,-,
"Jones, Chayce",-,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,
"Keays, Ben",,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,1.0
"Kelly, Jake",-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,
"Knight, Riley",,,,,,,,,-,,,,,,,,,
"Laird, Rory",-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,1,-,4.0
"Lynch, Tom",-,-,-,-,-,-,-,-,-,-,-,,,,,-,-,
"Mackay, David",,,,,,-,-,-,,-,-,-,-,-,-,,-,
"McAdam, Shane",,,,-,-,-,-,-,-,,-,-,-,-,-,-,-,
"McAsey, Fischer",-,-,-,-,,-,-,-,,-,-,-,,,,,,
"McHenry, Ned",,-,-,-,-,-,-,,,-,-,,,,,,,
"McPherson, Andrew",,,,,,-,-,-,-,,-,-,,,-,-,-,
"Milera, Wayne",-,-,,,,,,,,,,,,,,,,
"Murphy, Lachlan",-,-,-,-,-,,,-,-,-,,-,-,-,-,,,
"OBrien, Reilly",-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,2,4.0
"Poholke, Myles",,,,-,-,,,,,,,-,-,-,,,,
"Schoenberg, Harry",,,,,,,,,,-,-,-,-,-,-,-,-,
"Seedsman, Paul",-,-,-,,,,-,-,-,-,-,-,,,,,,
"Sholl, Lachlan",,,,,,,,,,-,-,-,-,-,-,3,-,3.0
"Sloane, Rory",-,-,-,-,-,-,,,,,,-,-,3,-,-,-,3.0
"Smith, Brodie",-,-,-,-,-,-,-,1,-,,-,-,-,-,-,-,-,1.0
"Stengle, Tyson",-,,,,,-,-,-,-,,-,-,-,-,-,-,-,
"Strachan, Kieran",,,,,,,,,-,,,,,,,,,
"Talia, Daniel",-,-,-,-,-,-,-,-,-,-,,-,,-,-,,-,
"Walker, Taylor",-,-,-,-,-,,-,-,,-,-,-,-,-,-,,-,
Totals,0,0,0,0,0,1,0,1,0,0,0,0,0,6,6,4,2,20.0
Opponent,SY,PA,GC,BL,FR,WC,SK,ES,NM,ME,CW,WB,GE,HW,GW,CA,RI,
