Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R15,R16,R17,R18,Tot
"Atkins, Rory",1,-,-,,,,,,-,,,,,,,,,1.0
"Brown, Luke",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,2.0
"Butts, Jordon",,,,,,,,,,,,,-,,,-,,
"Crocker, Ben",,-,-,-,-,,,,,-,-,,-,,,,,
"Crouch, Brad",-,-,-,2,-,-,-,-,,,,,,-,-,-,-,2.0
"Crouch, Matt",1,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0
"Davis, Ben",-,,,,,,,,,,,,,,,,,
"Doedee, Tom",,-,-,-,-,-,-,-,,-,-,,,,,,,
"Fogarty, Darcy",1,1,-,,,,,,,-,-,,-,-,-,1,-,3.0
"Frampton, Billy",-,,,-,1,-,,,,,,,,,,1,,2.0
"Gibbs, Bryce",-,,,,,,,,-,,,,,,,-,,
"Hamill, Will",,,-,-,-,1,1,-,-,-,,,,,,,,2.0
"Hartigan, Kyle",,,,,-,-,-,-,-,,-,-,-,-,-,-,-,
"Himmelberg, Elliott",,,,-,,,,-,1,-,-,-,-,-,-,-,-,1.0
"Jones, Chayce",-,-,-,-,-,-,-,1,1,-,,,-,-,-,-,-,2.0
"Keays, Ben",,-,-,-,-,-,-,-,-,1,-,1,-,-,-,1,-,3.0
"Kelly, Jake",-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,
"Knight, Riley",,,,,,,,,-,,,,,,,,,
"Laird, Rory",-,-,-,-,-,1,-,-,-,-,-,1,-,1,-,1,-,4.0
"Lynch, Tom",-,-,2,1,-,-,-,-,-,1,-,,,,,1,-,5.0
"Mackay, David",,,,,,-,-,-,,-,-,-,-,-,-,,-,
"McAdam, Shane",,,,-,-,1,-,1,-,,-,-,-,1,1,-,-,4.0
"McAsey, Fischer",-,-,-,-,,-,-,-,,-,-,-,,,,,,
"McHenry, Ned",,-,-,-,-,-,-,,,-,-,,,,,,,
"McPherson, Andrew",,,,,,-,-,-,-,,1,-,,,-,-,-,1.0
"Milera, Wayne",-,1,,,,,,,,,,,,,,,,1.0
"Murphy, Lachlan",2,1,-,-,-,,,1,-,-,,1,-,2,-,,,7.0
"OBrien, Reilly",2,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,3.0
"Poholke, Myles",,,,-,-,,,,,,,2,-,-,,,,2.0
"Schoenberg, Harry",,,,,,,,,,-,-,-,1,-,-,-,-,1.0
"Seedsman, Paul",-,-,-,,,,-,-,-,-,-,-,,,,,,
"Sholl, Lachlan",,,,,,,,,,-,-,-,-,-,1,-,-,1.0
"Sloane, Rory",-,1,-,-,1,-,,,,,,1,-,1,-,-,1,5.0
"Smith, Brodie",-,1,-,-,-,-,-,1,-,,-,-,-,1,-,-,-,3.0
"Stengle, Tyson",-,,,,,-,1,-,1,,2,-,-,3,2,-,-,9.0
"Strachan, Kieran",,,,,,,,,-,,,,,,,,,
"Talia, Daniel",-,-,-,-,-,-,-,-,-,-,,-,,-,-,,-,
"Walker, Taylor",-,-,-,2,-,,-,2,,-,-,-,1,1,-,,-,6.0
Totals,7,5,2,5,2,3,2,6,3,2,3,6,2,10,5,7,1,71.0
Opponent,SY,PA,GC,BL,FR,WC,SK,ES,NM,ME,CW,WB,GE,HW,GW,CA,RI,
