Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,EF,SF,Tot
"Addison, Dylan",,,,,,,,,,,,,,,,,,,,-,,2,,,2.0
"Baird, Travis",,,,,,,,,,,,,,,,-,-,-,,,,,,,
"Birss, Shane",,,,,,,,,,,,,,,,,,,-,-,-,,,,
"Boyd, Matthew",1,3,3,2,-,-,3,-,2,-,4,6,2,1,1,4,6,1,-,-,-,5,1,7,52.0
"Cooney, Adam",-,-,-,-,-,-,1,1,1,3,3,4,2,-,5,2,11,1,1,4,3,5,-,1,48.0
"Cross, Daniel",-,-,-,2,-,-,-,-,-,2,-,-,2,2,1,-,-,-,-,2,1,-,-,-,12.0
"Eagleton, Nathan",3,-,1,2,8,6,7,-,4,-,2,6,5,3,2,6,5,3,3,,,,4,-,70.0
"Faulkner, Cameron",,,,,,,,,,,,,,,,,,-,-,-,,,,,
"Giansiracusa, Daniel",1,-,1,-,2,2,5,-,-,,,,-,1,-,,,,,,-,1,2,1,16.0
"Gilbee, Lindsay",1,3,2,6,6,6,-,4,6,5,5,8,4,5,4,7,4,8,3,2,3,10,1,3,106.0
"Grant, Chris",1,-,3,-,-,2,-,-,-,5,-,2,-,-,1,2,8,3,-,-,3,-,1,-,31.0
"Griffen, Ryan",10,4,3,1,1,3,3,1,7,11,-,3,4,8,3,5,3,4,4,-,3,1,6,1,89.0
"Hahn, Mitch",2,2,-,-,1,1,3,-,,-,1,-,,,,,,,,,,,,,10.0
"Hargrave, Ryan",1,2,,,-,4,2,-,-,-,-,1,2,1,1,4,3,2,5,-,1,1,1,-,31.0
"Higgins, Shaun",,,,,,,,,-,-,-,-,-,,,,,,,,,,,,
"Johnson, Brad",5,5,1,2,-,7,8,3,3,5,-,2,3,3,1,5,-,2,2,4,4,3,5,-,73.0
"Lake, Brian",1,2,2,2,1,1,-,1,3,2,1,-,4,1,2,5,4,8,1,-,-,5,1,1,48.0
"McCormack, Damien",,,,,,,,,,,,,,,4,1,1,2,,,,,,,8.0
"McGuinness, Kieran",,,,,,,,-,,,,,,-,,,,,-,,,,,,
"McMahon, Jordan",9,4,3,8,1,6,2,-,2,3,7,5,2,4,5,7,4,14,1,-,-,2,1,1,91.0
"Minson, Will",-,-,-,,,,,,,,,,,,-,-,2,2,-,-,1,-,-,-,5.0
"Montgomery, Brett",,,4,5,-,-,-,3,1,-,-,2,2,2,-,,,,,,1,-,-,-,20.0
"Morgan, Adam",-,-,-,,,,,,,,,,,,,,,,,,,,,,
"Morris, Dale",1,-,1,-,-,-,-,-,-,1,3,8,1,3,2,3,1,2,2,3,-,5,1,2,39.0
"Murphy, Robert",1,-,-,1,1,1,7,-,-,,,,,,,,,,,,,,,,11.0
"Power, Sam",2,-,1,-,,,,,,1,1,-,-,-,1,1,-,2,-,-,-,-,-,-,9.0
"Ray, Farren",,,,-,5,3,3,1,7,3,5,6,2,9,7,1,3,11,7,6,2,7,7,9,104.0
"Robbins, Matthew",-,-,-,-,1,-,-,-,-,-,-,-,-,-,1,-,2,-,-,1,-,1,-,-,6.0
"Skipper, Wayde",1,-,-,-,-,,-,,-,1,-,-,-,-,,,,,,,,,,,2.0
"Smith, Rohan",3,1,4,-,2,-,8,-,-,-,1,-,-,-,1,1,-,1,-,-,-,-,-,-,22.0
"Street, Peter",,,,1,-,-,-,2,-,1,1,-,-,2,1,-,1,-,-,-,-,-,-,-,9.0
"West, Scott",2,-,-,-,3,-,-,2,-,-,2,-,2,-,-,-,-,-,-,-,-,-,-,-,11.0
"Wight, Cameron",,,,,,-,,,,,,,,,,-,1,,,-,-,-,2,-,3.0
Totals,45,26,29,32,32,42,52,18,36,43,36,53,37,45,43,54,59,66,29,22,22,48,33,26,928.0
Opponent,RI,ME,ES,GE,AD,SK,PA,SY,CW,HW,FR,BL,WC,KA,CA,GE,ME,RI,PA,AD,SK,ES,CW,WC,
