Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,EF,SF,Tot
"Addison, Dylan",,,,,,,,,,,,,,,,,,,,-,,1,,,1.0
"Baird, Travis",,,,,,,,,,,,,,,,1,1,1,,,,,,,3.0
"Birss, Shane",,,,,,,,,,,,,,,,,,,2,-,1,,,,3.0
"Boyd, Matthew",1,1,-,-,-,2,1,1,1,-,-,1,1,-,-,1,2,1,1,-,2,1,1,-,18.0
"Cooney, Adam",1,-,1,1,2,1,3,1,1,-,-,1,1,-,2,-,-,1,2,-,-,-,2,1,21.0
"Cross, Daniel",1,2,-,-,1,1,2,3,1,-,2,2,1,1,1,2,3,2,6,4,3,2,2,-,42.0
"Eagleton, Nathan",-,1,2,-,-,1,2,-,1,1,1,1,-,1,-,1,-,2,-,,,,-,-,14.0
"Faulkner, Cameron",,,,,,,,,,,,,,,,,,1,-,1,,,,,2.0
"Giansiracusa, Daniel",2,2,1,-,-,2,-,1,-,,,,1,-,1,,,,,,-,-,-,1,11.0
"Gilbee, Lindsay",-,-,1,1,-,2,1,1,-,2,1,-,2,1,1,-,1,1,1,-,-,1,-,-,17.0
"Grant, Chris",1,1,-,2,2,3,-,4,1,-,-,1,-,1,1,1,-,-,1,-,1,-,1,2,23.0
"Griffen, Ryan",1,1,-,2,1,-,-,-,2,-,2,1,-,-,3,2,-,-,-,1,1,2,-,-,19.0
"Hahn, Mitch",-,1,-,3,-,-,-,-,,-,-,-,,,,,,,,,,,,,4.0
"Hargrave, Ryan",1,1,,,-,1,-,-,-,-,1,1,-,-,-,2,1,-,1,-,-,1,3,-,13.0
"Higgins, Shaun",,,,,,,,,-,-,1,-,-,,,,,,,,,,,,1.0
"Johnson, Brad",-,-,-,4,-,2,1,2,-,-,1,-,3,-,3,2,-,-,-,1,1,1,2,-,23.0
"Lake, Brian",2,2,-,-,-,-,-,-,-,1,-,1,1,-,-,1,-,-,-,-,1,-,-,-,9.0
"McCormack, Damien",,,,,,,,,,,,,,,-,-,-,-,,,,,,,
"McGuinness, Kieran",,,,,,,,-,,,,,,-,,,,,1,,,,,,1.0
"McMahon, Jordan",1,1,1,1,-,1,1,-,-,-,-,-,-,1,-,-,-,-,-,1,1,-,-,2,11.0
"Minson, Will",-,-,-,,,,,,,,,,,,2,1,1,1,-,1,1,1,-,2,10.0
"Montgomery, Brett",,,1,-,1,4,-,1,-,1,1,1,-,-,-,,,,,,2,1,1,1,15.0
"Morgan, Adam",1,-,-,,,,,,,,,,,,,,,,,,,,,,1.0
"Morris, Dale",1,-,1,1,1,-,-,-,1,1,4,-,-,1,-,2,1,-,-,2,-,-,1,1,18.0
"Murphy, Robert",2,-,1,1,-,2,-,1,-,,,,,,,,,,,,,,,,7.0
"Power, Sam",1,1,-,-,,,,,,1,-,-,1,-,-,-,-,1,-,2,-,1,1,2,11.0
"Ray, Farren",,,,1,-,-,-,-,-,-,-,1,-,1,-,1,1,-,-,-,1,-,-,-,6.0
"Robbins, Matthew",-,1,-,-,2,1,-,1,1,1,-,-,-,1,-,-,-,-,-,4,-,-,1,1,14.0
"Skipper, Wayde",2,-,-,1,-,,-,,-,-,-,-,2,-,,,,,,,,,,,5.0
"Smith, Rohan",-,1,1,2,2,-,-,1,2,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,10.0
"Street, Peter",,,,2,-,2,1,1,-,-,-,1,1,-,-,-,1,-,1,-,1,-,-,-,11.0
"West, Scott",-,3,-,4,-,1,2,2,1,5,5,2,-,3,3,3,1,4,2,1,6,2,2,-,52.0
"Wight, Cameron",,,,,,-,,,,,,,,,,-,-,,,1,-,1,-,-,2.0
Totals,18,19,10,26,12,26,14,20,12,13,19,14,14,11,17,20,14,15,18,19,22,15,17,13,398.0
Opponent,RI,ME,ES,GE,AD,SK,PA,SY,CW,HW,FR,BL,WC,KA,CA,GE,ME,RI,PA,AD,SK,ES,CW,WC,
