Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,EF,Tot
"Alvey, Mark",-,,,,,,-,-,-,-,-,-,,,,,,,,,,-,,
"Bartlett, Trent",-,-,-,6,-,-,1,,,1,1,3,-,-,2,1,5,1,-,1,1,2,2,27.0
"Brown, Nathan",-,-,1,-,-,-,1,-,-,3,1,-,-,1,4,6,3,2,1,-,-,1,1,25.0
"Contessa, Adam",,,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0
"Cox, Simon",-,-,1,-,1,2,-,-,-,,,,,,,,-,,-,-,-,-,-,4.0
"Croft, Matthew",1,-,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0
"Curley, Todd",-,-,-,1,3,-,-,-,1,-,1,-,-,-,1,1,1,-,,-,-,-,-,9.0
"Darcy, Luke",2,1,-,-,-,4,1,-,-,1,3,-,-,-,-,-,,,,,,,-,12.0
"Dent, Matthew",,,,,,,-,,,,,,,-,-,-,-,-,,,,,,
"Dimattina, Paul",,-,-,-,-,,,-,1,-,1,-,-,-,1,-,,,-,,,,,3.0
"Dooley, Paul",,,,,,,,-,-,,,,,,,,-,-,-,-,-,-,,
"Eagleton, Nathan",-,1,-,-,-,-,1,-,-,1,-,-,2,-,1,-,-,-,-,-,1,2,-,9.0
"Ellis, Craig",,,-,-,1,-,-,1,1,-,-,-,-,,,,,,,,,,,3.0
"Garlick, Simon",-,1,2,1,-,-,-,3,-,1,-,1,-,-,,-,1,-,2,3,1,-,1,17.0
"Grant, Chris",11,4,5,-,,1,-,-,2,7,6,3,4,1,,,,,,1,-,-,3,48.0
"Hahn, Mitch",,,,,,,,,,-,-,-,-,,,,,,-,-,-,-,,
"Hudson, Paul",2,2,2,-,,,2,6,4,2,2,2,1,1,3,5,-,2,2,2,2,-,1,43.0
"Hunter, Kingsley",-,-,-,-,-,-,-,1,-,-,2,-,-,-,,,-,,,,,,1,4.0
"Johnson, Brad",1,,-,-,4,-,1,2,-,-,1,-,1,-,5,3,-,-,2,-,3,,-,23.0
"Kolyniuk, Steven",3,1,,-,-,-,,,,2,,,,,-,,,-,,1,2,-,-,9.0
"Kretiuk, Steven",-,1,,-,-,-,,,,,,,,-,-,-,-,-,-,,-,-,-,1.0
"Liberatore, Tony",-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,1,-,-,1,-,3.0
"Macri, Christin",,,,,-,,-,,,,,,,,,,,,,,,,,
"Mahoney, Josh",,,-,,3,-,,,,,,,,,,,,,,,,,1,4.0
"Murphy, Robert",,,,,,,,,,,,,,,,,,,-,-,-,,,
"Penny, Luke",,,,,,,,,,,,,-,-,1,1,2,2,-,-,,,,6.0
"Plunkett, Jim",-,-,-,,,,,,,,,,,,-,-,-,-,,,,-,,
"Robbins, Matthew",,,,,,-,,,,,,,,,-,1,-,-,-,-,1,-,-,2.0
"Romero, Jose",-,-,,,-,-,1,-,-,-,2,-,-,-,2,1,-,-,-,-,1,-,-,7.0
"Smith, Rohan",1,1,-,-,-,3,-,1,1,5,3,2,2,3,1,2,2,2,-,2,2,2,1,36.0
"Southern, Daniel",1,-,-,-,-,4,2,,,,,,,,,,,,,,,,,7.0
"West, Scott",1,1,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,1,-,-,-,1,-,5.0
"Wiggins, Patrick",,,,,,,,,,,,,,,-,-,,,-,,,,,
"Wills, Andrew",,-,-,-,,,,-,-,,-,1,-,-,,,,-,,,,,,1.0
"Wynd, Scott",-,-,-,-,-,-,,-,-,-,-,-,2,-,-,-,-,2,-,-,-,-,-,4.0
Totals,23,13,11,8,12,15,10,14,10,23,23,12,14,6,21,21,14,12,8,10,14,9,11,314.0
Opponent,AD,BL,PA,CA,CW,ES,HW,WC,SK,SY,FR,ME,GE,RI,KA,AD,BL,PA,CA,CW,ES,HW,BL,
