Player,R1,R2,R3,R4,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R17,R18,R19,R20,R21,R22,R23,R24,Tot
"Bail, Rohan",-,1,-,1,-,-,-,,,,,,,,,,,,,,,1,3.0
"Bartram, Clint",-,-,-,-,-,1,-,-,,,-,1,,,,,,-,2,1,1,1,7.0
"Bate, Matthew",,,,,,1,,1,-,,,,,,,-,-,2,,,,-,4.0
"Bennell, Jamie",1,-,-,1,2,,-,,-,1,-,-,-,-,,-,,,,-,-,-,5.0
"Blease, Sam",,,,,,,,,,,,,,-,,,,,-,-,1,1,2.0
"Davey, Aaron",-,-,-,3,2,1,-,-,,,,,,,,,,1,-,-,,,7.0
"Dunn, Lynden",4,-,-,1,-,1,-,,,,,,,,,1,-,2,1,,,,10.0
"Evans, Michael",,,,,,,,-,-,-,-,,,,,,,,,,,,
"Fitzpatrick, Jack",,,,,,,,,,,,,,,,,,,,,,2,2.0
"Frawley, James",,-,-,-,-,-,-,-,1,-,-,-,1,-,-,-,-,-,-,-,-,-,2.0
"Garland, Colin",-,-,-,-,-,-,-,,,,,-,-,-,-,-,-,-,1,-,-,-,1.0
"Gawn, Max",,,,,,,,,,2,-,-,,,,,,-,,,,,2.0
"Green, Brad",1,1,2,4,1,-,1,-,1,-,2,4,1,1,1,-,-,2,,2,-,1,25.0
"Grimes, Jack",-,-,1,-,-,-,,,,,,,,,,,,,,,,,1.0
"Gysberts, Jordan",,,-,1,-,-,-,-,-,1,-,,-,-,-,-,1,1,,,,,4.0
"Howe, Jeremy",,,,,,,,,,1,-,1,-,2,-,1,1,-,1,-,1,-,8.0
"Jamar, Mark",1,-,1,1,-,-,,,,,,,1,1,-,-,-,,-,-,1,-,6.0
"Jetta, Neville",1,-,,,,,-,-,1,1,-,,,,,,,,,,-,-,3.0
"Jones, Nathan",-,-,-,-,2,-,1,1,1,1,-,-,-,2,-,-,-,-,-,-,-,1,9.0
"Jurrah, Liam",2,-,1,-,1,4,1,-,2,1,1,2,4,3,2,,-,,,1,1,,26.0
"Macdonald, Joel",-,,,,,,,-,-,-,-,-,-,,,,,-,-,-,,,
"Maric, Addam",2,1,,,,1,1,-,2,,,,,,1,1,-,,,,,,9.0
"Martin, Stefan",1,-,-,-,1,,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,1,4.0
"McDonald, Tom",,,,,,,,,,,,,,,,,,,,,-,1,1.0
"McKenzie, Jordie",,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"McNamara, Tom",,,,,,,,,,,,,,,,,,,,,-,,
"Moloney, Brent",-,-,-,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,4.0
"Morton, Cale",,,-,1,-,,,,-,-,-,2,-,-,-,,,,-,-,-,2,5.0
"Newton, Michael",,,,,,,2,2,1,,,,,,,,,,,,,,5.0
"Nicholson, Daniel",,,,,,,,,-,-,,-,-,-,-,-,1,,-,,,,1.0
"Petterd, Ricky",1,2,,,,-,1,1,-,,,1,1,1,2,1,-,-,-,-,,,11.0
"Rivers, Jared",-,-,-,-,1,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0
"Scully, Tom",,,,,,,,,,1,1,-,-,-,1,,,2,-,-,-,,5.0
"Strauss, James",,,,,,,,,,-,-,-,-,-,-,-,-,-,,,,,
"Sylvia, Colin",-,-,-,2,1,-,-,-,1,-,-,1,1,1,1,1,-,,1,-,,,10.0
"Tapscott, Luke",-,-,-,-,1,-,-,-,,,,,,,-,-,-,-,-,,-,-,1.0
"Trengove, Jack",2,-,-,3,1,2,,,,-,-,1,-,-,1,-,-,1,-,-,-,-,11.0
"Warnock, Matthew",,,,,,-,-,-,-,,,,,,,,,,,,,,
"Watts, Jack",2,-,-,-,-,2,-,-,-,-,-,1,1,-,1,-,1,1,1,-,-,1,11.0
"Wonaeamirri, Austin",,,3,1,1,-,2,,,,,,,,,,,,,,,,7.0
Totals,18,5,8,20,14,14,9,5,10,9,4,14,10,11,10,5,4,13,7,4,6,13,213.0
Opponent,SY,HW,BL,GC,WC,AD,NM,SK,CA,ES,CW,FR,RI,WB,PA,HW,GE,CA,WC,RI,GC,PA,
