Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,QF,SF,PF,Tot
"Ablett, Gary",,,,,-,3,4,5,-,2,2,1,2,1,3,1,3,-,1,6,1,3,3,7,1,49.0
"Bartel, Jimmy",5,2,,,,,,,,3,3,8,3,3,2,2,-,6,9,1,,,3,7,3,60.0
"Byrnes, Shannon",,,,,,,,,,,,,,,,-,1,-,-,,,,,,,1.0
"Callan, Tim",,,,,,,,,,,,,,,-,1,1,1,,-,1,,,,,4.0
"Chambers, Paul",2,2,1,1,,,,,,,,,-,,2,1,-,,,,,,,,,9.0
"Chapman, Paul",1,-,3,3,1,-,1,3,3,-,1,2,1,2,2,2,-,1,1,4,-,1,1,1,2,36.0
"Corey, Joel",4,5,3,3,1,-,4,-,5,,,,6,5,4,4,7,6,5,5,7,5,2,3,2,86.0
"Enright, Corey",3,1,1,,,,,,4,1,,3,,,,,,-,,,,,,-,-,13.0
"Gardiner, Charlie",,1,1,1,-,-,1,1,,2,-,-,,,1,2,-,-,-,-,-,,,1,-,11.0
"Graham, Ben",2,,,-,-,-,1,2,-,1,-,-,5,1,1,-,-,-,-,1,-,2,1,2,-,19.0
"Harley, Tom",-,2,1,-,-,-,1,-,-,-,-,-,-,-,-,1,-,-,-,1,-,-,-,-,-,6.0
"Haynes, David",1,2,1,3,1,1,1,,1,-,2,,-,-,,,,,,,,-,-,-,-,13.0
"Hunt, Josh",1,-,-,1,,1,1,-,1,-,-,1,-,-,-,1,1,-,-,-,3,-,2,1,2,16.0
"Johnson, David",,1,1,3,2,2,2,1,,,,,4,,,2,1,1,1,2,-,-,,1,-,24.0
"Johnson, Steve",,,,,,,,,,,,,1,1,1,3,1,2,1,2,2,-,3,5,1,23.0
"Kelly, James",1,4,5,3,,1,5,2,2,3,3,5,4,1,,,,,,,,,,,,39.0
"King, Steven",,,,,,,,2,2,2,1,,,3,6,3,2,1,2,4,3,5,4,7,4,51.0
"Kingsley, Kent",-,1,-,1,-,1,1,1,-,-,-,-,-,1,-,-,-,1,-,-,-,-,-,,-,7.0
"Koulouriotis, Paul",,,,,,,,,,,,,,,,,1,1,1,3,2,2,1,1,1,13.0
"Ling, Cameron",5,2,3,-,3,5,2,-,3,3,5,2,2,2,1,2,4,8,5,2,6,3,1,4,5,78.0
"Loats, David",,,,,,,,,,,,2,,,,,,,,,,,,,,2.0
"Mackie, Andrew",,,-,-,1,-,1,-,-,-,,-,1,-,2,-,,,,,,,,,,5.0
"McCarthy, Matthew",-,1,,,,,,,,,,,,,,,,,,-,-,,,,,1.0
"Milburn, Darren",-,,5,,4,5,2,3,2,2,2,-,4,2,2,4,5,4,-,6,3,1,3,3,1,63.0
"Moloney, Brent",,-,,,-,2,,-,-,4,1,-,1,1,2,,,,,,,3,1,-,2,17.0
"Mooney, Cameron",-,4,2,3,7,2,7,5,3,1,1,3,2,2,1,,1,1,1,2,-,2,-,2,-,52.0
"Playfair, Henry",1,1,-,-,1,3,1,-,1,1,-,-,,,,,,-,-,,,-,1,-,,10.0
"Rahilly, James",1,-,-,1,-,-,-,,,,,,,-,,,,,,,,,,,,2.0
"Riccardi, Peter",1,,,3,-,,4,3,4,3,1,2,,-,3,2,,,3,1,2,3,-,1,-,36.0
"Rooke, Max",-,-,-,-,1,,,,-,-,-,-,3,,,,,,,,,-,,,,4.0
"Sanderson, Brenton",1,,,3,1,-,-,-,,,-,1,-,-,1,-,-,,,2,-,1,1,,,11.0
"Scarlett, Matthew",-,-,-,-,-,-,-,1,-,-,-,-,-,-,2,-,-,-,-,-,-,1,-,1,-,5.0
"Spriggs, David",1,-,1,,,,,,,,,,,,,,,,,,,-,3,,,5.0
"Tenace, Kane",,3,1,-,2,2,-,3,-,,1,,,,,,,,-,4,1,,,,,17.0
"Wojcinski, David",,,-,4,-,1,-,-,-,2,1,2,1,4,-,1,3,2,1,,1,,-,2,3,28.0
Totals,30,32,29,33,25,29,39,32,31,30,24,32,40,29,36,32,31,35,31,46,32,32,30,49,27,816.0
Opponent,SK,CA,SY,RI,FR,AD,HW,ME,ES,PA,WB,KA,BL,WC,CW,SY,CA,SK,RI,FR,AD,HW,PA,ES,BL,
