Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,QF,SF,PF,Tot
"Ablett, Gary",,,,,-,1,-,-,-,-,2,-,1,1,6,-,1,2,1,3,1,5,-,1,-,25.0
"Bartel, Jimmy",-,1,,,,,,,,-,1,-,-,-,2,1,-,-,1,1,,,1,-,-,8.0
"Byrnes, Shannon",,,,,,,,,,,,,,,,-,2,-,1,,,,,,,3.0
"Callan, Tim",,,,,,,,,,,,,,,-,-,-,-,,-,-,,,,,
"Chambers, Paul",-,-,-,-,,,,,,,,,-,,-,-,-,,,,,,,,,
"Chapman, Paul",1,2,-,1,1,2,-,-,2,-,-,-,-,-,1,1,2,-,1,1,-,-,1,1,2,19.0
"Corey, Joel",-,-,1,-,2,-,-,-,1,,,,-,-,2,-,2,1,-,2,1,1,-,-,-,13.0
"Enright, Corey",-,-,-,,,,,,-,-,,-,,,,,,-,,,,,,1,-,1.0
"Gardiner, Charlie",,-,-,-,-,-,2,-,,2,-,2,,,-,-,-,-,1,-,1,,,2,1,11.0
"Graham, Ben",-,,,2,1,1,2,-,3,1,-,1,1,-,2,1,6,1,1,-,-,2,-,2,4,31.0
"Harley, Tom",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Haynes, David",-,-,-,-,1,3,4,,1,1,-,,-,-,,,,,,,,3,-,2,1,16.0
"Hunt, Josh",-,-,-,-,,-,-,-,-,-,-,-,-,-,-,1,-,1,-,-,-,-,-,1,-,3.0
"Johnson, David",,-,1,-,-,-,-,-,,,,,-,,,-,-,-,-,-,-,-,,-,-,1.0
"Johnson, Steve",,,,,,,,,,,,,1,-,2,1,4,-,1,1,4,3,2,-,-,19.0
"Kelly, James",-,1,-,-,,-,-,1,-,-,1,1,-,-,,,,,,,,,,,,4.0
"King, Steven",,,,,,,,-,-,-,1,,,-,-,-,-,-,1,-,1,-,-,1,-,4.0
"Kingsley, Kent",-,4,2,2,-,-,2,5,-,3,2,2,3,1,3,1,4,2,4,2,2,1,1,,1,47.0
"Koulouriotis, Paul",,,,,,,,,,,,,,,,,-,-,3,1,1,1,-,-,-,6.0
"Ling, Cameron",-,-,-,-,-,-,-,-,1,1,-,-,1,-,1,-,-,-,1,-,-,-,-,-,-,5.0
"Loats, David",,,,,,,,,,,,-,,,,,,,,,,,,,,
"Mackie, Andrew",,,-,1,-,1,-,-,1,-,,1,1,-,-,-,,,,,,,,,,5.0
"McCarthy, Matthew",1,-,,,,,,,,,,,,,,,,,,1,-,,,,,2.0
"Milburn, Darren",1,,-,,-,-,1,-,-,-,-,-,-,1,-,-,-,-,-,1,-,1,-,-,-,5.0
"Moloney, Brent",,1,,,-,-,,-,-,-,1,2,1,-,-,,,,,,,-,1,-,-,6.0
"Mooney, Cameron",1,2,-,-,1,-,-,-,-,-,1,-,-,-,-,,-,-,-,-,-,-,-,1,-,6.0
"Playfair, Henry",-,-,1,-,-,-,-,-,-,-,-,-,,,,,,-,-,,,-,-,-,,1.0
"Rahilly, James",-,-,-,-,-,-,-,,,,,,,-,,,,,,,,,,,,
"Riccardi, Peter",1,,,1,1,,1,3,-,1,-,-,,1,-,2,,,-,1,-,-,-,-,1,13.0
"Rooke, Max",1,-,-,-,-,,,,-,-,-,-,-,,,,,,,,,-,,,,1.0
"Sanderson, Brenton",-,,,-,-,-,-,-,,,-,-,-,-,-,-,-,,,-,-,-,-,,,
"Scarlett, Matthew",-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,1,-,-,-,1,-,-,-,-,-,3.0
"Spriggs, David",1,2,-,,,,,,,,,,,,,,,,,,,-,-,,,3.0
"Tenace, Kane",,-,-,-,-,2,-,-,-,,-,,,,,,,,-,-,1,,,,,3.0
"Wojcinski, David",,,-,-,-,-,1,-,-,1,-,1,1,1,-,2,1,1,-,,-,,-,-,-,9.0
Totals,7,13,5,7,7,10,14,9,9,10,9,10,10,5,19,11,22,8,16,15,12,17,6,12,10,273.0
Opponent,SK,CA,SY,RI,FR,AD,HW,ME,ES,PA,WB,KA,BL,WC,CW,SY,CA,SK,RI,FR,AD,HW,PA,ES,BL,
