Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,QF,SF,PF,Tot
"Ablett, Gary",,,,,-,-,2,1,2,1,4,2,1,3,1,-,-,4,-,-,1,2,-,3,-,27.0
"Bartel, Jimmy",1,1,,,,,,,,1,-,-,-,-,-,1,1,1,-,3,,,1,1,-,11.0
"Byrnes, Shannon",,,,,,,,,,,,,,,,-,1,-,-,,,,,,,1.0
"Callan, Tim",,,,,,,,,,,,,,,-,2,-,-,,-,-,,,,,2.0
"Chambers, Paul",1,1,-,-,,,,,,,,,1,,2,-,-,,,,,,,,,5.0
"Chapman, Paul",2,-,1,2,1,2,-,1,3,-,1,1,2,1,1,1,-,2,1,-,-,-,1,3,1,27.0
"Corey, Joel",-,1,-,1,1,1,1,-,1,,,,-,1,1,-,-,1,1,-,2,4,3,-,-,19.0
"Enright, Corey",-,2,-,,,,,,1,-,,-,,,,,,1,,,,,,1,-,5.0
"Gardiner, Charlie",,-,1,2,-,-,-,-,,1,-,1,,,1,1,1,-,-,2,-,,,1,-,11.0
"Graham, Ben",-,,,1,2,-,-,1,1,2,-,-,1,1,-,-,1,1,-,-,-,1,-,1,2,15.0
"Harley, Tom",1,1,-,-,1,-,-,2,-,4,-,1,2,1,-,-,1,1,1,-,1,-,-,-,2,19.0
"Haynes, David",-,1,1,1,-,-,-,,2,-,1,,1,-,,,,,,,,1,-,-,1,9.0
"Hunt, Josh",1,1,1,2,,1,1,-,-,1,-,-,2,-,-,-,2,-,2,1,1,-,-,-,-,16.0
"Johnson, David",,1,-,1,-,-,-,-,,,,,1,,,1,2,1,1,-,-,-,,-,1,9.0
"Johnson, Steve",,,,,,,,,,,,,2,1,-,2,-,2,-,2,1,-,3,-,4,17.0
"Kelly, James",1,2,-,1,,3,-,-,4,1,2,-,1,-,,,,,,,,,,,,15.0
"King, Steven",,,,,,,,2,3,2,3,,,-,1,2,2,1,3,-,1,2,4,1,2,29.0
"Kingsley, Kent",1,2,2,3,-,1,-,1,-,-,-,1,-,-,-,-,2,-,3,-,-,1,2,,-,19.0
"Koulouriotis, Paul",,,,,,,,,,,,,,,,,2,-,-,-,-,-,1,1,-,4.0
"Ling, Cameron",-,1,1,1,-,-,1,-,-,-,-,-,1,1,1,-,1,-,-,3,-,-,1,-,-,12.0
"Loats, David",,,,,,,,,,,,-,,,,,,,,,,,,,,
"Mackie, Andrew",,,2,-,-,2,1,1,-,-,,-,-,-,-,-,,,,,,,,,,6.0
"McCarthy, Matthew",1,1,,,,,,,,,,,,,,,,,,-,-,,,,,2.0
"Milburn, Darren",-,,1,,1,1,1,1,2,-,-,5,-,1,2,-,-,-,1,1,1,-,-,1,-,19.0
"Moloney, Brent",,3,,,-,-,,3,-,-,-,1,-,-,-,,,,,,,1,1,-,-,9.0
"Mooney, Cameron",-,2,2,3,-,2,-,2,1,1,-,6,1,2,-,,-,1,-,-,1,1,2,-,2,29.0
"Playfair, Henry",-,2,-,-,1,2,-,-,-,1,-,-,,,,,,-,-,,,1,1,1,,9.0
"Rahilly, James",-,-,2,1,-,-,1,,,,,,,-,,,,,,,,,,,,4.0
"Riccardi, Peter",-,,,-,1,,1,1,1,-,1,-,,-,-,-,,,-,-,-,-,-,-,-,5.0
"Rooke, Max",2,1,1,2,3,,,,1,1,-,1,1,,,,,,,,,-,,,,13.0
"Sanderson, Brenton",2,,,4,1,1,1,1,,,1,1,1,1,2,-,-,,,1,-,1,-,,,18.0
"Scarlett, Matthew",1,3,2,3,2,1,2,1,3,1,-,-,1,-,4,-,-,-,2,-,-,2,-,1,-,29.0
"Spriggs, David",-,-,1,,,,,,,,,,,,,,,,,,,-,-,,,1.0
"Tenace, Kane",,-,-,-,-,-,-,1,-,,-,,,,,,,,-,1,-,,,,,2.0
"Wojcinski, David",,,3,-,1,1,-,1,-,1,1,1,-,1,-,-,1,3,-,,-,,2,1,1,18.0
Totals,14,26,21,28,15,18,12,20,25,18,14,21,19,14,16,10,17,19,15,14,9,17,22,16,16,436.0
Opponent,SK,CA,SY,RI,FR,AD,HW,ME,ES,PA,WB,KA,BL,WC,CW,SY,CA,SK,RI,FR,AD,HW,PA,ES,BL,
