Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,EF,Tot
"Anderson, Graeme",,,,,,,,,14,11,-,9,16,19,19,15,17,3,,3,,,,126.0
"Atkinson, Alan",16,18,14,11,15,11,18,8,,,-,14,10,6,4,,,8,12,11,10,18,14,218.0
"Barrot, Wes",,,,,,,,,,,,,,,3,,,,,,,,,3.0
"Batt, Murrie",,,,,,,,,,6,-,6,9,9,,,,,,,,,,30.0
"Beck, Greg",,,,,,,-,,,12,-,,,,,,,,,,,,,12.0
"Browne, Michael",,,8,11,9,2,,,,,,,,,,,,,,,,,,30.0
"Cahill, Terry",,,,,,,,,,,-,,,,,,,,,,,,,
"Carman, Phil",17,23,20,19,19,20,31,21,22,20,,,,,,,,,21,20,10,10,12,285.0
"Clifford, Stephen",,,,,,,,,,,,21,19,20,27,18,4,15,,,2,7,6,139.0
"Coles, Henry",17,18,12,12,,,,10,,,,,,,,,,,,,,,,69.0
"Cooper, Ian",16,,,,,10,11,14,15,10,-,13,11,13,12,8,11,17,10,4,7,14,12,208.0
"Cranage, Paul",1,11,17,21,19,8,14,,-,,-,3,,,,,,,,,,,,94.0
"Dean, Robert",,,12,13,18,18,17,11,19,12,,,,7,20,23,13,15,15,13,14,,10,250.0
"Delahunty, Mike",19,10,,,12,13,,,,,,,,,,,,,,,,,,54.0
"Dellamarta, John",,,8,,,,,16,14,3,,,,,,,,,,,,,,41.0
"Dunne, Ross",,,,,,,,14,9,18,-,,9,18,4,13,12,15,13,15,14,16,12,182.0
"Foley, Kerry",,4,7,1,,,,,,,,,,,,,,,,,,,,12.0
"Gonsalves, Bruce",,,,,,,,,,,,,,,,,,,-,,,,,
"Gordon, Wayne",,,7,5,,,9,7,11,10,,,9,14,16,13,10,,,,,,,111.0
"Gott, Doug",15,5,19,16,13,8,,,,,-,16,9,13,17,24,9,10,13,4,17,11,10,229.0
"Greening, John",,,,,,,,,,,,,,,,,16,10,,,,,,26.0
"Grose, Kevin",,,,,13,6,,,,,-,8,,14,17,8,,8,,15,5,12,6,112.0
"Heard, Bob",12,9,11,,,9,14,8,9,8,-,13,21,13,11,10,11,16,9,,,,13,197.0
"Holmes, Allan",,,,12,,,,,,,,,,,,,,,17,9,8,14,9,69.0
"Hyde, Robert",14,15,9,15,25,16,13,17,20,2,,,,,,,,,,,,,,146.0
"Ireland, Andrew",11,13,6,13,14,16,16,19,13,16,-,10,11,11,15,12,12,9,7,,8,2,,234.0
"Kink, Rene",20,10,,,,,27,20,15,17,-,,,19,20,14,14,10,21,12,,13,,232.0
"Manassa, Phil",12,10,6,,9,,2,6,11,17,-,10,9,13,13,18,12,-,,,,,,148.0
"McKenna, Peter",6,6,,8,8,8,6,8,7,13,-,,,,,,,,,,,,,70.0
"Moore, Peter",9,7,6,13,11,18,8,15,8,6,,7,12,8,,,,,,9,7,7,12,163.0
"OCallaghan, Denis",,,,,,,12,7,,,,10,8,11,18,17,8,,14,9,7,9,14,144.0
"Oborne, Rod",12,15,,,5,,,,,,,,,,,,,,,,,,,32.0
"Picken, Bill",,,6,,,,9,,,,,10,6,,,,16,30,15,19,11,25,21,168.0
"Price, Barry",16,19,,,,,,,,,,,,,,,,15,16,12,18,6,10,112.0
"Richardson, Max",15,21,17,13,21,16,18,17,17,23,-,19,16,,19,16,17,,,15,14,12,14,320.0
"Richardson, Wayne",21,19,22,16,22,24,34,26,21,28,-,15,16,,19,29,17,19,24,24,26,19,26,467.0
"Saltmarsh, Ray",,,,,,,,,,,,,,,,4,,,,,,,,4.0
"Shaw, Ray",,,20,11,17,12,,,,,-,24,23,13,,12,19,16,21,17,30,27,20,282.0
"Shephard, Graeme",7,7,18,19,1,9,14,13,5,13,-,21,20,20,14,17,13,,13,8,23,18,21,294.0
"Thompson, Len",,,,10,10,9,18,17,20,19,,,,,21,9,5,9,,21,14,14,7,203.0
"Wearmouth, Ronnie",27,9,,2,22,13,,,14,,,16,,,,,,,23,18,14,,18,176.0
"Williams, John",,,,,,,,,,,-,9,-,2,,,,12,-,,,,,23.0
"Wise, John",,,,,,,,,,,,,-,16,14,2,2,12,1,,,19,,66.0
Totals,283,249,245,241,283,246,291,274,264,264,0,254,234,259,303,282,238,249,265,258,259,273,267,5781.0
Opponent,SM,CA,FI,GE,FO,RI,NM,ES,SK,HW,ME,SM,CA,GE,FI,FO,RI,NM,ES,SK,HW,ME,RI,
