Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,EF,SF,Tot
"Balme, Neil",3,2,-,-,1,2,-,1,-,-,-,-,-,1,1,-,-,-,-,1,-,,,-,12.0
"Bartlett, Kevin",2,2,2,1,2,2,4,3,6,1,3,2,,4,4,1,1,-,2,2,1,5,1,4,55.0
"Bond, Graeme",-,,,,,,,,,,,,,,,,,,,,,,,,
"Bourke, Francis",-,-,-,-,-,1,-,-,-,-,-,-,,-,-,-,,-,-,-,-,-,-,-,1.0
"Carter, Noel",2,1,-,,,,,2,3,2,1,3,-,-,-,1,-,,,,,,,,15.0
"Clayton, Cameron",-,,,-,-,-,-,-,-,-,-,-,-,-,-,,1,-,-,-,-,,,,1.0
"Cloke, David",-,-,-,-,1,,,,,,,1,1,-,1,-,3,5,-,3,-,2,2,-,19.0
"Dickson, Glenn",,,1,,,,,,,,-,-,,,-,,,,,,,,,,1.0
"Dunne, Emmett",,,,,,1,-,1,1,1,1,,,,,,,,,3,2,1,2,1,14.0
"Edwards, Allan",-,1,1,1,1,,1,4,2,4,1,-,-,-,1,-,3,-,2,1,-,-,2,-,25.0
"Freame, Daryl",,,,,,,,,,,,,,,,,,-,,,,,,,
"Gaunt, Graham",,,,,,1,-,-,-,,,,-,,,,,,,,-,-,,,1.0
"Hart, Royce",1,-,-,,,,-,-,-,-,-,-,,3,2,-,,,,,,,,,6.0
"Heard, Bob",-,2,-,2,4,2,,,,,,,,2,1,4,-,,,,,,,,17.0
"Hummel, Jon",,-,3,1,1,-,-,,,,,,1,,,,,,,,,,,,6.0
"Jenkinson, Noel",-,-,-,-,-,-,-,-,-,-,-,,,,,-,-,-,-,-,-,-,-,-,
"Jess, Jim",-,3,3,1,1,5,2,1,-,-,-,-,,,,-,1,,-,-,1,1,-,-,19.0
"Keane, Merv",,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Lamb, Robert",5,4,,2,4,1,2,,,,,,,,,1,3,,,,,,,,22.0
"Laughlin, Peter",,,,,,,,,,-,,,,,,,,,,,,6,-,2,8.0
"Lee, Mark",,,,,,,,,,,,,,,,,,-,-,,,,,,
"Leech, Eric",-,,,,,,,,,,,-,-,,-,,,-,,,,,,,
"Malthouse, Mick",1,-,1,-,,,,,,-,-,,,-,,,,,1,-,-,1,1,-,5.0
"McGhie, Robert",,-,,,-,-,-,,,,,,-,-,-,-,-,-,-,,,,-,,
"Miller, David",,,,5,1,,,,1,,,,-,-,,,,,,,,,,,7.0
"Monteath, Bruce",3,1,-,,,-,,-,-,3,5,2,-,1,1,-,-,1,4,3,1,-,2,-,27.0
"Naylor, Greg",,,,,,,,,,-,1,-,,,,,,,,,,,,,1.0
"Noonan, Alan",,,,,1,1,2,,,,,,,,,-,,1,-,3,5,,1,-,14.0
"Pitura, John",1,1,-,-,1,,,,1,2,-,1,-,,-,,-,,,-,-,3,-,-,10.0
"Raines, Geoff",-,-,-,-,1,-,-,-,-,,,,-,-,-,-,-,3,3,3,1,-,1,-,12.0
"Roach, Michael",,,,,,,,1,-,1,-,-,-,,2,1,2,,,,,,,,7.0
"Roberts, Neville",,,,,,,-,-,2,2,2,2,3,-,1,2,-,5,1,-,4,5,1,1,31.0
"Robertson, Graeme",,,,-,-,-,-,-,,,,,-,-,,,-,-,-,-,-,-,-,-,
"Scrimshaw, Ian",,1,-,,,-,1,1,,,,,,,,-,,,,-,,,,,3.0
"Sheedy, Kevin",-,-,-,-,-,2,2,-,-,3,1,2,-,-,-,-,-,-,-,-,-,-,-,-,10.0
"Tempany, Bruce",,,,,,,,,,,,,,,,,,,,,,-,,,
"Walsh, Wayne",,,1,-,,,,,,,,-,2,-,,,,-,-,,,-,-,1,4.0
"Wood, Bryan",-,1,1,1,-,1,,2,2,-,1,-,-,-,-,,-,1,2,-,-,1,-,-,13.0
Totals,18,19,13,14,19,19,14,16,18,19,16,13,7,11,14,10,14,16,15,19,15,25,13,9,366.0
Opponent,FI,HW,SM,CW,ME,NM,ES,FO,GE,CA,SK,FI,HW,CW,SM,ME,NM,ES,FO,GE,CA,SK,SM,NM,
