Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,Tot
"Aitken, Chris",,,3,1,2,3,-,1,-,,,,,,,,,,,,10.0
"Alves, Stan",-,-,1,1,5,1,1,-,2,1,3,-,-,1,1,-,2,-,1,-,20.0
"Anderson, Tony",-,-,-,,,,,,,,,,,,,,,,,,
"Arnott, Steve",,,,,,,,,,,-,,,,,,,,,,
"Biffin, Ray",-,-,-,-,-,-,-,-,-,-,,,-,,,,,,,,
"Bourke, Barry",1,1,1,1,1,2,-,1,-,,,2,3,2,6,2,,,1,-,24.0
"Campbell, Blair",,,,2,,3,-,1,2,2,-,-,1,1,-,-,,,,,12.0
"Clark, Denis",,-,,1,1,1,-,1,2,-,1,1,2,2,-,1,-,-,2,-,15.0
"Clarke, Kelvin",1,,,,,,,,,,,-,-,,-,,1,,,,2.0
"Colcott, Russell",,,,,,,,,,1,2,1,2,1,,,3,-,,,10.0
"Davis, Frank",-,-,-,,,,-,-,-,-,,-,-,-,-,-,-,-,-,-,
"Dillon, Ross",4,-,-,-,-,-,2,3,3,,2,2,2,1,1,2,3,4,2,-,31.0
"Emselle, Ken",,,-,,1,,,,,,,,,,,,,,,,1.0
"Feldmann, Derek",-,,,-,-,-,,,,,,,,,,,,-,,-,
"Forster, John",,,1,,,,,-,,,,,,,,,,,,,1.0
"Fowler, Chris",1,,,,,,-,-,,,,,,,,,,,,,1.0
"Hardeman, Gary",-,1,-,3,2,1,,1,-,1,-,2,-,-,1,1,-,-,-,-,13.0
"Hayes, David",,,,,,-,,,,,,,,,,,,,,,
"Hone, David",-,-,-,,-,-,-,-,-,-,,-,-,-,-,-,-,1,-,1,2.0
"Jennings, Danny",,,,,,,,,,,,,,,,,-,1,-,,1.0
"Johnson, Tassie",-,-,-,-,-,-,,,,,-,1,-,-,-,-,-,-,-,-,1.0
"Jones, Brent",,,,,,-,-,,,-,-,-,-,-,-,-,-,,,,
"Kenneally, Bryan",-,,,,,,,,,,,,,,,,,,,1,1.0
"Lakes, George",-,-,-,-,,-,1,,,2,-,1,-,1,1,2,-,1,,,9.0
"Letcher, John",-,-,-,,,,-,,-,3,-,,,,,,,,,,3.0
"McKenzie, Robert",,,,,,,,,,,,,,-,1,-,-,2,,-,3.0
"Mitchell, Mark",,,,,,,,,,-,-,1,2,-,,,1,,,,4.0
"Osborne, Graham",,,,2,1,,,,,,3,,,,,,,,-,,6.0
"Parke, Greg",1,1,1,1,3,-,-,1,1,2,2,,,-,4,5,1,2,-,2,27.0
"Powell, Daryl",,,,,,,,,,,,,,,,,,,-,-,
"Rhoden, Phil",,,,,,,,,,,,,,,-,-,,,,,
"Rollinson, Trevor",-,-,-,1,-,1,-,,,-,-,-,-,-,-,-,,-,-,-,2.0
"Rowlands, Paul",,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Sampson, Ray",,,,,,,,,,,,,,,,,,,-,,
"Schwarz, Darryl",,,-,-,,,,,-,-,-,,,,-,,-,-,-,-,
"Sinclair, Peter",,,,,,,,1,1,-,,,,,,1,,,,,3.0
"Stone, Neville",,,,,,,,,-,,,-,,,,,,,,,
"Sullivan, Tony",,-,,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,
"Townsend, John",3,1,1,2,1,-,2,1,1,2,1,1,1,2,-,2,2,2,3,1,29.0
"Vagg, Barrie",1,2,,,-,,-,1,1,,,,,,,,,,,,5.0
"Walker, Max",,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Weekes, Peter",-,-,,1,1,,,-,,,,,,,,,,,,,2.0
"Wells, Greg",,,,,,,,,,,,,,,,,,-,3,1,4.0
Totals,12,6,8,16,18,12,6,12,13,14,14,12,13,11,15,16,13,13,12,6,242.0
Opponent,GE,NM,CW,ES,HW,RI,CA,FI,SM,FO,SK,GE,NM,CW,ES,HW,RI,CA,FI,SM,
