Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,QF,SF,PF,Tot
"Anthony, John",1,-,1,-,-,-,,-,1,-,1,-,1,-,1,-,-,-,1,1,-,1,-,-,-,9.0
"Barham, Jaxson",,,,1,1,-,1,,,,,,,,,,1,-,,,,,,,,4.0
"Beams, Dayne",,-,-,2,-,1,,-,,,,,-,-,1,1,-,-,-,1,1,-,-,,-,7.0
"Brown, Leigh",,-,-,1,-,-,-,-,-,4,-,-,-,-,-,1,-,-,-,1,-,,-,-,2,9.0
"Brown, Nathan",-,-,-,-,-,-,-,-,-,-,-,,1,-,,-,,,,,,,,,,1.0
"Bryan, Chris",-,,,,,,,,,,,,,,,,,,,,,,,,,
"Clarke, Martin",-,2,1,1,1,-,-,-,-,-,-,-,,,,,,,,,,,,,,5.0
"Cloke, Travis",-,1,-,-,2,1,-,,,,2,-,1,2,-,1,1,-,2,-,1,1,3,2,1,21.0
"Cook, Ryan",,,,,,,,-,-,,,,,,,,,,,,,,,,,
"Corrie, Anthony",,,,,,-,-,-,,,,,,,,,,,,,,,,,,
"Cox, Shannon",-,-,-,-,-,,,-,-,-,-,-,-,,,,,,,,,,,,,
"Davis, Leon",-,2,-,-,-,4,,-,-,1,1,-,,-,1,-,-,-,1,1,-,-,1,-,-,12.0
"Dawes, Chris",,,,,,,,,,,,,-,,,,-,,-,-,,,,,,
"Dick, Brad",,1,-,,,,,,1,1,3,-,2,1,2,-,,,1,1,-,-,,-,1,14.0
"Didak, Alan",1,-,1,-,,,,,,-,1,3,3,1,1,-,-,-,2,-,-,-,-,-,-,13.0
"Fraser, Josh",-,-,-,-,-,-,-,,-,-,1,-,-,1,1,,,,,,-,-,-,,,3.0
"Goldsack, Tyson",-,,,-,-,,,,-,,,,-,1,1,,,-,-,,,1,,-,-,3.0
"Johnson, Ben",-,1,-,,,,,,,,,,,,-,-,-,1,-,-,1,-,-,-,-,3.0
"Lockyer, Tarkyn",2,2,-,1,-,-,1,-,1,1,1,-,2,1,-,-,1,-,1,-,-,2,-,1,-,17.0
"Lumumba, Heritier",-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,1.0
"Macaffer, Brent",,,,,-,3,-,,,,,,,,,,,,,,,,,1,-,4.0
"Maxwell, Nick",-,-,-,,,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,1,-,-,2.0
"McCarthy, John",,,,,,,,,,,,,,,,,,,,,,-,-,,,
"Medhurst, Paul",-,2,2,1,1,2,,,,,,,3,2,-,-,2,-,-,-,-,1,1,-,,17.0
"OBree, Shane",-,-,2,-,-,1,1,-,-,-,-,-,1,-,1,1,-,-,-,-,1,-,-,-,-,8.0
"Pendlebury, Scott",1,1,1,1,2,1,-,1,2,1,1,-,,-,-,1,-,-,1,2,-,,-,,,16.0
"Prestigiacomo, Simon",-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,2.0
"Reid, Ben",-,,,,,,,-,,,,,,,,,,,,,,,,,,
"Rocca, Anthony",,,,1,-,,-,,,,,,,,,,,,,,,,-,,,1.0
"Shaw, Heath",,-,-,,,,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0
"Sidebottom, Steele",,,,,,,-,-,-,1,-,-,,,,,1,-,,,,,-,2,-,4.0
"Stanley, Danny",,,,,,,-,,,,,,,,,,,,,,,,,,,
"Swan, Dane",1,1,-,-,2,-,-,1,3,1,2,1,2,1,2,1,-,2,-,1,1,-,-,-,-,22.0
"Thomas, Dale",3,,1,1,1,2,-,,,-,-,1,3,-,2,2,1,-,-,-,1,-,-,1,-,19.0
"Toovey, Alan",-,-,,2,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,1,-,-,-,-,-,5.0
"Wellingham, Sharrod",,,,,,2,-,-,-,1,1,1,1,-,-,-,,,,1,-,-,,-,-,7.0
"Wood, Cameron",,,,,,,,-,-,-,,-,,,,-,1,-,-,2,-,1,,1,-,5.0
Totals,9,13,10,12,10,17,3,2,8,12,14,6,20,11,13,9,10,4,9,12,6,7,6,8,4,235.0
Opponent,AD,ME,GE,BL,ES,NM,SK,CA,WC,PA,ME,SY,FR,ES,WB,HW,CA,BL,AD,RI,SY,WB,SK,AD,GE,
