Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,EF,SF,Tot
"Blee, Nathan",,,,,,,,,,,,,,,,,,,3,-,,,,,3.0
"Boak, Travis",1,1,1,1,-,2,1,1,1,1,-,,1,2,2,1,3,-,-,-,1,-,-,-,20.0
"Broadbent, Matthew",1,3,2,3,-,-,-,1,2,1,3,1,-,1,4,1,2,2,1,1,2,2,5,2,40.0
"Butcher, John",,,,,,,,,-,1,-,,,,-,1,2,-,-,,,,,,4.0
"Carlile, Alipate",,3,3,6,5,3,7,5,2,11,5,-,7,8,6,4,9,5,4,1,7,,6,7,114.0
"Cassisi, Domenic",,,,1,-,3,,2,,,,-,-,,,,-,1,2,,,1,1,2,13.0
"Colquhoun, Sam",,,,,,,1,,2,,,,,,,2,-,1,-,,2,-,1,1,10.0
"Cornes, Kane",-,2,-,2,2,1,-,2,1,-,-,-,2,-,1,,-,1,-,-,1,1,-,1,17.0
"Ebert, Brad",1,1,-,5,4,6,-,1,-,2,1,3,-,2,2,2,1,1,1,-,3,1,-,2,39.0
"Gray, Robbie",,,,-,-,-,1,-,-,3,1,2,2,-,2,2,1,-,1,1,1,,-,1,18.0
"Hartlett, Hamish",-,-,3,2,-,-,-,-,2,1,1,2,3,1,3,-,-,1,3,-,,,2,-,24.0
"Heath, Campbell",2,4,3,4,4,4,2,,5,5,,5,,,,,,,,-,-,,,,38.0
"Hitchcock, Cameron",,,,,,,,,,-,-,,,,,,,,,-,,,,,
"Hombsch, Jack",,,,,,,,,,15,8,8,2,2,,,,,,,,1,,,36.0
"Jonas, Tom",4,3,3,5,4,5,1,2,5,5,5,3,4,3,2,5,,,,1,2,3,10,1,76.0
"Lobbe, Matthew",1,4,-,2,6,5,,3,,,2,6,4,5,1,2,2,3,2,3,3,-,3,6,63.0
"Logan, Tom",,,,,,,,,-,6,-,1,2,2,-,,,,,,,2,1,-,14.0
"Mitchell, Kane",-,-,-,,,-,2,-,-,-,,,,,,2,4,-,-,,1,,,,9.0
"Monfries, Angus",2,-,1,-,-,1,-,-,2,1,1,1,-,2,-,2,-,-,1,-,1,-,1,-,16.0
"Moore, Andrew",4,,,,,,-,4,-,,,1,1,-,-,1,-,-,-,2,1,-,1,1,16.0
"Neade, Jake",-,-,-,-,-,3,1,-,,-,-,2,1,-,1,-,,,,,-,,,,8.0
"OShea, Cameron",2,-,3,3,3,4,4,6,2,2,6,1,-,6,4,-,1,5,2,2,4,2,1,4,67.0
"Pittard, Jasper",3,3,2,1,,,,,,,,1,7,6,6,3,3,7,2,4,4,-,1,5,58.0
"Redden, Jarrad",1,2,,,,,-,-,1,-,,,,,,,,,,,,,,,4.0
"Renouf, Brent",,,2,2,1,4,,,,,,,,,,,,,,,,4,,,13.0
"Schulz, Jay",1,1,-,-,1,1,2,1,1,-,-,7,-,1,2,2,1,3,-,2,1,-,-,1,28.0
"Stevenson, Lewis",-,2,4,1,3,1,2,2,,,,,,,,,,,,,,1,,,16.0
"Stewart, Daniel",,,,,,,1,,,,,,,,,,,,,,,,,,1.0
"Stewart, Paul",1,-,-,,1,-,,-,,,1,,,-,2,2,1,-,,,,,,,8.0
"Thomas, Matt",,,,,,,,,2,,1,-,,,-,,,,,,,,,,3.0
"Trengove, Jackson",13,6,6,6,3,,,,,,,,1,3,3,5,7,6,4,-,4,3,6,1,77.0
"Westhoff, Justin",-,2,-,1,2,2,1,-,1,7,6,3,3,1,,4,1,1,1,1,3,5,3,1,49.0
"Wines, Ollie",1,-,-,1,2,1,3,1,1,1,1,-,2,1,1,1,1,2,-,-,-,-,-,2,22.0
"Wingard, Chad",1,2,1,1,1,1,1,2,1,2,3,2,-,4,-,1,1,-,1,1,1,3,2,1,33.0
"Young, Aaron",,,,,,,,,,,,,,,,,,,,-,-,-,2,-,2.0
Totals,39,39,34,47,42,47,30,33,31,64,45,49,42,50,42,43,40,39,28,19,42,29,46,39,959.0
Opponent,ME,GW,AD,GC,WC,NM,RI,CA,GE,WB,GW,SY,CW,ES,HW,SK,BL,AD,GE,GC,FR,CA,CW,GE,
