Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,EF,SF,Tot
"Alessio, Steven",,,-,1,1,2,1,3,6,1,1,3,,2,2,-,,,,,,,2,-,25.0
"Bannister, Jordan",,,,,-,,,,,,,,,1,3,-,-,,,,,,,,4.0
"Barnard, Paul",3,2,2,-,1,-,3,6,9,4,1,3,3,3,2,3,1,2,3,3,1,6,4,2,67.0
"Blumfield, Justin",4,5,2,5,2,3,5,6,2,3,1,5,5,4,4,1,2,2,4,-,,,-,1,66.0
"Bolton, Mark",1,1,-,,,,-,,,-,-,-,2,-,-,1,2,3,3,4,6,5,1,3,32.0
"Bullen, Marcus",,,,,,,,,,,,,,,,,,,,,3,2,,,5.0
"Caracella, Blake",6,6,2,7,2,-,-,7,4,4,2,3,2,3,2,4,3,1,1,3,2,2,-,3,69.0
"Davies, James",,,,,,,,,,,-,,,,,,,,,,,,,,
"Fletcher, Dustin",-,1,1,-,-,1,-,-,1,1,,1,-,,,,,1,-,1,1,1,-,,10.0
"Forster-Knight, Robert",2,-,1,4,4,1,4,4,1,-,1,-,-,2,,,2,,-,1,,,,-,27.0
"Hall, Ken",,,,,,,,,,,,-,,,,,,,,,,,,,
"Harvey, Shane",,,,,,2,1,1,-,2,,,,,,,,2,,,,1,,,9.0
"Heffernan, Chris",5,-,2,8,3,1,1,3,2,2,-,2,3,1,1,1,2,1,2,1,3,,1,2,47.0
"Henneman, Aaron",2,3,-,1,1,-,,,,,,1,,,,,,,,,,-,,,8.0
"Hille, David",3,2,1,3,4,3,2,1,-,,-,-,1,,3,2,4,1,-,,1,3,,,34.0
"Hird, James",6,3,9,5,6,2,,,,,,,,8,2,3,-,3,6,2,2,2,,3,62.0
"Hunt, Sam",,,,,,,,,,,,,,,,,,,,1,,3,-,,4.0
"Jacobs, Danny",1,-,3,1,-,-,1,-,3,1,-,2,-,1,-,1,1,2,-,-,-,2,-,3,22.0
"Johnson, Jason",4,7,7,5,1,2,8,3,3,5,6,6,3,10,1,6,5,1,2,4,2,2,6,1,100.0
"Johnson, Mark",1,2,5,1,-,4,2,1,5,-,1,2,-,-,4,1,3,1,2,3,5,9,2,1,55.0
"Lloyd, Matthew",2,3,1,3,5,1,,,,,,,,5,3,1,2,1,3,3,3,1,-,,37.0
"Lucas, Scott",7,,,,,,1,6,2,3,5,3,3,5,4,-,3,8,1,3,10,4,10,3,81.0
"McAlister, Daniel",,,,,,2,,,,,,3,-,,,,,,,,,,,,5.0
"McGrath, Cory",,,,-,2,2,3,1,,,,,,,,,,,,,,,,3,11.0
"McVeigh, Mark",2,3,2,1,1,3,6,5,2,2,7,2,3,4,3,2,4,2,4,4,4,6,3,-,75.0
"Mercuri, Mark",4,2,2,2,3,,,5,3,3,3,4,2,,,,,,,,,,,,33.0
"Misiti, Joe",4,4,6,2,1,7,-,,,,,,,,,,1,4,3,3,4,4,6,2,51.0
"Moorcroft, Gary",5,4,,,,,,,,2,4,,1,,4,1,3,2,1,2,2,1,2,1,35.0
"Peverill, Damien",4,5,2,2,1,,,,1,2,3,1,1,4,2,2,4,4,4,4,7,3,3,1,60.0
"Ramanauskas, Adam",4,3,6,-,5,6,4,3,4,8,3,7,6,2,2,3,1,6,-,,3,1,7,3,87.0
"Reynolds, Joel",,,1,1,,,,-,-,-,-,,,-,2,1,,,,,,,,,5.0
"Richards, Ted",,1,,1,,,,,,,,,,,,,,,,,,,,,2.0
"Rioli, Dean",,,,,1,-,3,2,-,,,,2,4,2,4,6,2,,5,4,,5,2,42.0
"Salmon, Paul",,,,,,,1,-,3,1,1,,1,-,,,1,-,-,1,-,1,2,2,14.0
"Wellman, Sean",-,1,-,,,1,2,1,1,5,4,-,9,1,2,3,-,-,2,3,3,4,2,2,46.0
"Welsh, Andrew",,,,,,,1,1,-,-,1,-,1,2,-,-,,,-,2,2,,-,4,14.0
Totals,70,58,55,53,44,43,49,59,52,49,44,48,48,62,48,40,50,49,41,53,68,63,56,42,1244.0
Opponent,GE,RI,BL,AD,CW,FR,CA,SK,SY,KA,PA,HW,ME,WB,WC,GE,RI,BL,AD,CW,FR,CA,WC,PA,
