Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,EF,Tot
"Arnott, Simon",,,,,,1,,,3,2,2,,,,,,,,,,,,,8.0
"Baldwin, Marcus",,,,,,,,,,,,,,,,,,,,,-,-,,
"Bizzell, Clint",-,,-,1,2,-,1,1,1,-,1,2,1,,,1,-,2,1,1,-,1,-,16.0
"Burns, Ronnie",2,3,1,-,1,,4,-,,-,1,,,1,,,,2,-,2,-,1,-,18.0
"Chapman, Paul",,,,,,,,,,,,1,-,,,,,,,,,-,3,4.0
"Clarke, David",,-,1,-,-,3,-,-,1,1,-,-,-,-,1,-,4,-,1,-,2,-,1,15.0
"Corey, Joel",,,,,,,,,,,,,,,,,4,-,1,-,-,,,5.0
"Corrigan, Paul",,1,-,2,,,,-,,-,-,,,,,,,,,,,,,3.0
"Foster, Daniel",,,,,,,,,2,-,,,,,,,,,,,,,,2.0
"Graham, Ben",-,-,2,-,2,-,1,1,1,1,2,3,1,2,-,3,3,-,2,3,1,-,4,32.0
"Hall, Derek",-,-,,,,,,,,,,,,,,,2,,,,,,,2.0
"Harley, Tom",-,-,-,2,3,-,2,-,-,1,2,-,1,4,-,-,-,1,-,-,-,-,4,20.0
"Hocking, Garry",-,3,,-,,2,1,3,4,-,1,2,4,2,-,1,-,2,2,1,1,1,2,32.0
"Houlihan, Adam",1,1,-,1,4,1,1,1,2,-,-,-,1,2,1,-,2,-,-,1,-,,1,20.0
"Kilpatrick, Glenn",2,1,2,2,1,-,2,,1,1,3,-,1,,3,4,3,2,1,2,1,-,7,39.0
"King, Steven",3,2,4,4,3,1,1,2,3,1,1,1,3,1,2,1,1,2,-,3,1,1,3,44.0
"Ling, Cameron",,,,,,,,,,-,-,2,-,2,-,-,,-,,1,-,,,5.0
"Lynch, Paul",-,-,-,-,-,-,1,,,,,,,-,-,,,,,,,,,1.0
"Lynch, Tristan",,,,,,,,4,3,-,-,,,,,,,,,,,,,7.0
"McGrath, Tim",2,1,1,1,1,-,-,2,-,-,-,-,1,1,2,-,-,-,3,2,3,1,2,23.0
"McKay, Joel",,,,,,,,,,,,1,1,,,,,,,,,,,2.0
"Mensch, David",5,-,1,1,-,2,-,-,-,2,2,2,-,3,-,1,1,1,-,,,2,3,26.0
"Milburn, Darren",2,3,3,2,1,,,,,,,3,2,-,4,6,3,3,1,2,1,-,1,37.0
"Mooney, Cameron",,,,,,,,,,,,,,,,,-,-,-,2,-,-,,2.0
"Mooney, Jason",2,1,1,2,1,1,3,1,3,,,1,1,,1,,,,,,,,,18.0
"OBrien, Danny",,,-,,3,-,-,-,-,,,,,,,2,-,,,,,,,5.0
"Rahilly, James",,,,,1,3,1,-,-,2,,,-,-,-,2,-,,,,,,,9.0
"Riccardi, Peter",3,1,-,3,1,1,2,2,1,1,1,3,1,3,,-,-,,,,,1,2,26.0
"Sanderson, Brenton",-,-,2,-,2,1,3,2,1,3,1,3,2,-,5,1,2,4,3,1,1,-,1,38.0
"Scarlett, Matthew",-,1,-,1,1,1,1,-,,,2,-,-,1,1,1,2,2,3,1,1,2,1,22.0
"Sholl, Brad",-,1,-,2,2,1,1,-,1,1,-,-,1,4,-,2,1,2,2,-,1,-,1,23.0
"Simpson, Hamish",,,,,,,,,,,,,,,,,,,-,,,,,
"Snell, Jason",-,3,-,,,,,,,,,1,-,-,1,2,1,1,-,2,1,-,2,14.0
"Spriggs, David",-,2,1,1,2,-,-,1,3,-,2,2,,-,3,-,,2,1,1,-,-,3,24.0
"Steinfort, Carl",2,,,1,-,1,1,-,2,,2,-,2,-,-,1,3,-,1,2,1,1,-,20.0
"Stoneham, Barry",1,-,2,-,-,1,1,2,1,3,1,,,1,-,,,,,3,,,2,18.0
"Wojcinski, David",,,,,,,,,,,,,,-,1,1,,-,2,-,-,1,-,5.0
Totals,25,24,21,26,31,20,27,22,33,19,24,27,23,27,25,29,32,26,24,30,15,12,43,585.0
Opponent,FR,SK,AD,KA,WC,ME,SY,RI,HW,PA,ES,CW,WB,CA,BL,FR,SK,AD,KA,WC,ME,SY,HW,
