Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,QF,PF,GF,Tot
"Armitage, David",,,,,,,,,,,,,,,,,,,1,-,-,,,,,1.0
"Baker, Steven",-,-,-,-,-,-,-,-,-,-,1,-,-,1,-,-,-,-,,-,-,-,-,-,-,2.0
"Ball, Luke",-,2,-,-,-,1,-,-,-,-,1,-,1,-,-,,,,2,-,,,-,-,-,7.0
"Begley, Colm",,,,,,,,,,,,,,,,,,,-,,,,,,,
"Blake, Jason",-,-,-,-,-,-,-,-,-,-,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,2.0
"Clarke, Raphael",-,,,,,,,,-,-,-,,,-,-,-,-,-,-,-,-,-,1,-,-,1.0
"Dal Santo, Nick",-,-,-,1,1,-,1,-,-,1,-,-,-,1,-,-,-,-,,-,-,-,-,-,-,5.0
"Dawson, Zac",-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,,,-,-,-,-,-,-,-,1.0
"Dempster, Sean",,,,,,,,,,,,,,,1,-,1,-,-,1,-,-,,,1,4.0
"Eddy, Robert",,,,,-,-,,,,,,,,,-,1,1,-,-,,,-,1,-,,3.0
"Fisher, Sam",-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,1,,-,-,-,-,-,-,2.0
"Gardiner, Michael",2,-,-,-,-,-,-,-,1,-,,-,1,-,-,,,,-,1,-,,1,-,-,6.0
"Geary, Jarryn",-,-,1,1,1,-,-,-,1,-,1,-,-,-,,,,,-,,,,,,,5.0
"Gilbert, Sam",-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,,,-,-,-,-,-,-,
"Goddard, Brendon",1,-,-,-,-,-,-,-,1,-,1,-,2,-,-,2,1,1,,-,-,-,-,-,-,9.0
"Gram, Jason",2,1,2,1,1,2,-,-,,1,2,-,2,-,-,-,1,-,2,2,2,1,-,-,1,23.0
"Gwilt, James",-,1,-,-,1,-,1,1,1,1,-,,,,,,-,-,-,,-,,,,,6.0
"Hayes, Lenny",,-,-,-,1,-,-,-,1,-,1,-,-,-,-,2,-,-,,-,,-,-,1,-,6.0
"Hudghton, Max",,,,,,,,,,,-,-,-,,,,-,-,-,-,,,,,,
"Jones, Clinton",-,-,2,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,3.0
"King, Steven",-,-,-,-,-,,,-,-,-,-,,,,,-,-,-,-,-,-,1,-,-,-,1.0
"Koschitzke, Justin",-,1,-,-,,2,3,2,1,-,2,1,1,1,1,-,,4,1,2,1,3,2,2,-,30.0
"McEvoy, Ben",,,,,,,-,,,,-,-,-,-,-,1,-,-,1,,,-,,,,2.0
"McQualter, Andrew",-,-,-,-,-,2,-,1,-,1,1,-,-,-,1,-,-,-,-,,-,-,-,-,1,7.0
"Milne, Stephen",1,1,-,2,2,-,-,2,1,,,1,-,1,4,1,1,-,4,2,1,2,-,-,2,28.0
"Montagna, Leigh",-,1,-,1,2,1,-,-,2,3,-,1,-,1,2,-,-,3,,-,-,-,-,1,1,19.0
"Ray, Farren",-,-,-,-,2,-,1,-,1,1,-,-,-,-,-,1,-,1,-,-,-,-,-,-,-,7.0
"Riewoldt, Nick",1,2,3,-,1,5,1,3,2,1,1,3,2,-,2,5,1,3,,3,3,2,1,1,1,47.0
"Schneider, Adam",1,1,1,1,-,-,-,1,1,1,-,-,1,1,,2,-,1,-,-,2,1,-,1,3,19.0
"Steven, Jack",,,,,,,,,,,,,,,,,,,-,,,,,,,
Totals,8,10,9,7,12,13,7,10,13,11,12,7,11,6,12,15,6,14,11,11,9,10,6,6,10,246.0
Opponent,SY,AD,WC,FR,PA,WB,CW,ES,BL,ME,NM,CA,RI,GE,WC,AD,WB,SY,HW,ES,NM,ME,CW,WB,GE,
