Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R16,R17,R18,R19,R20,R21,R22,R23,QF,PF,Tot
"Bartel, Jimmy",1,1,-,-,-,-,-,-,-,-,2,-,1,-,-,,1,1,-,-,,-,1,-,8.0
"Bews, Jed",,,,,,-,,-,-,,,,,,,,-,-,-,,,-,,-,
"Blicavs, Mark",2,1,1,-,1,1,1,1,-,2,-,-,-,1,-,-,-,1,-,-,-,-,-,-,12.0
"Caddy, Josh",-,-,-,-,-,1,2,-,-,1,2,1,2,,,,,,-,-,,1,-,-,10.0
"Clark, Mitch",,,,,,,,,,,,,,,-,,,,,,,,,,
"Cockatoo, Nakia",,,1,1,1,-,-,,,,,,,,-,-,1,-,1,,,,,,5.0
"Cowan, Josh",,,,,,,,,,,,,,,,1,-,1,-,1,2,-,-,-,5.0
"Dangerfield, Patrick",-,-,1,-,-,-,3,-,2,1,1,1,2,1,-,-,-,-,1,1,1,6,1,-,22.0
"Duncan, Mitch",1,-,-,1,3,-,-,1,-,1,-,4,-,-,3,-,-,1,2,-,1,1,1,1,21.0
"Enright, Corey",-,1,1,,-,-,1,-,-,-,-,-,-,-,1,-,-,-,-,-,1,1,-,1,7.0
"Gregson, Cory",2,-,,-,-,,,1,1,2,,,4,-,,,,,,,,,,,10.0
"Guthrie, Cameron",-,-,-,1,-,1,2,-,-,-,-,-,,1,-,-,-,1,-,-,-,1,-,-,7.0
"Hawkins, Tom",-,1,-,1,1,3,1,-,1,1,1,,1,2,-,-,-,3,-,-,1,-,-,-,17.0
"Henderson, Lachie",-,-,-,-,,-,-,-,1,-,1,-,-,1,-,-,,,-,-,1,,,-,4.0
"Horlin-Smith, George",,,,,,,,,-,,,,,,,,,,,,,,,,
"Kersten, Shane",1,-,-,,-,2,1,-,1,-,-,1,-,-,,1,2,,,-,3,,,,12.0
"Kolodjashnij, Jake",-,-,-,-,-,-,,,,1,-,-,-,-,-,-,-,-,,-,-,-,-,-,1.0
"Lang, Darcy",-,-,-,-,,-,1,1,-,1,-,1,,,-,,,,,,-,,,,4.0
"Lonergan, Tom",-,-,,-,-,-,-,-,,-,-,1,-,-,-,-,1,-,-,-,-,-,-,1,3.0
"Mackie, Andrew",-,1,-,-,-,,-,1,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,2.0
"McCarthy, Lincoln",-,1,1,,-,-,-,,,,-,1,-,1,-,1,1,-,,1,1,3,-,-,11.0
"Menegola, Sam",,,,,,,,,,,,,,,,,1,1,-,-,-,1,-,1,4.0
"Menzel, Daniel",,,1,1,1,1,-,1,-,,1,1,-,-,-,1,-,2,-,,,1,1,,12.0
"Motlop, Steven",-,-,1,-,1,1,2,2,-,-,2,1,-,-,-,-,1,2,-,1,-,2,-,-,16.0
"Murdoch, Jordan",-,-,,-,,,,,,-,-,-,1,2,-,-,,,,,,,,,3.0
"Ruggles, Tom",,,-,-,-,,-,-,-,,-,-,-,-,-,-,-,-,,1,-,1,-,,2.0
"Selwood, Joel",3,1,2,1,1,3,-,-,1,-,1,-,1,-,-,1,-,-,2,-,1,1,1,1,21.0
"Selwood, Scott",,,,,,,,,,,,,,,,,,,2,1,-,,-,-,3.0
"Smedts, Billie",,,,,,,,,,-,,,,,,,,,,,,,,,
"Smith, Zac",1,2,-,-,-,1,-,-,-,-,-,1,-,1,-,-,,-,-,-,-,-,1,-,7.0
"Stanley, Rhys",1,-,-,1,1,,1,1,-,1,,-,1,1,,1,-,-,-,-,1,-,1,1,12.0
"Taylor, Harry",-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,1,-,1,-,1,-,5.0
"Vardy, Nathan",,,,,,-,,,,,,,,,,,,,,,,,,,
Totals,12,9,9,7,10,14,15,9,7,11,11,13,13,11,5,6,9,13,9,6,14,19,8,6,246.0
Opponent,HW,GW,BL,ES,PA,GC,WC,AD,CW,CA,GW,NM,WB,SK,SY,FR,AD,WB,ES,RI,BL,ME,HW,SY,
