Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R16,R17,R18,R19,R20,R21,R22,R23,QF,PF,Tot
"Bartel, Jimmy",3,1,1,1,3,6,1,2,2,4,2,-,7,1,1,,1,3,-,3,,-,-,1,43.0
"Bews, Jed",,,,,,-,,4,5,,,,,,,,1,2,-,,,1,,-,13.0
"Blicavs, Mark",2,2,1,-,1,1,-,1,1,-,1,1,-,-,1,-,3,3,1,3,1,3,2,2,30.0
"Caddy, Josh",-,2,1,-,1,-,-,1,1,1,1,-,1,,,,,,1,-,,-,-,-,10.0
"Clark, Mitch",,,,,,,,,,,,,,,-,,,,,,,,,,
"Cockatoo, Nakia",,,-,-,-,-,-,,,,,,,,1,2,1,1,1,,,,,,6.0
"Cowan, Josh",,,,,,,,,,,,,,,,2,1,1,-,1,1,-,2,-,8.0
"Dangerfield, Patrick",4,2,1,2,3,1,1,2,-,1,1,4,-,-,2,1,2,3,-,1,-,-,3,1,35.0
"Duncan, Mitch",2,-,1,2,1,1,2,1,1,4,3,1,3,1,2,-,-,-,1,1,-,3,4,2,36.0
"Enright, Corey",4,6,2,,5,4,3,6,1,3,1,3,6,6,1,3,8,3,5,-,3,-,6,2,81.0
"Gregson, Cory",-,1,,-,-,,,-,-,-,,,-,1,,,,,,,,,,,2.0
"Guthrie, Cameron",4,2,2,-,1,3,3,2,1,3,1,-,,1,-,2,1,1,5,2,1,2,6,4,47.0
"Hawkins, Tom",-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,1,-,-,-,-,-,-,1.0
"Henderson, Lachie",1,4,1,5,,4,2,1,1,6,4,2,2,4,-,1,,,4,1,1,,,-,44.0
"Horlin-Smith, George",,,,,,,,,1,,,,,,,,,,,,,,,,1.0
"Kersten, Shane",-,-,-,,2,-,-,-,1,1,-,-,-,-,,1,-,,,1,-,,,,6.0
"Kolodjashnij, Jake",-,1,1,1,2,-,,,,4,1,1,2,2,1,2,-,1,,1,3,-,2,-,25.0
"Lang, Darcy",-,1,-,-,,-,-,1,2,-,2,-,,,-,,,,,,1,,,,7.0
"Lonergan, Tom",1,2,,2,2,2,4,-,,-,4,3,1,2,3,1,3,2,1,1,1,1,4,4,44.0
"Mackie, Andrew",2,7,1,4,-,,1,1,1,2,4,2,4,3,5,1,2,7,2,,5,8,7,-,69.0
"McCarthy, Lincoln",-,-,1,,-,-,-,,,,-,-,-,1,-,-,-,1,,-,-,1,-,-,4.0
"Menegola, Sam",,,,,,,,,,,,,,,,,-,1,-,-,1,3,1,-,6.0
"Menzel, Daniel",,,-,-,-,-,-,1,1,,-,-,-,-,-,-,1,1,-,,,2,-,,6.0
"Motlop, Steven",1,2,1,1,1,1,2,2,-,-,-,1,3,-,1,2,1,-,-,1,1,-,-,1,22.0
"Murdoch, Jordan",1,2,,-,,,,,,4,1,-,4,-,1,-,,,,,,,,,13.0
"Ruggles, Tom",,,2,3,1,,1,2,4,,-,2,4,4,-,3,4,4,,3,2,4,-,,43.0
"Selwood, Joel",1,3,3,2,2,-,3,2,-,-,1,2,-,2,1,3,1,1,-,1,1,1,1,1,32.0
"Selwood, Scott",,,,,,,,,,,,,,,,,,,2,-,1,,2,-,5.0
"Smedts, Billie",,,,,,,,,,-,,,,,,,,,,,,,,,
"Smith, Zac",-,-,-,-,2,-,-,-,-,1,2,2,-,-,-,-,,1,-,-,-,-,-,-,8.0
"Stanley, Rhys",-,1,-,2,1,,-,1,-,1,,-,1,1,,-,-,1,-,1,1,-,-,-,11.0
"Taylor, Harry",4,1,2,5,4,2,3,2,1,3,1,4,-,4,2,3,1,1,6,1,2,4,1,5,62.0
"Vardy, Nathan",,,,,,-,,,,,,,,,,,,,,,,,,,
Totals,30,40,21,30,32,25,26,32,24,38,30,28,38,33,22,27,31,39,29,22,26,33,41,23,720.0
Opponent,HW,GW,BL,ES,PA,GC,WC,AD,CW,CA,GW,NM,WB,SK,SY,FR,AD,WB,ES,RI,BL,ME,HW,SY,
