Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R16,R17,R18,R19,R20,R21,R22,R23,QF,PF,Tot
"Bartel, Jimmy",-,-,1,1,-,-,1,-,-,1,-,2,-,-,-,,-,1,-,-,,3,-,1,11.0
"Bews, Jed",,,,,,-,,-,-,,,,,,,,-,-,-,,,-,,-,
"Blicavs, Mark",1,2,1,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,1,-,1,-,7.0
"Caddy, Josh",3,1,-,1,1,2,1,1,1,-,-,1,1,,,,,,2,1,,2,2,1,21.0
"Clark, Mitch",,,,,,,,,,,,,,,-,,,,,,,,,,
"Cockatoo, Nakia",,,-,1,1,3,1,,,,,,,,1,1,1,-,2,,,,,,11.0
"Cowan, Josh",,,,,,,,,,,,,,,,-,-,-,2,-,1,-,-,-,3.0
"Dangerfield, Patrick",-,-,3,-,2,2,-,-,-,-,-,2,2,1,1,4,-,3,1,-,2,-,-,1,24.0
"Duncan, Mitch",-,-,1,-,-,1,-,1,1,-,-,1,-,-,-,-,-,1,1,-,1,1,-,-,9.0
"Enright, Corey",-,-,-,,-,-,-,1,-,1,-,-,-,-,1,-,-,-,-,-,1,-,-,-,4.0
"Gregson, Cory",-,1,,1,-,,,-,-,2,,,-,-,,,,,,,,,,,4.0
"Guthrie, Cameron",1,-,-,-,1,-,2,-,-,2,2,-,,-,-,-,1,-,1,-,1,-,1,-,12.0
"Hawkins, Tom",2,3,4,-,1,4,3,-,4,1,2,,4,3,2,1,4,2,3,1,2,6,2,1,55.0
"Henderson, Lachie",1,-,-,-,,-,-,-,-,-,1,-,-,-,-,-,,,-,-,2,,,-,4.0
"Horlin-Smith, George",,,,,,,,,-,,,,,,,,,,,,,,,,
"Kersten, Shane",-,-,3,,2,4,3,3,-,-,2,3,-,1,,-,-,,,-,1,,,,22.0
"Kolodjashnij, Jake",-,-,-,-,-,-,,,,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,
"Lang, Darcy",3,1,-,1,,2,-,1,1,-,-,1,,,-,,,,,,-,,,,10.0
"Lonergan, Tom",-,-,,-,-,-,-,-,,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,1.0
"Mackie, Andrew",-,-,-,-,-,,1,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,1.0
"McCarthy, Lincoln",2,1,2,,2,-,-,,,,1,-,-,3,-,-,1,-,,2,2,1,2,-,19.0
"Menegola, Sam",,,,,,,,,,,,,,,,,-,-,1,2,-,3,-,-,6.0
"Menzel, Daniel",,,1,-,3,1,1,1,1,,3,4,4,1,2,1,4,1,-,,,4,1,,33.0
"Motlop, Steven",1,-,2,2,1,3,4,4,1,2,-,1,2,1,-,-,-,3,1,1,5,2,2,-,38.0
"Murdoch, Jordan",1,-,,-,,,,,,-,1,-,1,1,1,1,,,,,,,,,6.0
"Ruggles, Tom",,,-,-,-,,-,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,,
"Selwood, Joel",-,-,-,-,1,1,-,-,-,-,1,-,2,-,-,-,-,-,-,1,-,1,1,1,9.0
"Selwood, Scott",,,,,,,,,,,,,,,,,,,-,-,-,,-,-,
"Smedts, Billie",,,,,,,,,,1,,,,,,,,,,,,,,,1.0
"Smith, Zac",3,-,-,1,-,1,-,-,1,1,1,-,-,-,1,2,,-,-,1,-,-,-,-,12.0
"Stanley, Rhys",-,2,-,1,1,,1,1,1,1,,-,-,-,,1,1,5,1,-,-,-,-,1,17.0
"Taylor, Harry",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,2,4.0
"Vardy, Nathan",,,,,,1,,,,,,,,,,,,,,,,,,,1.0
Totals,18,11,18,9,16,25,18,13,11,12,14,15,16,13,9,11,12,16,15,10,19,24,12,8,345.0
Opponent,HW,GW,BL,ES,PA,GC,WC,AD,CW,CA,GW,NM,WB,SK,SY,FR,AD,WB,ES,RI,BL,ME,HW,SY,
