Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,QF,PF,GF,Tot
"Akermanis, Jason",-,-,1,-,1,,2,1,-,2,-,-,2,4,1,,,1,1,1,1,2,1,1,1,23.0
"Ashcroft, Marcus",1,1,-,-,-,-,-,1,-,-,-,1,1,-,1,-,-,-,-,1,2,1,-,-,-,10.0
"Black, Simon",-,2,2,1,-,-,1,1,1,1,1,2,1,-,1,-,1,1,1,1,2,-,1,2,-,23.0
"Bolton, Craig",,,,,-,,-,-,,,-,-,,,,-,,,,,,,,,,
"Bradshaw, Daniel",-,-,1,-,-,-,1,-,-,-,-,1,1,-,,,-,1,1,-,1,-,,,,7.0
"Bradshaw, Darren",,,,,,,,,,,,,,,-,,,,,,,,,,,
"Brown, Jonathan",2,3,1,,-,,1,2,1,-,-,1,-,,,,2,1,,1,-,-,1,1,2,19.0
"Charman, Jamie",,1,1,1,2,,3,2,2,1,-,1,1,-,,1,1,3,-,1,-,-,1,,,22.0
"Copeland, Robert",-,-,2,-,-,-,-,,-,-,,-,-,-,-,-,-,,,,-,,,-,,2.0
"Hart, Shaun",-,1,-,1,-,-,,-,1,3,-,1,-,-,,-,-,2,-,-,1,1,-,-,-,11.0
"Headland, Des",,,,,,1,1,-,-,-,-,1,1,1,2,1,1,-,1,-,-,-,1,-,1,12.0
"Johnson, Chris",,2,4,1,-,2,1,,,-,-,-,-,1,1,2,-,-,-,1,1,-,1,1,-,18.0
"Keating, Clark",,,,,-,-,2,1,-,1,1,-,,,-,,,,,,,,1,2,2,10.0
"Lappin, Nigel",2,-,-,2,-,1,1,-,-,-,1,,,,,,,,1,-,1,-,1,1,1,12.0
"Leppitsch, Justin",-,1,-,-,-,-,1,-,,,2,3,2,2,1,-,1,-,-,1,1,1,-,-,-,16.0
"Lynch, Alastair",-,1,1,1,,-,1,-,2,1,-,1,1,1,2,-,-,2,,,-,-,-,1,1,16.0
"McDonald, Beau",-,1,,,,1,,,,,,,-,-,-,-,1,-,-,-,2,2,,-,-,7.0
"McGrath, Ashley",-,-,-,-,-,,,,,,,,,-,1,-,1,,,,,,,,,2.0
"McLaren, Dylan",-,,-,-,,,,,,,,,,,,,,,,,,,,,,
"McRae, Craig",-,1,-,1,1,1,2,2,-,1,-,-,2,-,-,1,3,1,-,-,,-,-,1,1,18.0
"Michael, Mal",-,-,2,-,2,-,-,-,-,-,-,-,-,-,-,1,-,1,-,-,-,2,-,-,1,9.0
"Morrison, Shane",,,,,,-,,,-,,,,,,,,,,-,,,,,,,
"Notting, Tim",1,1,1,-,-,1,-,-,-,-,,,2,2,-,1,,-,1,-,2,-,-,-,-,12.0
"Pike, Martin",2,1,-,-,1,-,-,-,1,-,1,-,1,-,-,1,-,1,-,-,-,-,-,1,-,10.0
"Power, Luke",-,,,,2,-,2,1,1,1,1,-,1,-,2,-,-,1,1,1,-,1,-,-,-,15.0
"Scott, Brad",-,1,-,-,-,1,-,2,2,-,2,-,-,-,1,1,1,3,3,-,-,-,-,-,-,17.0
"Scott, Chris",-,1,2,1,1,1,1,1,,,1,-,1,1,2,-,-,1,1,2,1,1,1,,3,23.0
"Shattock, Aaron",,,,-,,,,,1,-,1,2,-,-,-,1,-,-,-,-,,-,-,-,-,5.0
"Voss, Michael",-,2,-,1,2,-,1,1,2,1,-,,,,-,1,1,-,-,1,-,-,3,-,1,17.0
"White, Darryl",-,-,1,-,,-,,1,-,-,,-,-,2,-,1,-,1,-,-,-,,-,-,2,8.0
Totals,8,20,19,10,12,9,21,16,14,12,11,14,17,14,15,12,13,20,11,11,15,11,12,11,16,344.0
Opponent,SY,HW,ES,WB,WC,GE,PA,CW,FR,AD,SK,KA,CA,ME,RI,SY,HW,ES,WB,WC,GE,PA,AD,PA,CW,
