Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,QF,PF,GF,Tot
"Akermanis, Jason",-,1,1,-,-,,4,-,1,1,2,-,4,1,3,,,1,3,-,4,1,3,1,-,31.0
"Ashcroft, Marcus",-,-,1,2,-,-,-,-,1,-,1,-,-,4,-,-,-,6,-,-,-,2,-,-,-,17.0
"Black, Simon",1,1,2,9,-,3,-,-,1,-,-,1,2,1,-,-,2,1,4,-,1,3,-,2,-,34.0
"Bolton, Craig",,,,,-,,-,-,,,-,-,,,,-,,,,,,,,,,
"Bradshaw, Daniel",-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,,,,
"Bradshaw, Darren",,,,,,,,,,,,,,,2,,,,,,,,,,,2.0
"Brown, Jonathan",1,-,-,,-,,-,-,1,-,-,-,-,,,,-,-,,-,-,-,-,-,-,2.0
"Charman, Jamie",,-,-,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,,,
"Copeland, Robert",-,-,1,1,-,-,-,,1,-,,-,-,-,1,1,-,,,,-,,,-,,5.0
"Hart, Shaun",1,-,-,-,2,-,,-,2,-,1,5,-,-,,-,1,-,-,-,1,-,-,-,-,13.0
"Headland, Des",,,,,,1,1,2,2,4,9,2,-,-,1,3,-,-,-,-,2,2,2,-,-,31.0
"Johnson, Chris",,1,2,1,4,-,2,,,5,3,1,-,1,3,3,3,1,-,-,2,3,-,-,-,35.0
"Keating, Clark",,,,,-,-,-,-,-,-,-,-,,,-,,,,,,,,-,-,-,
"Lappin, Nigel",-,-,9,-,-,1,2,-,-,-,3,,,,,,,,-,1,-,-,-,1,-,17.0
"Leppitsch, Justin",1,1,5,3,2,1,3,7,,,2,1,4,1,7,-,1,4,2,-,3,-,-,-,-,48.0
"Lynch, Alastair",-,-,-,-,,-,-,-,-,-,-,-,-,-,-,1,-,-,,,-,-,-,-,-,1.0
"McDonald, Beau",-,-,,,,-,,,,,,,-,-,-,2,-,-,-,-,-,-,,-,-,2.0
"McGrath, Ashley",-,3,1,-,2,,,,,,,,,3,3,2,1,,,,,,,,,15.0
"McLaren, Dylan",-,,-,-,,,,,,,,,,,,,,,,,,,,,,
"McRae, Craig",3,1,-,-,-,4,3,1,-,-,-,-,-,-,-,1,-,-,-,-,,-,1,-,-,14.0
"Michael, Mal",-,-,2,-,-,1,-,-,-,-,-,-,1,-,1,-,-,1,-,-,-,-,-,-,-,6.0
"Morrison, Shane",,,,,,-,,,-,,,,,,,,,,-,,,,,,,
"Notting, Tim",-,-,1,6,-,1,-,-,1,-,,,1,4,-,-,,-,-,-,1,-,1,-,-,16.0
"Pike, Martin",4,4,-,10,-,-,1,-,7,1,5,-,-,1,3,-,-,3,-,-,3,4,2,2,-,50.0
"Power, Luke",2,,,,2,-,3,2,1,-,-,1,-,2,2,-,4,-,-,6,3,1,1,-,1,31.0
"Scott, Brad",-,1,2,2,3,1,-,-,4,-,-,1,2,1,2,-,1,1,-,1,-,-,1,-,-,23.0
"Scott, Chris",-,1,1,-,1,-,-,-,,,1,-,2,1,1,1,-,-,-,-,-,-,-,,-,9.0
"Shattock, Aaron",,,,-,,,,,-,-,-,1,-,-,-,-,-,-,-,-,,-,-,-,-,1.0
"Voss, Michael",1,1,-,-,-,2,3,1,1,-,1,,,,-,2,-,-,-,1,2,3,-,-,1,19.0
"White, Darryl",-,-,-,-,,-,,-,1,-,,1,1,1,1,3,-,2,-,-,-,,-,-,1,11.0
Totals,14,15,28,34,16,15,22,13,24,11,28,14,17,21,30,19,13,20,9,9,22,19,11,6,3,433.0
Opponent,SY,HW,ES,WB,WC,GE,PA,CW,FR,AD,SK,KA,CA,ME,RI,SY,HW,ES,WB,WC,GE,PA,AD,PA,CW,
