Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,QF,SF,PF,Tot
"Addison, Dylan",-,-,-,-,1,-,-,-,1,-,-,1,-,-,-,-,-,,,,,,,,,3.0
"Akermanis, Jason",1,3,1,1,1,2,-,1,1,2,4,1,2,1,1,1,1,1,-,2,1,-,-,-,-,28.0
"Boyd, Matthew",-,1,1,-,-,1,-,-,-,-,-,-,-,-,1,-,-,-,1,1,-,-,-,-,-,6.0
"Callan, Tim",,-,-,-,1,-,-,,-,-,,,,,,,,,-,-,-,-,-,-,-,1.0
"Cooney, Adam",-,1,-,-,-,-,-,-,-,-,1,-,1,-,-,-,-,1,-,-,1,1,-,-,-,6.0
"Cross, Daniel",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,-,-,2.0
"Eagleton, Nathan",1,,,1,-,1,-,1,-,-,-,-,-,1,-,-,-,1,-,-,1,2,-,-,1,10.0
"Everitt, Andrejs",,,,,,,,,,,-,-,-,-,-,-,-,-,,,-,,,,,
"Giansiracusa, Daniel",-,3,-,-,1,-,1,1,-,1,-,-,-,-,-,1,-,-,-,1,-,-,2,-,-,11.0
"Gilbee, Lindsay",1,1,1,-,-,1,-,1,-,1,1,-,-,-,-,-,-,-,-,-,,1,-,-,-,8.0
"Griffen, Ryan",1,-,1,-,1,-,-,-,1,-,2,-,-,1,,-,-,-,-,2,-,-,-,-,-,9.0
"Hahn, Mitch",-,2,-,1,-,2,-,1,-,3,1,2,1,1,-,1,-,1,-,2,1,1,-,1,2,23.0
"Harbrow, Jarrod",,,1,-,-,,,,,,,,,,2,-,-,2,1,-,1,-,-,-,-,7.0
"Hargrave, Ryan",-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,1,-,-,1,-,-,-,-,-,3.0
"Higgins, Shaun",-,-,,,,,,,,,,,,,,,,,,,2,-,1,1,2,6.0
"Hill, Josh",1,1,-,2,1,1,-,1,,,,,,1,2,,-,1,,-,-,2,1,2,-,16.0
"Hudson, Ben",-,-,-,-,-,-,-,-,-,1,-,-,-,1,-,1,-,-,,-,1,,-,1,-,5.0
"Johnson, Brad",3,2,-,1,1,1,1,3,4,-,-,1,1,2,-,1,1,1,1,2,-,1,1,-,-,28.0
"Lake, Brian",-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,2.0
"Minson, Will",-,-,1,-,-,1,-,-,-,1,-,-,-,1,-,-,2,-,-,-,-,-,1,2,2,11.0
"Morris, Dale",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Murphy, Robert",-,1,1,-,-,-,-,-,-,2,,4,-,1,-,-,1,-,2,1,2,2,-,1,-,18.0
"Ray, Farren",,,,,,,,,-,-,1,1,-,-,1,-,-,1,-,-,,,-,,,4.0
"Reid, Sam",,,,,,,,,,,,,,,,,,,,,,-,,,,
"Skipper, Wayde",,,,,,,,,,,,,,,,,,,,,,-,,,,
"Street, Peter",,,,,,,,,,,,,,,,,,,-,,,,,,,
"Tiller, Stephen",,,,,,,-,-,,-,-,,,-,-,-,,-,-,,,,,-,-,
"Ward, Callan",,,,,,,,,,,-,-,-,,,,,,-,-,-,,,,,
"Welsh, Scott",1,-,1,3,5,2,-,-,2,1,-,2,1,2,,2,-,-,-,1,-,1,-,1,-,25.0
"West, Scott",-,-,-,,,-,,,,,,,,,,,,,,,,,,,,
"Wight, Cameron",-,-,2,-,-,-,-,-,-,,,,,,-,,,,,,,,,,,2.0
"Williams, Tom",,,,,,,,-,-,-,1,-,-,,,,,,,,,,,,,1.0
Totals,9,15,10,9,12,13,2,10,9,12,11,12,6,12,7,8,6,9,6,14,10,11,6,9,7,235.0
Opponent,AD,ME,SK,ES,RI,WC,SY,FR,NM,HW,SK,BL,CW,PA,ME,GE,CA,SY,NM,BL,ES,AD,HW,SY,GE,
