Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R16,R17,R18,R19,R20,R21,R22,R23,QF,SF,Tot
"Birchall, Grant",-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,1,-,-,-,-,-,-,2.0
"Brand, Kaiden",,,,,,,-,-,-,,,,,-,-,-,-,-,-,-,-,,,,
"Breust, Luke",-,2,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,3.0
"Burgoyne, Shaun",-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,1,1,5.0
"Burton, Ryan",,,,,,,,,,,,,,,,,,,,-,-,-,-,,
"Ceglar, Jonathon",,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,,,,
"Dewar, Angus",-,-,-,-,,,,,,,,-,,,,-,,,,,,,,,
"Duryea, Taylor",-,-,-,-,-,-,1,-,-,-,-,,1,1,-,1,-,-,-,-,-,-,-,-,4.0
"Fitzpatrick, Jack",,,,,,,,,,,,,,,,,,,,,,-,-,-,
"Frawley, James",-,-,-,-,2,-,,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,2.0
"Gibson, Josh",-,-,-,,-,1,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,2,-,4.0
"Gunston, Jack",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,2.0
"Hardwick, Blake",,,,,,,,,,,,,,,,,,-,,,,,,,
"Hartung, Billy",-,-,1,1,1,,1,-,4,-,-,1,2,-,1,,,,,1,-,1,,1,15.0
"Heatherley, Kurt",,,,,,,,,,,,,,,,,,,-,,,,,,
"Hill, Bradley",,,,,-,-,-,-,1,-,-,-,1,-,-,1,-,-,-,1,-,-,1,1,6.0
"Hodge, Luke",-,,,-,-,-,,,,,,,,-,-,-,-,-,1,-,-,1,-,-,2.0
"Howe, Daniel",,-,,-,,-,-,-,,,-,-,-,-,-,,,,,,,,2,,2.0
"Langford, Will",-,-,-,-,-,,-,-,-,-,,-,,,,,,-,-,-,,,,,
"Lewis, Jordan",-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,2.0
"Lovell, Kieran",,,,,,-,-,,,,,,,,,,,,,,,,,,
"McEvoy, Ben",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,
"Mitchell, Sam",2,-,-,1,1,3,,-,-,4,-,,-,3,-,-,-,-,-,-,-,-,1,-,15.0
"OBrien, Tim",,,,-,-,-,-,-,-,-,-,-,-,-,,,-,-,-,,,,,,
"ORourke, Jonathan",1,-,-,,,,,,,,,,,,,-,-,-,-,,,,,,1.0
"Pittonet, Marc",-,,,,,,,,,,,-,,,,,,,,,,-,,,
"Puopolo, Paul",-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,,,-,-,-,-,-,1.0
"Rioli, Cyril",-,-,-,-,-,-,-,,-,-,-,-,2,,-,1,-,,-,-,-,1,-,-,4.0
"Schoenmakers, Ryan",-,-,-,,,,,,,,,,,,,,,,,,,-,-,-,
"Shiels, Liam",,,1,-,-,-,2,-,-,-,-,-,-,-,-,,,,,-,-,-,1,-,4.0
"Sicily, James",-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,,-,4,,-,6.0
"Smith, Isaac",-,1,3,2,3,-,-,-,3,1,-,1,2,3,-,2,2,6,9,1,4,-,-,1,44.0
"Spangher, Matthew",,,,,,,,,,-,,,,,,,,,,,,,,,
"Stewart, Kade",,,,,,,,,,,-,-,-,,,,,,,,,,,,
"Stratton, Ben",-,1,-,-,-,-,1,-,-,-,-,-,-,-,-,-,1,-,-,,,,1,-,4.0
"Whitecross, Brendan",,,,,,,,,,,,,,,,-,-,-,-,2,-,-,1,-,3.0
Totals,3,4,5,4,7,4,5,0,9,7,1,6,9,8,1,6,3,7,12,5,4,7,10,4,131.0
Opponent,GE,WC,WB,SK,AD,GW,RI,FR,SY,BL,ME,ES,NM,GC,PA,SY,RI,CA,ME,NM,WC,CW,GE,WB,
